英文标准词	采用中文	译名状态	依据	定位	编辑说明
Ares Gunship	阿瑞斯炮艇机	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Caladius Grav-tank	神鸟反重力坦克	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Contemptor-Achillus Dreadnought	阿喀琉斯型蔑视者无畏机甲	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Contemptor-Galatus Dreadnought	角斗士型蔑视者无畏机甲	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Coronus Grav-carrier	克洛诺斯反重力运兵车	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Custodian Guard with Adrasite and Pyrithite Spears	装备遗迹长矛或炙烈长矛的禁军卫队	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Orion Assault Dropship	猎户座突击运输机	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Pallas Grav-attack	帕拉斯反重力战车	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Sagittarum Custodians	禁军射手	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Telemon Heavy Dreadnought	特拉蒙重型无畏机甲	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Venatari Custodians	翔猎禁军	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Oblivion Knight	湮灭骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方强化名称；采用该同名职衔或衍生阶层时须注明证据层级。
Null Maiden Vigil	虚无之女警戒团	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方分遣队名称；泛用组织编制的译法参考此项，不混淆全称与构词。
Shield Host	盾卫军团	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方分遣队名称；泛用组织编制的译法参考此项，不混淆全称与构词。
Veteran of the Kataphraktoi	铁骑结社的老兵	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第3页；GW-10 英文 PDF 第3页	官方强化名称；采用该同名职衔或衍生阶层时须注明证据层级。
Belisarius Cawl	贝利萨留斯·考尔	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Corpuscarii Electro-Priests	科普斯卡驭电祭司	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Fulgurite Electro-Priests	电岩驭电祭司	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Cybernetica Datasmith	智控数据技师	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Tech-Priest Dominus	技术祭司主宰者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Tech-Priest Enginseer	技术祭司机械教士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Tech-Priest Manipulus	技术祭司操纵者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Technoarcheologist	科技考古学家	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Kastelan Robots	卡斯特兰机器人	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Kataphron Breachers	铁甲攻坚者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Kataphron Destroyers	铁甲破坏者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Onager Dunecrawler	沙丘爬行者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Pteraxii Skystalkers	佩莱克斯天空追猎者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Pteraxii Sterylizors	佩莱克斯净化者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Serberys Raiders	塞波利斯掠夺者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Serberys Sulphurhounds	塞波利斯硫磺猎手	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Sicarian Infiltrators	斯卡里亚渗透者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Sicarian Ruststalkers	斯卡里亚锈蚀追猎者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Skitarii Marshal	护教军元帅	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Skitarii Rangers	护教军游骑兵	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Skitarii Vanguard	护教军先锋	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Skorpius Disintegrator	天蝎粉碎者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Skorpius Dunerider	天蝎沙行船	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Sydonian Skatros	西多尼亚斯卡特罗射手	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Ironstrider Ballistarii	巴利斯塔铁骑兵	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第4页；GW-10 英文 PDF 第4页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Exaction Squad	强征小队	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第24页；GW-10 英文 PDF 第24页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Subductor Squad	冲覆者小队	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第24页；GW-10 英文 PDF 第24页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Vigilant Squad	警戒者小队	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第24页；GW-10 英文 PDF 第24页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Culexus Assassin	丘里克斯刺客	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第24页；GW-10 英文 PDF 第24页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Armiger Helverin	护卫侍从	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Armiger Warglaive	战刃侍从	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Canis Rex	狼王号	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Castellan	堡主骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Crusader	远征骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Errant	游侠骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Gallant	勇武骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Paladin	圣堂骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Preceptor	教导骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Valiant	英勇骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Knight Warden	守望骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Acastus Knight Asterius	牛头怪型阿卡斯托斯骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Acastus Knight Porphyrion	巨人王型阿卡斯托斯骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Armiger Moirax	天命型侍从	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Cerastus Knight Acheron	黄泉型角蝰骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Cerastus Knight Atrapos	命运女神型角蝰骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Cerastus Knight Castigator	惩戒者型角蝰骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
Cerastus Knight Lancer	枪骑兵型角蝰骑士	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 简中 PDF 第26页；GW-10 英文 PDF 第26页	官方中英手册同名单位逐项对应，不依点数或条目位置硬配。
