英文标准词	采用中文	译名状态	依据	定位	编辑说明
Torvald the Reaver	掠夺者托瓦德	暂定·官方待核	所给英文底稿	篇1173	按英文语境沿现稿或修正；官方对应待核。
Gabriella Belisarius	加布里埃拉·贝利撒留	暂定·官方待核	所给英文底稿	篇1173	按英文语境沿现稿或修正；官方对应待核。
Egil Iron Wolf	埃吉尔·铁狼	暂定·官方待核	所给英文底稿	篇1173	按英文语境沿现稿或修正；官方对应待核。
Gothi	神官	暂定·官方待核	所给英文底稿	篇1173	按英文语境沿现稿或修正；官方对应待核。
Reductor Pistol	基因提取手枪	暂定·官方待核	所给英文底稿	篇1174	按英文语境沿现稿或修正；官方对应待核。
Archaeotech Pistol	考古科技手枪	暂定·官方待核	所给英文底稿	篇1175	按英文语境沿现稿或修正；官方对应待核。
Archaeotech Laspistol	考古科技激光手枪	暂定·官方待核	所给英文底稿	篇1175	按英文语境沿现稿或修正；官方对应待核。
Sniper rifle	狙击步枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Long-las	激光长枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Needler	针刺枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Mark IX Sniper Rifle	Mk.IX 狙击步枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Mk.III Shrike Pattern Bolt Sniper Rifle	Mk.III 伯劳鸟型爆矢狙击步枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Hellshot (sniper rifle)	地狱射击枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Las Fusil	激光狙击枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Hotshot Marksman Rifle	热射射手步枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
Absolution Sniper Rifle	赦免者狙击步枪	暂定·官方待核	所给英文底稿	篇1176	按英文语境沿现稿或修正；官方对应待核。
twin-linked weapon	双联武器	暂定·官方待核	所给英文底稿	篇1177	按英文语境沿现稿或修正；官方对应待核。
Phosphex	磷化燃剂	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Phosphex Grenade	磷化榴弹	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Phosphex Bomb	磷化炸弹	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Phosphex Shell	磷化炮弹	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Phosphex Incinerator Cannon	磷化焚化者加农炮	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Modalis Atmospheric Missile	莫达利斯大气导弹	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Veriliad	维里亚德	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Phosphoenix	磷火凤凰	暂定·官方待核	所给英文底稿	篇1178	按英文语境沿现稿或修正；官方对应待核。
Rad Weapon	辐射武器	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Irrad-Cleanser	辐射清除者	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Rad Gun	辐射枪	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Rad Bomb	辐射炸弹	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Rad Cannon	辐射炮	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Rad Grenade	辐射手榴弹	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Rad Missile	辐射导弹	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Rad Wave	辐射波	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Angel's Tears Grenade Launcher	天使之泪榴弹发射器	暂定·官方待核	所给英文底稿	篇1179	按英文语境沿现稿或修正；官方对应待核。
Disintegration Weapon	分解武器	暂定·官方待核	所给英文底稿	篇1180	按英文语境沿现稿或修正；官方对应待核。
Disintegration Pistol	分解手枪	暂定·官方待核	所给英文底稿	篇1180	按英文语境沿现稿或修正；官方对应待核。
Projectile Weapon	实弹武器	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Auto Weapons	自动武器	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Monofilament Weapons	单丝武器	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Shuriken Weapons	星镖武器	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Slug-throwers	射弹武器	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Big Shoota	大号欧克枪	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Grot Blasta	屁精手枪	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Shoota	欧克枪	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Slugga	欧克手枪	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Kannon	欧克加农	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Lobba	投掷炮	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Splinter Cannon	毒晶炮	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Splinter Pistol	毒晶手枪	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Splinter Rifle	毒晶步枪	暂定·官方待核	所给英文底稿	篇1181	按英文语境沿现稿或修正；官方对应待核。
Skyreaper Battery	天空收割者炮台	暂定·官方待核	所给英文底稿	篇1182	按英文语境沿现稿或修正；官方对应待核。
Needler Weapon	针刺武器	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Needle gun	针刺枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Needle pistol	针刺手枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Crone Pattern Needle Pistol	丑妇型针刺手枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Needle Rifle	针刺步枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Assault Needler	突击针刺枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Needle-carbine	针刺卡宾枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Needler digital weapon	针刺指环武器	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Needle Cannon	针刺炮	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Withertouch Pistol	枯萎之触手枪	暂定·官方待核	所给英文底稿	篇1183	按英文语境沿现稿或修正；官方对应待核。
Ordnance Weapon	重炮武器	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Battle Cannon	战斗炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Demolisher Cannon	破坏者加农炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Conqueror Cannon	征服者加农炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Vanquisher Cannon	胜利者加农炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Earthshaker Cannon	撼地炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Heavy Mortar	重型臼炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Griffon Mortar	狮鹫臼炮	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Manticore Missile Launcher	蝎尾狮导弹发射器	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Barrage Bomb	弹幕炸弹	暂定·官方待核	所给英文底稿	篇1184	按英文语境沿现稿或修正；官方对应待核。
Thunderhawk Cannon	雷鹰加农炮	暂定·官方待核	所给英文底稿	篇1185	按英文语境沿现稿或修正；官方对应待核。
Accelerator Cannon	加速加农炮	暂定·官方待核	所给英文底稿	篇1186	按英文语境沿现稿或修正；官方对应待核。
Fellblade Cannon	残暴刃加农炮	暂定·官方待核	所给英文底稿	篇1186	按英文语境沿现稿或修正；官方对应待核。
Macro-Accelerator Cannon	巨型加速加农炮	暂定·官方待核	所给英文底稿	篇1188	按英文语境沿现稿或修正；官方对应待核。
Dreadhammer Cannon	恐惧之锤加农炮	暂定·官方待核	所给英文底稿	篇1189	按英文语境沿现稿或修正；官方对应待核。
Dreadhammer Siege Cannon	恐惧之锤攻城炮	暂定·官方待核	所给英文底稿	篇1189	按英文语境沿现稿或修正；官方对应待核。
Morbus Heavy Bombard	疫病重型臼炮	暂定·官方待核	所给英文底稿	篇1190	按英文语境沿现稿或修正；官方对应待核。
Arquitor Bombard	曲射手臼炮载具	暂定·官方待核	所给英文底稿	篇1190	按英文语境沿现稿或修正；官方对应待核。
Carcass Shells	死尸炮弹	暂定·官方待核	所给英文底稿	篇1190	按英文语境沿现稿或修正；官方对应待核。
Missile Launcher	导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Rocket Launcher	火箭发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Locke-pattern Imperial Missile Launcher	洛克型帝国导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Rokkit Launcha	欧克火箭发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Supa-Rokkit	超级火箭	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Krooz Missiles	巡航导弹	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Skorcha Missiles	炙烤导弹	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Tankbusta Rokkits	坦爆火箭	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Grot Bombs	屁精炸弹	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Pulsa Rokkit	脉冲火箭	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Eldar Missile Launcher	灵族导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Reaper Launcher	收割者发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Tempest Launcher	暴风发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Phantom Missile Launcher	幻影导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Phoenix Missile Launcher	凤凰导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Void Raven Missile Launcher	虚空鸦导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Havoc Launcher	浩劫发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Hellfyre Missile Rack	地狱之火导弹架	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Missile Pod	导弹巢	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Smart Missile System	智能导弹系统	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Seeker Missile	探求者导弹	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Cluster Rocket System	集群火箭系统	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Destroyer Missile	毁灭者导弹	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Nexus Missile System	连携导弹系统	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
APM Launcher	APM 发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
L7 Missile Launcher	L7 导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Sagitaur Missile Launcher	人马座导弹发射器	暂定·官方待核	所给英文底稿	篇1191	按英文语境沿现稿或修正；官方对应待核。
Imperial Missile Launcher	帝国导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Accatran Pattern Missile Launcher	阿卡特兰型导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Achillan Mk III Tread Fether Missile Launcher	阿基兰 Mk.III 羽距导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Armourbane Missile Launcher	盔甲杀手导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Fury Pattern Missile Launcher	狂怒型导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Superfrag Rocket Launcher	超级破片火箭发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Superkrak Rocket Launcher	超级穿甲火箭发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Vengor Launcher	威格尔发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Castellan Launcher	堡主发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Cyclone Missile Launcher	旋风导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Proteus Pattern Missile Launcher	普罗透斯型导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Retobi Pattern Missile Launcher	雷托比型导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Rocket Propelled Grenade	火箭榴弹	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Soundstrike Pattern Missile Launcher	音袭型导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Thunderbolt Pattern Missile Launcher	霹雳型导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Vratine Missile Launcher	弗拉廷导弹发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Rad Missile Launcher	辐射导弹发射器	暂定·官方待核	所给英文底稿	篇1193	按英文语境沿现稿或修正；官方对应待核。
Arcus Launcher	长弓发射器	暂定·官方待核	所给英文底稿	篇1199	按英文语境沿现稿或修正；官方对应待核。
Vengeance Launcher	复仇发射器	暂定·官方待核	所给英文底稿	篇1200	按英文语境沿现稿或修正；官方对应待核。
Cerberus Launcher	三头犬发射器	暂定·官方待核	所给英文底稿	篇1201	按英文语境沿现稿或修正；官方对应待核。
Skyspear Missile Launcher	天矛导弹发射器	暂定·官方待核	所给英文底稿	篇1202	按英文语境沿现稿或修正；官方对应待核。
Skyspear Missile	天矛导弹	暂定·官方待核	所给英文底稿	篇1202	按英文语境沿现稿或修正；官方对应待核。
Skyhammer Missile Launcher	天锤导弹发射器	暂定·官方待核	所给英文底稿	篇1203	按英文语境沿现稿或修正；官方对应待核。
Hammerstrike Missile Launcher	锤击导弹发射器	暂定·官方待核	所给英文底稿	篇1204	按英文语境沿现稿或修正；官方对应待核。
Deathwind missile launcher	死风导弹发射器	暂定·官方待核	所给英文底稿	篇1205	按英文语境沿现稿或修正；官方对应待核。
Deathwind Orbital Strike Force	死风轨道打击部队	暂定·官方待核	所给英文底稿	篇1205	按英文语境沿现稿或修正；官方对应待核。
Hammerfall Missile Launcher	落锤导弹发射器	暂定·官方待核	所给英文底稿	篇1206	按英文语境沿现稿或修正；官方对应待核。
Xiphon Rotary Missile Launcher	剑尾旋转导弹发射器	暂定·官方待核	所给英文底稿	篇1207	按英文语境沿现稿或修正；官方对应待核。
Hunter-Killer Missile	猎杀者导弹	暂定·官方待核	所给英文底稿	篇1207	按英文语境沿现稿或修正；官方对应待核。
Hyperios Missile Launcher	许珀里翁导弹发射器	暂定·官方待核	所给英文底稿	篇1208	按英文语境沿现稿或修正；官方对应待核。
Hyperios Missile	许珀里翁导弹	暂定·官方待核	所给英文底稿	篇1208	按英文语境沿现稿或修正；官方对应待核。
Whirlwind multiple missile launcher	旋风多管导弹发射器	暂定·官方待核	所给英文底稿	篇1209	按英文语境沿现稿或修正；官方对应待核。
Rocket Pod	火箭吊舱	暂定·官方待核	所给英文底稿	篇1210	按英文语境沿现稿或修正；官方对应待核。
Multiple Rocket Pod	多管火箭吊舱	暂定·官方待核	所给英文底稿	篇1210	按英文语境沿现稿或修正；官方对应待核。
Icarus Rocket Pod	伊卡洛斯火箭舱	暂定·官方待核	所给英文底稿	篇1211	按英文语境沿现稿或修正；官方对应待核。
Spicula Rocket System	长针火箭系统	暂定·官方待核	所给英文底稿	篇1212	按英文语境沿现稿或修正；官方对应待核。
Bellicatus Missile Array	贝利卡图斯导弹阵列	暂定·官方待核	所给英文底稿	篇1213	按英文语境沿现稿或修正；官方对应待核。
Vengeance Missile	复仇导弹	暂定·官方待核	所给英文底稿	篇1214	按英文语境沿现稿或修正；官方对应待核。
Castellan Missile	堡主导弹	暂定·官方待核	所给英文底稿	篇1214	按英文语境沿现稿或修正；官方对应待核。
Incendiary Castellan Missile	燃烧堡主导弹	暂定·官方待核	所给英文底稿	篇1214	按英文语境沿现稿或修正；官方对应待核。
Helios High Explosive Missile	赫利俄斯高爆导弹	暂定·官方待核	所给英文底稿	篇1214	按英文语境沿现稿或修正；官方对应待核。
Extended Range Missile	超远程导弹	暂定·官方待核	所给英文底稿	篇1214	按英文语境沿现稿或修正；官方对应待核。
Boreas Air Defence Missile	北风防空导弹	暂定·官方待核	所给英文底稿	篇1215	按英文语境沿现稿或修正；官方对应待核。
Stormfury Missile	风暴之怒导弹	暂定·官方待核	所给英文底稿	篇1216	按英文语境沿现稿或修正；官方对应待核。
Stormstrike Missile	风暴打击导弹	暂定·官方待核	所给英文底稿	篇1217	按英文语境沿现稿或修正；官方对应待核。
Short Burn Torpedo	短燃鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Guided Torpedo	制导鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Seeking Torpedo	寻的鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Deadfall Torpedo	陷阱鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Semi-smart Torpedo	半智能鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Melta Torpedo	热熔鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Vortex Torpedo	涡流鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Virus Torpedo	病毒鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Psyk-Out Torpedo	反灵鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Magna-Torpedo	巨型鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Ground-launched Orbital Torpedo	地射轨道鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Adepta Sororitas Torpedo	修女会鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Void-Cathedrum	虚空教堂号	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Sonic Torpedo	声波鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Leech Torpedo	水蛭鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Bio-Torpedo	生物鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Boarding Torpedo	跳帮鱼雷	暂定·官方待核	所给英文底稿	篇1218	按英文语境沿现稿或修正；官方对应待核。
Imperial shotgun	帝国霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Pump-action shotgun	泵动霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Artificer shotgun	工匠霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Auxilliary shotgun	辅助霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Combat shotgun	战斗霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Astartes assault shotgun	阿斯塔特突击霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Preacher shotgun	传教士霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Sawn-off shotgun	锯短式霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Naval shotcannon	海军霰弹炮	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Shotgun pistol	霰弹手枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Navis heavy shotgun	海军重型霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Executioner Shotgun	刽子手霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Shotpistol	霰弹短枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Accatran pattern Mk XI	阿卡特兰型MK.XI	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Accatran pattern, model 34	阿卡特兰型，34型	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Arbites Pattern III 'Lawbringer'	法务III型‘执法者’	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Arbites Vox Legi-pattern	法务律法之音型	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Avachrus II-B Enochian Sanctified shotgun	阿瓦赫鲁斯 II-B 以诺圣化霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Avachrus XII Pattern 'Gravefiller' shotgun	阿瓦赫鲁斯 XII 型‘填墓者’霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Cypra Mundi ‘Ironclaw’ Shotgun	塞浦拉·蒙迪‘铁爪’霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Deathwatch shotgun	死亡守望霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Deliverance pattern shotgun	拯救型霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Doghammer	狗锤	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Engager-pattern shotgun	衔接型霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Epitaph	墓志铭	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Hack shotgun	截短式霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Lucius pattern Mk 22c	卢修斯型Mk 22c	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Mosgant90 tactical shotgun	莫斯甘特90战术霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Pious Legacy	虔诚遗产	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Raven pattern	渡鸦型	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Scatheros 'Blackhammer' defence shotgun	斯卡瑟罗斯‘黑锤’防御霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Vanaheim pattern	瓦纳海姆型	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Varonia Honorbound pattern	瓦罗尼亚荣誉束缚型	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Varonia Primus pattern	瓦罗尼亚普赖姆型	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Volg “Meat Hammer” Scattergun	伏尔格“肉锤”霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Vostroyan-pattern mark III	沃斯特洛亚型 Mk.III	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Westingkrup “Slayer” Pump Shotgun	韦斯庭克鲁普‘屠杀者’泵式霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Chaos Cultist Champion Tetchvar	混沌邪教徒冠军特奇瓦尔	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Missionary Uriah Jacobus	传教士乌利亚·雅各布斯	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Scout Sergeant Cyrus	侦察军士赛勒斯	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Shotgun	霰弹枪	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Foehammer (shotgun pistol)	破敌锤	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Incisor	切牙	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Varonius Flotilla	瓦罗尼乌斯舰队	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Skitarii Provosts	护教军纠察部队	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
Merramar Clade	梅拉马尔·克莱德	暂定·官方待核	所给英文底稿	篇1219	按英文语境沿现稿或修正；官方对应待核。
