英文标准词	采用中文	译名状态	依据	定位	编辑说明
Ultra Pattern Boltgun	超越型爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Umbra Pattern Boltgun	阴影型爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Umbra-Ferrox Pattern	影铁型	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Naval Boltgun	海军爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Godwyn-De'az Pattern	戈德温—德阿兹型	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Mars Pattern Mark II Scourge Boltgun	火星型 Mk.II 天灾爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Sarissa	萨里沙	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Abbey of Dawn	黎明修道院	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Maxima Bolter	马克西姆爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Clavus Pattern Maxim Bolter	秘匙型马克西姆爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Vratine Bolter	弗拉廷爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Nemesis Bolter	复仇女神爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Angelus Bolt Carbine	祷告爆矢卡宾枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Gunmetal City	枪铁城	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Fane of Fykos	菲科斯工坊	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Locke Pattern	洛克型	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Locke Mk IIb Spearhead Boltgun	洛克 Mk.IIb 矛头爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Enforcer Bolter	执法者爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Perinetus Pattern Solo Mark II	佩里内图斯型 Mk.II“独奏”	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Gilded Boltgun	镀金爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Death Bringer Boltgun	死亡使者爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Autoch Pattern Bolter	奥托克型爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Ironhead Boltgun	铁首爆矢枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Heavy Bolter	重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Accatran Pattern MkVd Heavy Bolter	阿卡特兰型 Mk.Vd 重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Delta-Ceres Pattern	德尔塔—谷神星型	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Executor Heavy Bolter	执行者重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Jove Mk III	朱庇特 Mk.III	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Hellstorm Heavy Bolter	地狱风暴重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Massada Pattern Firefury	马萨达型“炽怒”	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Requiem Pattern Heavy Bolter	安魂曲型重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Uzziel's Breath	乌西勒之息	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Sanctus Mk.IVf Pattern	神圣 Mk.IVf 型	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Sol Militaris Pattern	太阳军型	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Voss-Incarnadine Pattern	沃斯—血色型	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Scatter Heavy Bolter	散射重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Infernus Heavy Bolter	炼狱重型爆矢枪	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Praetorian Servitor	禁卫机仆	暂定·官方待核	所给英文底稿	篇1250	按英文语境沿现稿或修正；官方对应待核。
Assault Bolter	突击爆矢枪	暂定·官方待核	所给英文底稿	篇1251	按英文语境沿现稿或修正；官方对应待核。
Storm Bolter	风暴爆矢枪	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Hecaton Variant	百式	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Incaladion Pattern Storm Bolter	因卡拉迪翁型风暴爆矢枪	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Indomitus Pattern Storm Bolter	不屈型风暴爆矢枪	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Nocturne-Ultima	夜曲—极限型	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Ryza Pattern Storm Bolter	瑞扎型风暴爆矢枪	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Lastrum Pattern	拉斯穆型	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Lastrum Core Clan	拉斯穆核心氏族	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Appolyne Workshops	阿波利恩工坊	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
M33 MkIV Pintle-mounted Storm Bolter	M33 Mk.IV 枢轴式风暴爆矢枪	暂定·官方待核	所给英文底稿	篇1252	按英文语境沿现稿或修正；官方对应待核。
Forge Bolter	铸炉爆矢枪	暂定·官方待核	所给英文底稿	篇1253	按英文语境沿现稿或修正；官方对应待核。
Hurricane Bolter	飓风爆矢枪	暂定·官方待核	所给英文底稿	篇1254	按英文语境沿现稿或修正；官方对应待核。
Psycannon	灵能炮	暂定·官方待核	所给英文底稿	篇1255	按英文语境沿现稿或修正；官方对应待核。
Deimos-Lux Pattern Psycannon	迪莫斯—勒克斯型灵能炮	暂定·官方待核	所给英文底稿	篇1255	按英文语境沿现稿或修正；官方对应待核。
Heavy Psycannon	重型灵能炮	暂定·官方待核	所给英文底稿	篇1255	按英文语境沿现稿或修正；官方对应待核。
Acquittal	无罪判决	暂定·官方待核	所给英文底稿	篇1256	按英文语境沿现稿或修正；官方对应待核。
Lament	哀悼	暂定·官方待核	所给英文底稿	篇1257	按英文语境沿现稿或修正；官方对应待核。
Primarch's Wrath	原体之怒	暂定·官方待核	所给英文底稿	篇1258	按英文语境沿现稿或修正；官方对应待核。
Theldrite Moonsilver	塞尔德赖特月银	暂定·官方待核	所给英文底稿	篇1258	按英文语境沿现稿或修正；官方对应待核。
Emperor's Bolter	帝皇爆矢枪	暂定·官方待核	所给英文底稿	篇1259	按英文语境沿现稿或修正；官方对应待核。
Energy-based Weapon	能量武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Distortion Weapons	扭曲武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Distort Cannon	扭曲炮	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Flame Weapons	火焰武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Gauss Weapons	高斯武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Laser Weapons	激光武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Plasma Weapons	等离子武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Melta Weapons	热熔武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Tesla Weapons	特斯拉武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Sonic Weapons	声波武器	暂定·官方待核	所给英文底稿	篇1260	按英文语境沿现稿或修正；官方对应待核。
Neutron Laser Projector	中子激光投射炮	暂定·官方待核	所给英文底稿	篇1261	按英文语境沿现稿或修正；官方对应待核。
Neutron Blaster	中子爆破炮	暂定·官方待核	所给英文底稿	篇1261	按英文语境沿现稿或修正；官方对应待核。
Conversion Beam Projector	转化光束投射炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Conversion Beamer	转化光束炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Heavy Conversion Beamer	重型转化光束炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Conversion Beam Cannon	转化光束加农炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Conversion Beam Dissolutor	转化光束分解器	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Conversion Beam Dissipator	转化光束耗散器	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Extirpator Cannon	消除炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
SP Conversion Beamer	SP型转化光束炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
SP Heavy Conversion Beamer	SP型重型转化光束炮	暂定·官方待核	所给英文底稿	篇1262	按英文语境沿现稿或修正；官方对应待核。
Hekaton Land Fortress	赫卡顿陆行要塞	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09/GW10第27页	官方两版同名单位对应。
Anbaric Claw	安巴里克爪	暂定·官方待核	所给英文底稿	篇1263	按英文语境沿现稿或修正；官方对应待核。
Anbaric Order	安巴里克修会	暂定·官方待核	所给英文底稿	篇1263	按英文语境沿现稿或修正；官方对应待核。
Flame Weapon	火焰武器	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Dragon Breath Flamer	龙息火焰喷射器	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Exterminator Flame Weapon	歼灭者火焰武器	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Inferno Cannon	炼狱加农炮	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Inferno Gun	炼狱炮	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Incinerator	焚化枪	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Immolation Rifle	献祭步枪	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Balefire Gun	烈焰枪	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Flame Cannon Acheron Pattern	黄泉型火焰加农炮	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Conflagration Cannon	焚灭加农炮	暂定·官方待核	所给英文底稿	篇1264	按英文语境沿现稿或修正；官方对应待核。
Flamer	火焰喷射器	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Cognis Flamer	智能火焰喷射器	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Baleflamer	灾焰枪	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Warpflame Weapon	魔焰武器	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Phased Plasma-Flamer	相位等离子火焰喷射器	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Flamespurt	喷焰器	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Gauntlet of Fire	烈焰臂铠	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Gauntlet of the Conflagrator	纵火者臂铠	暂定·官方待核	所给英文底稿	篇1265	按英文语境沿现稿或修正；官方对应待核。
Imperial Flamer	帝国火焰喷射器	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Heretic Pattern Flamer	异端型火焰喷射器	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Mark VII Salamander Assault Flamer	Mk.VII 火蜥蜴突击火焰喷射器	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Absolution Pattern Flamer	赦免型火焰喷射器	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Anoxis Burst Flamer	阿诺西斯爆裂火焰喷射器	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Coldfire Pattern	冷焰型	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Helios-Prime Pattern	赫利俄斯主星型	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Incinerati Sub-Pattern	焚化子型	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Phaestos Pattern	费斯托斯型	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Phaeton Pattern	法厄同型	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Artemia Mk III Purgation Flamer	阿尔泰米亚 Mk.III 净化火焰喷射器	暂定·官方待核	所给英文底稿	篇1266	按英文语境沿现稿或修正；官方对应待核。
Pyroclast Flame Projector	焚火者火焰投射器	暂定·官方待核	所给英文底稿	篇1267	按英文语境沿现稿或修正；官方对应待核。
Hand Flamer	火焰手枪	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Akkadic Pattern	阿卡迪克型	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Crucible Variant	熔炉型	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Cadence Promethium Incineration Device	凯迪斯钷素焚烧装置	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Ignis Pattern	烈焰型	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Baal's Vengeance	巴尔的复仇	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Drakkis	德拉基斯	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Ignatus	伊格纳托斯	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Antor Delassio	安托·德拉西奥	暂定·官方待核	所给英文底稿	篇1268	按英文语境沿现稿或修正；官方对应待核。
Pyreblaster	焚焰枪	暂定·官方待核	所给英文底稿	篇1269	按英文语境沿现稿或修正；官方对应待核。
Pyrecannon	焚焰炮	暂定·官方待核	所给英文底稿	篇1270	按英文语境沿现稿或修正；官方对应待核。
Heavy Flamer	重型火焰喷射器	暂定·官方待核	所给英文底稿	篇1271	按英文语境沿现稿或修正；官方对应待核。
Incendium Cannon	燃烧炮	暂定·官方待核	所给英文底稿	篇1272	按英文语境沿现稿或修正；官方对应待核。
Flamestorm Cannon	火焰风暴炮	暂定·官方待核	所给英文底稿	篇1274	按英文语境沿现稿或修正；官方对应待核。
Psyflame	灵能火	暂定·官方待核	所给英文底稿	篇1275	按英文语境沿现稿或修正；官方对应待核。
Heavy Incinerator	重型焚化枪	暂定·官方待核	所给英文底稿	篇1275	按英文语境沿现稿或修正；官方对应待核。
Inquisitorial Pyroclasts	审判庭焚火者	暂定·官方待核	所给英文底稿	篇1275	按英文语境沿现稿或修正；官方对应待核。
Melta Weapon	热熔武器	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Pyrum	派鲁姆	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Meltagun	热熔枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Melta Rifle	热熔步枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Multi-melta	多管热熔	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Inferno Pistol	地狱火手枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Melta Cannon	热熔炮	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Melta Lance	热熔长枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Melta Destroyer	热熔毁灭炮	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Melta Blast-Gun	热熔爆破炮	暂定·官方待核	所给英文底稿	篇1276	1281明确重型车载武器，与本篇标题统一；1276列表热熔爆破枪回改。
Siege Melta Array	攻城热熔阵列	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Magna-Melta	巨型热熔	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Cyclonic Melta Lance	旋风热熔光矛	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Thermal Spear	热能矛	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Melta Torpedo	热熔鱼雷	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fire Pike	火矛	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fusion Gun	聚变枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fusion Pistol	聚变手枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Inferno Lance	炼狱光矛	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Heat Lance	热线光矛	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fusion Blaster	融合爆破炮	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fusion Cascade	融合速射枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fusion Collider	融合对撞枪	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Fusion Eradicator	融合根除者	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Heat Cannon	热线炮	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Heat Ray	热射线	暂定·官方待核	所给英文底稿	篇1276	按英文语境沿现稿或修正；官方对应待核。
Triarch Stalker	三圣追猎者	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09/GW10第28页	官方双语同名单位逐项对照。
Melta Gun	热熔枪	暂定·官方待核	所给英文底稿	篇1277	按英文语境沿现稿或修正；官方对应待核。
Accataran Pattern MkVIII Meltagun	阿卡特兰型 Mk.VIII 热熔枪	暂定·官方待核	所给英文底稿	篇1277	按英文语境沿现稿或修正；官方对应待核。
Melta Carbine	热熔卡宾枪	暂定·官方待核	所给英文底稿	篇1277	按英文语境沿现稿或修正；官方对应待核。
Tempestus Aquilons	风暴天鹰	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09/GW10第8页	官方双语同名单位逐项对照。
Heavy Melta Rifle	重型热熔步枪	暂定·官方待核	所给英文底稿	篇1278	按英文语境沿现稿或修正；官方对应待核。
Infernus Pistol	炼狱手枪	暂定·官方待核	所给英文底稿	篇1279	按英文语境沿现稿或修正；官方对应待核。
Inquisitor Malich	审判官马里奇	暂定·官方待核	所给英文底稿	篇1279	按英文语境沿现稿或修正；官方对应待核。
Ernst Heckler	恩斯特·赫克勒	暂定·官方待核	所给英文底稿	篇1279	按英文语境沿现稿或修正；官方对应待核。
Conflagration Infernus Pistol	爆燃炼狱手枪	暂定·官方待核	所给英文底稿	篇1279	按英文语境沿现稿或修正；官方对应待核。
Fyrestorm	火焰风暴	暂定·官方待核	所给英文底稿	篇1279	按英文语境沿现稿或修正；官方对应待核。
Ignis Judicium	烈焰审判	暂定·官方待核	所给英文底稿	篇1279	按英文语境沿现稿或修正；官方对应待核。
Firestorm Multi-melta	火焰风暴多管热熔	暂定·官方待核	所给英文底稿	篇1280	按英文语境沿现稿或修正；官方对应待核。
Thermic Lance Mk.XI Pattern	Mk.XI 热能长矛型	暂定·官方待核	所给英文底稿	篇1280	按英文语境沿现稿或修正；官方对应待核。
Zone Mortalis	死亡区域	暂定·官方待核	所给英文底稿	篇1280	按英文语境沿现稿或修正；官方对应待核。
Graviton Weapon	重力武器	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Hammer	重力锤	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Mace	重力战槌	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Crusher	重力粉碎器	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Maul	重力槌	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Gun	重力枪	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Cannon	重力炮	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Imploder	重力内爆器	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Combi-Grav	复合重力枪	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Pulsar	重力脉冲枪	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Singularity Cannon	重力奇点炮	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Grav Flux Bombard	重力通量轰击炮	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Ram	重力攻城锤	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Charge Cannon	重力充能炮	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Onager	重力投石机	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Krius Grav Imploder	克里乌斯重力内爆器	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Destructor	重力破坏者	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Ruinator	重力毁灭者	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Giga-Graviton Cannon	千兆重力炮	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Rifle	重力步枪	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Blast Cannon	重力冲击炮	暂定·官方待核	所给英文底稿	篇1286	按英文语境沿现稿或修正；官方对应待核。
Graviton Pistol	重力手枪	暂定·官方待核	所给英文底稿	篇1287	按英文语境沿现稿或修正；官方对应待核。
Grav-Pistol	重力手枪	暂定·官方待核	所给英文底稿	篇1287	按英文语境沿现稿或修正；官方对应待核。
Autotellurian Pattern	自动实相型	暂定·官方待核	所给英文底稿	篇1288	按英文语境沿现稿或修正；官方对应待核。
Hystrar Mk.XII Pattern	海斯特拉 Mk.XII 型	暂定·官方待核	所给英文底稿	篇1288	按英文语境沿现稿或修正；官方对应待核。
Wrath Gravgun	暴怒重力枪	暂定·官方待核	所给英文底稿	篇1288	按英文语境沿现稿或修正；官方对应待核。
Heavy Grav-Cannon	重型重力炮	暂定·官方待核	所给英文底稿	篇1289	按英文语境沿现稿或修正；官方对应待核。
Plasma Weapon	等离子武器	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Talon	等离子爪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Cutter	等离子切割枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Caliver	等离子速射枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Culverin	等离子速射炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Incinerator	等离子焚化枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Exterminator	等离子灭绝枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Ejector	等离子喷射枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Blastgun	等离子爆破炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Decimator	等离子屠戮者	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Destructor	等离子破坏炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Annihilator	等离子歼灭炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Eradicator	等离子根除炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Projector	等离子投射炮	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Plasma Torpedo	等离子鱼雷	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
