英文标准词	采用中文	译名状态	依据	定位	编辑说明
Masstribe	大部落	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Slah-haii	斯拉哈伊	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Yaam-khoh	雅姆科	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Raheed-skeh	拉希德斯凯	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Maturin Ralei	马图林·拉莱	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Fusil	相位火枪	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Gugann	古甘	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Liber Xenologis	异形志	暂定·官方待核	所给英文底稿	篇0567	专名按本篇英文区分；保持神话、推测及版本限定，不作官方认证。
Eldrad Ulthran	艾尔德拉德·乌瑟兰	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	中英官方清单逐项核对；普通 prophet 不因此一律译大先知。
Farseer	大先知	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	中英官方清单逐项核对；普通 prophet 不因此一律译大先知。
Noisome Reek	恶臭瑞克	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Reek	瑞克	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Worldweave of the Noisome Reek	恶臭瑞克世界织网	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Arcadius	阿卡迪乌斯	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Abad Gerrit	阿巴德·格里特	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Ghallenburg	加伦堡	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Si’coa	西科阿	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Aun’Va	铵瓦	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Fire Warriors	火战士	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Cabal	密教	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Primordial Annihilator	原初毁灭者	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Nurth	努尔特	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Eolith	厄奥利斯	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Acuity	洞察	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Gahet	加赫特	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Slau Dha	斯劳·达	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Cartur Umenedies	卡图尔·乌梅尼德斯	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
G’Lattro	格拉特罗	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Athithirtir	阿提西尔提尔	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Drahendra	德拉亨德拉	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Uluméathic League	乌卢梅亚蒂克联盟	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Naga	娜迦	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Varryean Space Docks	瓦里安太空船坞	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Malan’tai	玛兰泰	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Iyanden	伊扬登	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Idharae	伊德哈尔	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Soulburner Petard	灵魂燃烧炮	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Chaos Decimator	混沌屠戮者	暂定·官方待核	所给英文底稿	篇0568—0570	沿已定词或依本篇语义暂译；同名预言、历史与人物身份不混同。
Asurmen	阿苏曼	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Autarch	司战	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Baharroth	巴哈罗斯	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Dark Reapers	黑暗死神	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Dire Avengers	凶暴复仇者	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Fire Dragons	火龙	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Fuegan	弗甘	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Howling Banshees	狂嚎女妖	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Jain Zar	简恩·扎尔	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Lhykhis	莱吉斯	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Maugan Ra	矛甘·拉	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Rangers	游侠	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Shadowseer	暗影先知	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Shining Spears	闪矛	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Solitaire	独角	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Spiritseer	灵魂先知	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Striking Scorpions	突击战蝎	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Swooping Hawks	翔鹰	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Troupe	剧团	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Troupe Master	剧团长	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Warp Spiders	次元蜘蛛	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Windriders	驭风者摩托	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Wraithguard	幽冥护卫	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Wraithlord	幽冥领主	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	直接逐项核对官方中英单位名；人物额外尊号及复合职衔不随之全称认证。
Yvraine	伊芙蕾妮	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第7页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
The Visarch	维萨奇	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09第6页；GW10第7页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
The Yncarne	因卡恩	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09第6页；GW10第7页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Drazhar	达扎尔	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第20页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Lelith Hesperax	莉莉丝·海斯佩拉克斯	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第20页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Incubi	梦魇剑客	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第20页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Succubus	血腥魔女	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第20页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Hellions	滑板暴徒	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第20页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Devoted of Ynnead	伊纳德信徒	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第7页	直接核对对应名称；物种泛称和词根不擅自套为完整官方名。
Ynnead	伊纳德	官方词根参考·单名待核	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版第7页Devoted of Ynnead／伊纳德信徒	神名取自官方完整分遣队名称词根，原因尼德保留原译对照。
Anhrathe	安赫拉特	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Asuryani	阿苏焉尼	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Maiden Worlds	少女世界	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Crone Worlds	老妪世界	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Dathedian	达瑟迪安	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Dysjunction	析离	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Biel-Tan	比耶坦	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Vaul	瓦尔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Kaela Mensha Khaine	血手凯恩	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Shuriken	星镖	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Shuriken Catapult	星镖枪	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Shuriken Cannon	星镖炮	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Spirit Stone	魂石	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Infinity Circuit	无限回路	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Wraithbone	灵骨	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Bonesinger	吟骨者	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Aspect Warrior	支派战士	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Exarch	主教（灵族道途）	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Alaitoc	阿莱托克	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Altansar	奥坦萨	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Swordwind	剑风	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Wild Riders	狂野骑士	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Black Guardians	黑色守护者	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Cegorach	西高奇	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Great Harlequin	大丑角（神祇尊号）	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Commorragh	科摩罗	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Eldritch Raiders	骇人突袭者	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Ynnari	死神军	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Reborn	重生者（死神军自称）	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Whispering God	低语之神	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Amallyn Shadowguide	阿玛琳·循影	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Amon Harakht	阿蒙·哈拉卡特	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Eagle Pilots	雄鹰飞行员	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Phoenix Lord	凤凰领主	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Asuryan	阿苏焉	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Drastanta	德拉斯坦塔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Eiladar Ys	艾拉达尔·伊斯	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Lugganath	拉格奈什	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Black Council	黑色议会	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Ffaid Karhedra	法伊德·卡尔海德拉	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Eyslk-Tan	艾斯利可坦	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Illic Nightspear	伊利克·夜矛	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Iqbraesil	伊克布雷西尔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Irillyth	伊瑞利斯	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Shadow Spectres	影灵	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Iyanna Arienal	伊扬娜·阿里埃纳尔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Karandras	卡兰德拉斯	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Kelmon	科洛蒙	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Morcan Fiorinintal	莫坎·菲奥里宁塔尔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Nuadhu	努阿杜	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Yriel	伊瑞尔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Isarion Stormsmourn	伊萨里昂·风暴哀悼	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Ephraeleon	埃弗拉龙	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Laryin Sil Cadaiyth	拉里因·西尔·卡戴伊思	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Worldsinger	世界歌者	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
Lileathanir	利莱萨瑟尼尔	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
El’uriaq	埃尔·乌里亚克	暂定·官方待核	所给英文底稿	篇0571	对照本篇英文专名；人物尊号、海盗组织与普通同形词按语境使用。
