英文标准词	采用中文	译名状态	依据	定位	编辑说明
Ultramar Accensi	奥特拉玛辅助军	暂定·官方待核	所给英文底稿	A0184-B0026	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ultramar High Guard	奥特拉玛至高守卫	暂定·官方待核	所给英文底稿	A0184-B0027	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Legion Master	军团长	暂定·官方待核	所给英文底稿	185	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gheer	吉尔	暂定·官方待核	所给英文底稿	A0185-B0005	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Amadeus DuCaine	阿玛迪乌斯·杜凯因	暂定·官方待核	所给英文底稿	A0188-B0109	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cassian Vaughn	卡索·沃恩	暂定·官方待核	所给英文底稿	A0185-B0009	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mathias	马蒂亚斯	暂定·官方待核	所给英文底稿	A0185-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Arkhas Fal	阿尔卡斯·法尔	暂定·官方待核	所给英文底稿	A0185-B0013	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Thrallas	萨尔阿斯	暂定·官方待核	所给英文底稿	A0185-B0015	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gren Vosotho	格伦·沃索托	暂定·官方待核	所给英文底稿	A0185-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Enoch Rathvin	伊诺克·拉什文	暂定·官方待核	所给英文底稿	A0185-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lhorke	洛克	暂定·官方待核	所给英文底稿	A0185-B0021	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ishidur Ossuros	伊什杜尔·奥苏罗斯	暂定·官方待核	所给英文底稿	A0185-B0023	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hector Thrane	赫克托·瑟兰	暂定·官方待核	所给英文底稿	A0185-B0025	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Urian Vendraig	尤里安·万德拉戈	暂定·官方待核	所给英文底稿	A0185-B0027	本范围对照英文后沿用或修订；未查得官方对应，暂定。
First Captain	第一连长	暂定·官方待核	所给英文底稿	186	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crimson Fists	绯红之拳	暂定·官方待核	所给英文底稿	A0229-B0083	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Silver Skulls	银色颅骨	暂定·官方待核	所给英文底稿	A0225-B0685	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Legion Champion	军团冠军	暂定·官方待核	所给英文底稿	187	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vorkyl	沃凯尔	暂定·官方待核	所给英文底稿	A0187-B0005	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Praetor	执政官	暂定·官方待核	所给英文底稿	188	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Astelan	阿斯特兰	暂定·官方待核	所给英文底稿	A0188-B0048	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Corswain	考斯韦恩	暂定·官方待核	所给英文底稿	A0188-B0049	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Holguin	霍尔金	暂定·官方待核	所给英文底稿	A0188-B0051	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Qin Xa	秦夏	暂定·官方待核	所给英文底稿	A0188-B0058	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hasik Noyan-Khan	哈西克诺扬汗	暂定·官方待核	所给英文底稿	A0188-B0060	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jemulan Noyan-Khan	哲穆兰诺扬汗	暂定·官方待核	所给英文底稿	A0188-B0062	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jubal Khan	朱巴可汗	暂定·官方待核	所给英文底稿	A0247-B0039	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gunnar Gunnhilt	加纳·甘希尔特	暂定·官方待核	所给英文底稿	A0188-B0071	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Amlodhi Skarssen Skarssensson	阿姆洛迪·斯卡森·斯卡森松	暂定·官方待核	所给英文底稿	A0188-B0073	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jorin Bloodhowl	约林·血嚎	暂定·官方待核	所给英文底稿	A0188-B0075	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sigismund	西吉斯蒙德	暂定·官方待核	所给英文底稿	A0188-B0084	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Archamus I	阿坎姆斯一世	暂定·官方待核	所给英文底稿	A0188-B0086	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kestros	凯斯特罗斯	暂定·官方待核	所给英文底稿	A0188-B0087	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Raldoron	拉多隆	暂定·官方待核	所给英文底稿	A0188-B0094	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Azkaellon	阿兹卡隆	暂定·官方待核	所给英文底稿	A0188-B0096	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dahka Berus	达卡·贝鲁斯	暂定·官方待核	所给英文底稿	A0188-B0098	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Alcetas Castael	阿尔塞塔斯·卡斯塔尔	暂定·官方待核	所给英文底稿	A0188-B0100	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gabriel Santar	加百列·桑塔尔	暂定·官方待核	所给英文底稿	A0188-B0107	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Marius Gage	马吕斯·盖奇	暂定·官方待核	所给英文底稿	A0188-B0118	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Orfeo Cassandar	奥费欧·卡桑达尔	暂定·官方待核	所给英文底稿	A0188-B0120	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Phratus Auguston	弗拉图斯·奥古斯顿	暂定·官方待核	所给英文底稿	A0188-B0122	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Verus Caspean	维鲁斯·卡斯佩恩	暂定·官方待核	所给英文底稿	A0188-B0124	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Artaeon	阿尔泰昂	暂定·官方待核	所给英文底稿	A0188-B0125	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Solaro An	索罗拉·安	暂定·官方待核	所给英文底稿	A0188-B0141	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Eidolon	艾多隆	暂定·官方待核	所给英文底稿	A0188-B0145	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vespasian	维斯帕西安	暂定·官方待核	所给英文底稿	A0188-B0147	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Julius Kaesoron	尤利乌斯·凯索伦	暂定·官方待核	所给英文底稿	A0188-B0149	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kydomor Forrix	凯德摩尔·弗里克斯	暂定·官方待核	所给英文底稿	A0188-B0156	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Soltarn Vull Bronn	索尔塔恩·沃·布隆	暂定·官方待核	所给英文底稿	A0188-B0158	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Berossus	贝罗索斯	暂定·官方待核	所给英文底稿	A0188-B0160	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Barban Falk	巴尔本·法尔克	暂定·官方待核	所给英文底稿	A0188-B0164	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kroeger	克罗格	暂定·官方待核	所给英文底稿	A0188-B0166	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Toramino	托拉米诺	暂定·官方待核	所给英文底稿	A0188-B0168	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Harkor	哈克	暂定·官方待核	所给英文底稿	A0188-B0170	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kyr Vhalen	凯尔·瓦伦	暂定·官方待核	所给英文底稿	A0188-B0172	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Idriss Krendl	伊德里斯·克伦德尔	暂定·官方待核	所给英文底稿	A0188-B0174	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jago Sevatarion	雅戈·赛维塔里昂	暂定·官方待核	所给英文底稿	A0188-B0177	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Shang	尚	暂定·官方待核	所给英文底稿	A0188-B0179	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nakrid Thole	纳克雷德·索尔	暂定·官方待核	所给英文底稿	A0188-B0180	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Khârn	卡恩	暂定·官方待核	所给英文底稿	A0188-B0187	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Calas Typhon	卡拉斯·提丰	暂定·官方待核	所给英文底稿	A0188-B0190	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Caipha Morarg	凯法·莫拉格	暂定·官方待核	所给英文底稿	A0188-B0192	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Durak Rask	杜拉克·拉斯克	暂定·官方待核	所给英文底稿	A0188-B0194	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vrokhorn	弗罗克霍恩	暂定·官方待核	所给英文底稿	A0188-B0196	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ahzek Ahriman	阿扎克·阿里曼	暂定·官方待核	所给英文底稿	A0188-B0203	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Phosis T'Kar	弗西斯·塔'卡	暂定·官方待核	所给英文底稿	A0188-B0205	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hathor Maat	哈索尔·玛特	暂定·官方待核	所给英文底稿	A0188-B0207	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Menes Kalliston	梅内斯·卡利斯顿	暂定·官方待核	所给英文底稿	A0188-B0209	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Baleq Uthizzar	巴莱克·乌希萨尔	暂定·官方待核	所给英文底稿	A0188-B0211	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Khalophis	卡洛菲斯	暂定·官方待核	所给英文底稿	A0188-B0213	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Amon	阿蒙	暂定·官方待核	所给英文底稿	A0188-B0215	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ezekyle Abaddon	以泽凯尔·阿巴顿	暂定·官方待核	所给英文底稿	A0188-B0220	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hastur Sejanus	哈斯塔·赛詹努斯	暂定·官方待核	所给英文底稿	A0188-B0224	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Grael Noctua	格拉艾·诺克图阿	暂定·官方待核	所给英文底稿	A0188-B0234	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Korosan Myrlath	科罗桑·米拉斯	暂定·官方待核	所给英文底稿	A0188-B0235	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kor Phaeron	科尔·法伦	暂定·官方待核	所给英文底稿	A0188-B0244	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Zardu Layak	扎度·拉亚克	暂定·官方待核	所给英文底稿	A0188-B0248	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Armillus Dynat	阿尔梅琉斯·迪纳特	暂定·官方待核	所给英文底稿	A0188-B0255	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ingo Pech	英戈·佩奇	暂定·官方待核	所给英文底稿	A0188-B0257	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Autilon Skorr	奥帝隆·斯考尔	暂定·官方待核	所给英文底稿	A0188-B0259	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Legion Centurion	军团百夫长	暂定·官方待核	所给英文底稿	189	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Thegn	领主	暂定·官方待核	所给英文底稿	A0189-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Aster Crohne	阿斯特·克罗恩	暂定·官方待核	所给英文底稿	A0189-B0014	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Delvarus	德尔瓦鲁斯	暂定·官方待核	所给英文底稿	A0189-B0018	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kadus Brekkar	卡杜斯·布雷卡	暂定·官方待核	所给英文底稿	A0189-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mago	马戈	暂定·官方待核	所给英文底稿	A0189-B0022	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Shabran Darr	沙巴兰·达尔	暂定·官方待核	所给英文底稿	A0189-B0024	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Titus Prayto	泰图斯·普瑞托	暂定·官方待核	所给英文底稿	A0189-B0026	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Consul	领事	暂定·官方待核	所给英文底稿	190	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Armistos	军械大师	暂定·官方待核	所给英文底稿	A0190-B0007	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Champion	冠军	暂定·官方待核	所给英文底稿	A0190-B0010	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Delegatus	代表	暂定·官方待核	所给英文底稿	A0190-B0022	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Esoterist	密使	暂定·官方待核	所给英文底稿	A0190-B0025	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Forge Lord	铸炉之主	暂定·官方待核	所给英文底稿	A0190-B0030	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Herald	传令官	暂定·官方待核	所给英文底稿	A0190-B0033	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Master of Signals	信号大师	暂定·官方待核	所给英文底稿	193	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Moritat	暗杀精英	暂定·官方待核	所给英文底稿	194	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Pathfinder	探路者	暂定·官方待核	所给英文底稿	A0190-B0052	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Opsequiari	执法官	暂定·官方待核	所给英文底稿	A0190-B0055	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Overseer	监督者	暂定·官方待核	所给英文底稿	A0190-B0058	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Praevian	智控顾问	暂定·官方待核	所给英文底稿	A0190-B0063	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Primus Nullificator	首席湮灭者	暂定·官方待核	所给英文底稿	A0190-B0071	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Siege-Breaker	破城者	暂定·官方待核	所给英文底稿	A0190-B0074	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Warmonger	好战者	暂定·官方待核	所给英文底稿	A0190-B0079	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Caster of Runes	符文祭司	暂定·官方待核	所给英文底稿	A0190-B0083	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Emissary	黑暗使节	暂定·官方待核	所给英文底稿	A0190-B0088	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Stormseer	风暴先知	暂定·官方待核	所给英文底稿	A0190-B0098	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Champion Consul	冠军领事	暂定·官方待核	所给英文底稿	191	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Paragon Blade	模范之刃	暂定·官方待核	所给英文底稿	A0191-B0013	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Refractor Field	折射力场	暂定·官方待核	所给英文底稿	A0191-B0014	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Iron Halo	铁光环	暂定·官方待核	所给英文底稿	A0191-B0015	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Consul-Chaplain	领事教士	暂定·官方待核	所给英文底稿	192	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ankarion	安卡瑞恩	暂定·官方待核	所给英文底稿	A0192-B0005	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Munokhoi	穆诺霍伊	暂定·官方待核	所给英文底稿	A0194-B0022	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vitas Phorgal	维塔斯·福戈	暂定·官方待核	所给英文底稿	A0194-B0024	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vortronar	沃特朗纳	暂定·官方待核	所给英文底稿	A0194-B0026	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Zhyrgal	日尔加尔	暂定·官方待核	所给英文底稿	A0194-B0028	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Consul-Opsequiari	领事执法官	暂定·官方待核	所给英文底稿	195	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bercim Ovkul	贝尔吉姆·奥夫库尔	暂定·官方待核	所给英文底稿	A0195-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Consul Praevian	领事智控顾问	暂定·官方待核	所给英文底稿	196	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nârik Dreygur	纳里克·德雷格尔	暂定·官方待核	所给英文底稿	A0196-B0011	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vorakon	沃拉肯	暂定·官方待核	所给英文底稿	A0196-B0012	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Lieutenant-Commander	副指挥官	暂定·官方待核	所给英文底稿	197	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Legiones Decurion	军团十夫长	暂定·官方待核	所给英文底稿	198	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nullificator	湮灭者	暂定·官方待核	所给英文底稿	200	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Seeker	追踪者	暂定·官方待核	所给英文底稿	201	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Despoiler	劫掠者	暂定·官方待核	所给英文底稿	202	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Power Armour	动力盔甲	暂定·官方待核	所给英文底稿	A0202-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Frag Grenades	破片手榴弹	暂定·官方待核	所给英文底稿	A0202-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Krak Grenades	穿甲手榴弹	暂定·官方待核	所给英文底稿	A0202-B0021	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Destroyer	毁灭者	暂定·官方待核	所给英文底稿	203	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Destroyer Assault Squad	毁灭者突击小队	暂定·官方待核	所给英文底稿	A0203-B0015	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mortalis Destroyer Squad	终死毁灭者小队	暂定·官方待核	所给英文底稿	A0203-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dreadwing	恐翼	暂定·官方待核	所给英文底稿	A0203-B0022	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Interemptor	屠灭者	暂定·官方待核	所给英文底稿	A0203-B0024	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Karaoghlanlar	死暗之子	暂定·官方待核	所给英文底稿	A0203-B0026	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Black Cull	黑屠	暂定·官方待核	所给英文底稿	A0203-B0028	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Angel's Tears	天使之泪	暂定·官方待核	所给英文底稿	A0203-B0030	本范围对照英文后沿用或修订；未查得官方对应，暂定。
High Host	至高军势	暂定·官方待核	所给英文底稿	A0203-B0032	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Red Hand	血手	暂定·官方待核	所给英文底稿	A0203-B0034	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nemesis Destroyers	复仇女神毁灭者	暂定·官方待核	所给英文底稿	A0203-B0036	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mortus Poisoners	莫图斯毒杀者	暂定·官方待核	所给英文底稿	A0203-B0038	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Skane	斯科纳	暂定·官方待核	所给英文底稿	A0203-B0043	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kletos	克莱托斯	暂定·官方待核	所给英文底稿	A0203-B0045	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Serac Lukash	塞拉克·卢卡什	暂定·官方待核	所给英文底稿	A0203-B0047	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Zephon	泽丰	暂定·官方待核	所给英文底稿	A0203-B0049	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Breacher Siege	攻坚者	暂定·官方待核	所给英文底稿	204	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Phalanx Warder	山阵卫队	暂定·官方待核	所给英文底稿	A0204-B0013	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Medusan Immortals	美杜莎不朽者	暂定·官方待核	所给英文底稿	A0204-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Praetorian Breacher Squad	禁卫军攻坚小队	暂定·官方待核	所给英文底稿	A0204-B0019	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Reconnaissance Squad	侦察小队	暂定·官方待核	所给英文底稿	205	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Barthusa Narek	巴图萨·纳瑞克	暂定·官方待核	所给英文底稿	A0205-B0012	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Tactical Support Squad	战术支援小队	暂定·官方待核	所给英文底稿	206	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Outrider	先遣者	暂定·官方待核	所给英文底稿	A0225-B0575	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Spatha Pattern Bike	长剑型摩托	暂定·官方待核	所给英文底稿	A0207-B0008	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hussar Squadron	轻骑兵中队	暂定·官方待核	所给英文底稿	208	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sky-Hunter	天空猎手	暂定·官方待核	所给英文底稿	209	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sky Seeker Squadron	探天者中队	暂定·官方待核	所给英文底稿	210	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Predator Assassin Squadron	掠食者刺客中队	暂定·官方待核	所给英文底稿	211	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Space Marine	星际战士	暂定·官方待核	所给英文底稿	212	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Chapter	战团	暂定·官方待核	所给英文底稿	216	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fortress-monastery	要塞修道院	暂定·官方待核	所给英文底稿	A0212-B0025	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Chapter Master	战团长	暂定·官方待核	所给英文底稿	247	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Captain	连长	暂定·官方待核	所给英文底稿	248	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Veteran	老兵	暂定·官方待核	所给英文底稿	A0212-B0042	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Terminators	终结者	暂定·官方待核	所给英文底稿	A0231-B0132	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bladeguard Veteran	剑卫老兵	暂定·官方待核	所给英文底稿	A0222-B0080	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sergeant	军士	暂定·官方待核	所给英文底稿	250	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brother	修士	暂定·官方待核	所给英文底稿	218	称呼或修会成员为修士；Battle-Brother 战斗兄弟另列，依语境处理。
Devastator	破坏者	暂定·官方待核	所给英文底稿	A0212-B0050	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Aggressor	侵略者	暂定·官方待核	所给英文底稿	A0222-B0078	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Inceptor	先驱者	暂定·官方待核	所给英文底稿	A0222-B0068	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hellblaster	地狱轰击者	暂定·官方待核	所给英文底稿	A0222-B0072	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Eradicator	根除者	暂定·官方待核	所给英文底稿	A0222-B0076	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Scout	侦察兵	暂定·官方待核	所给英文底稿	A0212-B0055	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vanguard	先锋	暂定·官方待核	所给英文底稿	A0231-B0052	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Reiver	掠夺者	暂定·官方待核	所给英文底稿	A0212-B0057	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Infiltrator	渗透者	暂定·官方待核	所给英文底稿	A0212-B0058	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Incursor	入侵者	暂定·官方待核	所给英文底稿	A0212-B0059	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Eliminator	歼灭者	暂定·官方待核	所给英文底稿	A0212-B0060	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Suppressor	压制者	暂定·官方待核	所给英文底稿	A0212-B0061	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Master of Recruits	新兵大师	暂定·官方待核	所给英文底稿	A0212-B0078	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Master of the Signal	信号大师	暂定·官方待核	所给英文底稿	A0213-B0111	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Battle-Brother	战斗兄弟	暂定·官方待核	所给英文底稿	A0213-B0064	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vanguard Space Marine	先锋星际战士	暂定·官方待核	所给英文底稿	A0213-B0066	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Chapter cult	战团教派	暂定·官方待核	所给英文底稿	A0216-B0028	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Primaris Space Marine	原铸星际战士	暂定·官方待核	所给英文底稿	A0213-B0161	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Marneus Calgar	马涅乌斯·卡尔加	暂定·官方待核	所给英文底稿	A0222-B0116	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Cato Sicarius	卡托·西卡留斯	暂定·官方待核	所给英文底稿	A0248-B0054	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Varro Tigurius	瓦罗·狄格里斯	暂定·官方待核	所给英文底稿	A0213-B0173	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ortan Cassius	奥坦·卡西乌斯	暂定·官方待核	所给英文底稿	A0213-B0175	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Severus Agemman	西弗勒斯·阿格曼	暂定·官方待核	所给英文底稿	A0248-B0050	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sevastus Acheran	西瓦图斯·阿切兰	暂定·官方待核	所给英文底稿	A0248-B0052	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Uriel Ventris	乌瑞尔·文崔斯	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第33页 / GW-10第32页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Antaro Chronus	安塔洛·克罗诺斯	暂定·官方待核	所给英文底稿	A0213-B0183	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Torias Telion	托利亚斯·泰利昂	暂定·官方待核	所给英文底稿	A0213-B0185	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Azrael	阿兹瑞尔	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09及GW-10第17页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
Sammael	萨麦尔	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09及GW-10第17页	中英单位名直接核对；单复数与弯直撇号仅作检索差异。
