英文标准词	采用中文	译名状态	依据	定位	编辑说明
Adeptio	精通	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
Creatio	创造	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色；丰饶是象征义，不用作另一个牌名。
Mandatio	使命	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
Executeria	魔导	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	沿用现稿暂译，词源与官译待核。
Concordia	协和	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
The Ragged Fool	褴褛愚者	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	修正 ragged 误作愤怒。
High Priest	高阶祭司	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	本牌名按英文，不等同现实塔罗别称教皇。
The Great Hoste	大敌	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	沿用现稿但存疑：Hoste 或为大军的古拼，待牌面出处核实。
Arik Taranis	阿里克·塔兰尼斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	雷霆战士人物，沿现稿。
Ushotan	乌什坦	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	雷霆军团原体称号持有人，不同于阿斯塔特原体。
Dait'Tar	代特’塔尔	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	幸存雷霆战士群体。
Outcast Dead	放逐亡者	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	原译放逐死亡生硬；指叛逃阿斯塔特群体。
Tarrigata	塔里加塔	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	人名沿现稿。
Biotechnical Division	生物技术部	暂定·官方待核	所给英文底稿及主审统一决定	篇 78	帝皇研究机构。
sub-dermal interface division	皮下接口部	暂定·官方待核	所给英文底稿及主审统一决定	篇 78	同一机构别称。
Ezekiel Sedayne	以西结·赛丹	暂定·官方待核	所给英文底稿及主审统一决定	篇 78	人名沿现稿。
Fabricator-General	铸造将军	暂定·官方待核	所给英文底稿及主审统一决定	篇 79	主审统一沿用现稿；机械机构专门职衔，不作普通将军军衔理解。
Master of the Administratum	内政部之主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一官职。
Speaker for the Chartist Captains	特许舰长代言人	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一官职。
Chirurgeon-General	总医官	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一官职。
Imperial Chancellery	帝国秘书厅	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一机构暂译。
Paternoval Envoy	最高族长特使	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	代表导航员家族最高族长。
Chancellor of the Imperial Council	帝国议会议长	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	本职负责日常行政，不与 Senatorum 主席等同。
High Twelve	至高十二	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	参议院十二位最高领主。
Mistress Plenary of the Catacombs	地下墓穴全权女领主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	单一官职，不是女主人议会。
Lords Civilian	文官领主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	与平民身份无关。
High Lords Civilian	高阶文官领主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	统一历史官职。
Primarch's Scourge	原体之灾	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	沿用现稿清洗事件名。
Kleopatra Arx	克利奥帕特拉·阿克斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 80、100	修正80原译尔斯，与100统一。
Imperialis Armada	帝国无敌舰队	暂定·官方待核	所给英文底稿及主审统一决定	篇 81	沿用现稿；Imperial Navy 前身，不等同泛称帝国舰队。
Imperialis Auxilia	帝国军	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	与 Imperial Army 同指，保留高哥特语名检索。
Excertus Imperialis	帝国武装力量总体系	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	描述性暂译，保留英文；上位体系，不与 Imperial Army 混淆。
Officio Militaris	军备庭	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	军务部的上位机构，沿现稿。
Corps Logisticae	后勤署	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	军务部前身，勿与90后勤部合并。
Old Hundred	老百人团	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	沿现稿，指延续自统一战争的旧部队群体。
First Master	首席舰务官	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	舰上职务暂译，不按字面大师。
Master	舰务官	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	只适用于本段舰员职务，不全书替换。
Ark Reach Secundus	方舟疆域塞昆杜斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	地点专名；Secundus 不是第二次战役。
Sarcosan Voltigeurs	萨科萨轻步兵团	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	地名式形容词原误译生化。
Tercio	战斗分队	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	三个 section 组成的单位，约三十或六十人；不能与 Regiment 同译步兵团。
Veletaris Tercio	迅捷战斗分队	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	沿用 Veletaris 现稿迅捷，统一编制。
Solar Pattern Void Armour	太阳型虚空甲	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	全环境战斗服，非普通衣装。
Dracosan	天龙座	暂定·官方待核	所给英文底稿及主审统一决定	篇 82—83	统一天龙与天龙座。
Aurox	野牛	暂定·官方待核	所给英文底稿及主审统一决定	篇 82—83	统一原稿野牛／金牛。
Charonite Ogryn	喀戎欧格林	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	按核心 Ogryn Charonite 同指，不作泛称重装欧格林。
Bleak Marchers	黯淡行军者	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	Marchers 在军队名中为行军者，不是游行者。
Bardall Prosecution	巴德尔征讨	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	军事行动名，不是检举。
Uxor	尤克索尔	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	女性指挥阶层；保留专门称谓。
Uxor Primus	尤克索尔之首	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	团总指挥职衔。
Hetman	盖特曼	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	本团最高前线军官为连长；保留文化职衔。
Bashaw	巴夏	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	盖特曼下级军衔。
Genewhip	基诺纪委	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	沿现稿政治军官名，词形未强行改成基因鞭。
'cept	感知	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	尤克索尔的微弱灵能联结，不是抓取动作。
Hurtado Bronzi	乌尔塔多·布朗齐	暂定·官方待核	所给英文底稿及主审统一决定	篇 82、84	按82现稿统一，84原译赫塔多·布朗兹。
Discipline Master	军纪官	暂定·官方待核	所给英文底稿及主审统一决定	篇 86	负责纪律的职业，不按字面大师。
Probitors	见习兵	暂定·官方待核	所给英文底稿及主审统一决定	篇 86	帝国军士兵后代中的见习兵，与496 probitor同类；原正直者误译，不指法务部仲裁官。
Secundus Levy	塞昆杜斯征召兵	暂定·官方待核	所给英文底稿及主审统一决定	篇 86	番号或地点来源未明，保留音译待核。
Officio Communicatus	通信部	暂定·官方待核	所给英文底稿及主审统一决定	篇 88	核验广播代码。
Officio Propagandum	宣传部	暂定·官方待核	所给英文底稿及主审统一决定	篇 89	制作帝国宣传材料。
Officio Logisticarum	后勤部	暂定·官方待核	所给英文底稿及主审统一决定	篇 90	基里曼新设；与历史后勤署不同。
Guilliman's Hand	基里曼之手	暂定·官方待核	所给英文底稿及主审统一决定	篇 90	后勤部别称。
Borachae Decree	博拉凯法令	暂定·官方待核	所给英文底稿及主审统一决定	篇 90	后勤援助法令名。
Officio Sabatorum	破袭庭	暂定·官方待核	所给英文底稿及主审统一决定	篇 91	破坏设施为主，与刺客庭区分。
Departmento Colonia	殖民部	暂定·官方待核	所给英文底稿及主审统一决定	篇 92	机构名沿现稿。
Astra Cartographica	星图会	暂定·官方待核	所给英文底稿及主审统一决定	篇 93	机构名沿现稿。
cartomancer	卜图师／纸牌占卜师	暂定·官方待核	所给英文底稿及主审统一决定	篇 84、93	按航道绘制与占卜职能区分；不机械统一为制图员。
Templars Psykologis	灵能圣殿	暂定·官方待核	所给英文底稿及主审统一决定	篇 94	机构名沿现稿。
Logos Historica Verita	历史真理部	暂定·官方待核	所给英文底稿及主审统一决定	篇 95	机构名沿现稿。
Strike Force Herald	先驱打击部队	暂定·官方待核	所给英文底稿及主审统一决定	篇 96	部队专名。
Indomitus Crusade Fleet Tertius	不屈远征第三舰队	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	Tertius 为第三。
Vitrian Messinius	维特里安·梅西尼乌斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	人名沿现稿。
Cassandra Van Leskus	卡桑德拉·凡·莱斯库斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	人名沿现稿。
Battle Group Alphus	阿尔弗斯战斗群	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	与 Alpha 区分。
Inquisitorial Remit	审判庭职权	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	remit 为授权范围，不是宽恕。
Inquisitorial Mandate	审判庭授权	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	与职权同义称法。
Inquisitorial Conclave	审判庭秘会	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	地区联盟或召集会议。
Inquisitorial Cabal	审判庭密会	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	秘会设立的专案组织，不与灵族 Cabal 混同。
Inquisitorial Cell	审判庭行动小组	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	非正式临时小组。
Xanthism	赞瑟斯派	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	与 Xanthite 统一，不另立腐化派。
Xanthite	赞瑟斯派	暂定·官方待核	所给英文底稿及主审统一决定	篇 73、98	与 Xanthism 同一思想传统。
Cordon Impenetra	绝对封锁	暂定·官方待核	所给英文底稿及主审统一决定	篇 99	防线及同名防御组织，沿现稿。
Nashir Sahansun	纳夏·沙汉森	暂定·官方待核	所给英文底稿及主审统一决定	篇 99	人名沿现稿。
Warden Planet	守望行星	暂定·官方待核	所给英文底稿及主审统一决定	篇 99	防线所属世界。
Charge of the Malleus	圣锤训令	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	帝皇宣告，不等同 Ordo 的机构名。
Malleus Remit	圣锤职权	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	恶魔审判庭特殊授权。
Extremis Diabolus	极恶者	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	对严重异端审判官的判定，暂译。
Nexxas Exculpation	内克萨斯赦罪行动	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	军事清洗事件名；非法律免责普通词。
Chambers Practical	行动庭	暂定·官方待核	所给英文底稿及主审统一决定	篇 98、100	100正式分庭；98出版史概称行动部门。
Chambers Theoretical and Historical	理论与历史庭	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	分庭名。
Torquemada Coteaz	托尔克马达·克提兹	官方词根参考·全名待核	GW09/GW10第24页直接Inquisitor Coteaz审判官克提兹／Inquisitor Draxus审判官德拉克瑟斯；主审核定	98/100	官方直接核对仅含姓氏及职衔；Torquemada与Kyria仍沿本稿暂定，不把全名标为官方。
Ahmazzi	阿赫马兹	暂定·官方待核	所给英文底稿及主审统一决定	篇 98、100	统一100艾哈迈齐。
Erasmus Cartavolnus	埃拉斯姆斯·卡塔沃努斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 98、100	统一100伊拉斯谟，不波及其他 Erasmus 人名。
Vult	武尔特	暂定·官方待核	所给英文底稿及主审统一决定	篇 80、100	人名，不按普通词译兀鹫。
Ordo Aegis	神盾审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0050	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Astartes	阿斯塔特审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0052	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Astra	星界审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0054	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Barbarus	蛮荒审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0056	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Custodum	禁卫审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0060	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Desolatus	荒芜审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0062	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Excorium	灭绝审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0064	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Machinum	机械审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0066	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Maledictum	诅咒审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0068	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Militarum	军事审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0070	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Necros	死灵审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0072	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Obsoletus	退行审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0074	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Originatus	溯源审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0076	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Redactus	编纂审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0078	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Sanctorum	诸圣审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0080	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Scriptorum	抄译审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0082	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Scriptus	文书审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0084	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Senatorum	参议院审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0086	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Sepulturum	葬仪审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0088	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Sicarius	刺客审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0090	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Thanatos	死神审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0092	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Ordo Vigilus	祈夜审判庭	暂定·官方待核	所给英文底稿及主审统一决定	A0098-B0094	审判庭分支统一后缀；旧稿修会不代表机械修会或修道组织。
Reanimation Protocols	复生协议	暂定·官方待核	所给英文底稿	篇0584	沿已有核心名称。
Eldrad Ulthran	艾尔德拉德·乌瑟兰	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	两版PDF均第6页	中英官方清单逐项核对；普通 prophet 不因此一律译大先知。
Kyria Draxus	凯里亚·德拉克瑟斯	官方词根参考·全名待核	GW09/GW10第24页直接Inquisitor Coteaz审判官克提兹／Inquisitor Draxus审判官德拉克瑟斯；主审核定	98/100	官方直接核对仅含姓氏及职衔；Torquemada与Kyria仍沿本稿暂定，不把全名标为官方。
