英文标准词	采用中文	译名状态	依据	定位	编辑说明
Hot-shot volley gun	高能齐射枪	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Flamer	火焰喷射器	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Meltagun	热熔枪	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Plasma gun	等离子枪	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Chainsword	链锯剑	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Power fist	动力拳	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Power weapon	动力武器	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11同版索引第123页	逐项核读相同单位的中英文名称；Tempestors同名星际战士战团另作唤风者，不混并。
Hotshot Lasgun	高能激光枪	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11第123页	与官方Hot-shot拼写仅连字符差异，同一武器。
Hotshot Laspistol	高能激光手枪	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11第123页	与官方Hot-shot拼写仅连字符差异，同一武器。
Hotshot Volley Gun	高能齐射枪	官方已核对	GW-04 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_chi_16.10.pdf；GW-11 https://assets.warhammer-community.com/warhammer40000_indexes_astramilitarum_eng_16.10.pdf	GW-04/GW-11第123页	与官方Hot-shot拼写仅连字符差异，同一武器。
