英文标准词	采用中文	译名状态	依据	定位	编辑说明
Lacertid	蜥兽	暂定·官方待核	所给英文底稿	A1039-B0137	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Leo'nid	狮兽	暂定·官方待核	所给英文底稿	A1039-B0139	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Sa'hrk	萨’赫克	暂定·官方待核	所给英文底稿	A1039-B0143	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Salamander (Nocturne creature)	火蜥蜴	暂定·官方待核	所给英文底稿	A1039-B0145	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。 限夜曲星生物，不能套同形单位或其他阵营实体。
Sauroch	绍罗克	暂定·官方待核	所给英文底稿	A1039-B0147	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Scorpiad	蝎兽	暂定·官方待核	所给英文底稿	A1039-B0149	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Serrwyrm	锯龙	暂定·官方待核	所给英文底稿	A1039-B0151	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ur-Drakes	乌尔龙	暂定·官方待核	所给英文底稿	A1039-B0153	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Davin's Moon	戴文之月	暂定·官方待核	所给英文底稿	A1040-B0028	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Barbed Vemongorse	带刺毒荆豆	暂定·官方待核	所给英文底稿	A1042-B0044	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Grappleweed	缠藤	暂定·官方待核	所给英文底稿	A1042-B0046	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Brainleaf	脑叶	暂定·官方待核	所给英文底稿	A1042-B0048	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Breathweed	呼吸草	暂定·官方待核	所给英文底稿	A1042-B0050	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Canak Floater	卡纳克漂浮者	暂定·官方待核	所给英文底稿	A1042-B0052	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Miral Catcher	米拉尔捕捉者	暂定·官方待核	所给英文底稿	A1042-B0054	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Shardwrack Spines	碎裂脊	暂定·官方待核	所给英文底稿	A1042-B0056	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Spiker	尖刺者	暂定·官方待核	所给英文底稿	A1042-B0058	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Spitting Cactus	喷吐仙人掌	暂定·官方待核	所给英文底稿	A1042-B0060	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Spore Tree	孢子树	暂定·官方待核	所给英文底稿	A1042-B0062	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Strangleplant	绞杀藤	暂定·官方待核	所给英文底稿	A1042-B0064	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Sucker Tree	吸盘树	暂定·官方待核	所给英文底稿	A1042-B0066	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Venus Mantrap	维纳斯捕人者	暂定·官方待核	所给英文底稿	A1042-B0068	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catachan Mantrap	卡塔昌捕人者	暂定·官方待核	所给英文底稿	A1042-B0070	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Blood Wasps	血蜂	暂定·官方待核	所给英文底稿	A1042-B0072	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catachan Barking Toads	卡塔昌吠蟾	暂定·官方待核	所给英文底稿	A1042-B0074	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Great Barking Toad	大吠蟾	暂定·官方待核	所给英文底稿	A1042-B0076	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Lesser Barking Toad	小吠蟾	暂定·官方待核	所给英文底稿	A1042-B0077	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catachan Bloodflies	卡塔昌血蝇	暂定·官方待核	所给英文底稿	A1042-B0078	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catachan Devil	卡塔昌恶魔	暂定·官方待核	所给英文底稿	A1042-B0079	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。 指本土生物，不是混沌恶魔。
Catachan Face-Eater	卡塔昌食脸者	暂定·官方待核	所给英文底稿	A1042-B0081	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catachan Pusworms	卡塔昌脓液蠕虫	暂定·官方待核	所给英文底稿	A1042-B0082	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Catachan Water-drakes	卡塔昌水龙	暂定·官方待核	所给英文底稿	A1042-B0083	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Death Cobra	死亡眼镜蛇	暂定·官方待核	所给英文底稿	A1042-B0084	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Death Flies	死蝇	暂定·官方待核	所给英文底稿	A1042-B0085	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Drakebats	龙蝠	暂定·官方待核	所给英文底稿	A1042-B0086	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Wild Grox	野生格洛克斯	暂定·官方待核	所给英文底稿	A1042-B0088	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Spinebore Leeches	钻脊水蛭	暂定·官方待核	所给英文底稿	A1042-B0094	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Vein Worms	静脉蠕虫	暂定·官方待核	所给英文底稿	A1042-B0095	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ryza Secundus	瑞扎二号	暂定·官方待核	所给英文底稿	A1044-B0032	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Continent of Founding	创始大陆	暂定·官方待核	所给英文底稿	A1044-B0053	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Western Forges	西部铸造厂	暂定·官方待核	所给英文底稿	A1044-B0057	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Salvation Isthmus	救赎地峡	暂定·官方待核	所给英文底稿	A1044-B0059	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Conveyance Terminus Nine-Omega	运输终点站九-欧米茄	暂定·官方待核	所给英文底稿	A1044-B0061	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Continent of Erudition	博学大陆	暂定·官方待核	所给英文底稿	A1044-B0063	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Fortress of Iron	铁堡	暂定·官方待核	所给英文底稿	A1044-B0065	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ryza Pattern Leman Russ Battle Tank	瑞扎型黎曼鲁斯战斗坦克	暂定·官方待核	所给英文底稿	A1044-B0073	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ryza Pattern Leman Russ Executioner	瑞扎型黎曼鲁斯处决者	暂定·官方待核	所给英文底稿	A1044-B0075	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ryza Pattern Stormblade	瑞扎型风暴刃	暂定·官方待核	所给英文底稿	A1044-B0077	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Heptus Rho-Decima Khleng	赫普图斯·罗-德西马·克伦	暂定·官方待核	所给英文底稿	A1046-B0056	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ozmerhadus Phal	奥兹默哈杜斯·法尔	暂定·官方待核	所给英文底稿	A1046-B0058	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Decitor Septrax-Tertian	德克托·塞普特拉克斯-特提安	暂定·官方待核	所给英文底稿	A1046-B0060	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Lector-Dogmatis Videx	教条宣讲者维戴克斯	暂定·官方待核	所给英文底稿	A1046-B0062	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Metalica pattern Tarantula	梅塔利卡型狼蛛	暂定·官方待核	所给英文底稿	A1046-B0065	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Phoenicia	腓尼基	暂定·官方待核	所给英文底稿	A1047-B0030	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。 此为彻莫斯城市，不与福格瑞姆尊号The Phoenician合并。
Cleansing of Espandor	清洗埃斯潘多	暂定·官方待核	所给英文底稿	A1048-B0029	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Espandor Incursion	埃斯潘多入侵	暂定·官方待核	所给英文底稿	A1048-B0034	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Espandoria Tertio	第三埃斯潘多	暂定·官方待核	所给英文底稿	A1048-B0041	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Cathedral Magnifica	宏伟大教堂	暂定·官方待核	所给英文底稿	A1048-B0043	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
River Oderia	奥德里亚河	暂定·官方待核	所给英文底稿	A1048-B0045	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Gallan's Rock	加兰之石	暂定·官方待核	所给英文底稿	A1049-B0072	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Plaza of Attendance	出席广场	暂定·官方待核	所给英文底稿	A1049-B0074	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Shrine of the Primarch	原体圣地	暂定·官方待核	所给英文底稿	A1049-B0075	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Sword Hall	剑刃大厅	暂定·官方待核	所给英文底稿	A1049-B0076	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Valley of Laponis	拉波尼斯山谷	暂定·官方待核	所给英文底稿	A1049-B0082	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Aeneid Sea	埃涅阿斯海	暂定·官方待核	所给英文底稿	A1049-B0083	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Siege of Hera	赫拉围城	暂定·官方待核	所给英文底稿	A1053-B0010	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Upashid Scar	乌帕希德疤痕	暂定·官方待核	所给英文底稿	A1061-B0032	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Invasion of Ultramar	入侵奥特拉玛	暂定·官方待核	所给英文底稿	A1064-B0043	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Barrtor	巴托尔	暂定·官方待核	所给英文底稿	A1064-B0048	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Boros River	博洛斯河	暂定·官方待核	所给英文底稿	A1064-B0049	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Caren Province	卡伦行省	暂定·官方待核	所给英文底稿	A1064-B0050	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Dera Caren Lowlands	德拉卡伦低地	暂定·官方待核	所给英文底稿	A1064-B0051	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Erud Province	博学行省	暂定·官方待核	所给英文底稿	A1064-B0053	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Guilliman's Gate	基里曼之门	暂定·官方待核	所给英文底稿	A1064-B0054	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ithraca	伊萨卡	暂定·官方待核	所给英文底稿	A1064-B0055	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Lanshear	兰希尔	暂定·官方待核	所给英文底稿	A1064-B0056	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Mercius	墨丘斯	暂定·官方待核	所给英文底稿	A1064-B0059	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Neride	涅瑞德	暂定·官方待核	所给英文底稿	A1064-B0061	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Numinus City	纽米纳斯城	暂定·官方待核	所给英文底稿	A1064-B0062	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ourosene Hills	乌罗森山丘	暂定·官方待核	所给英文底稿	A1064-B0064	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Persephone Gate	珀耳塞福涅之门	暂定·官方待核	所给英文底稿	A1064-B0065	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Vollard Meadows	沃拉尔德草地	暂定·官方待核	所给英文底稿	A1064-B0068	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Swartgrass	黑草	暂定·官方待核	所给英文底稿	A1064-B0070	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Argovon System	阿尔戈冯星系	暂定·官方待核	所给英文底稿	A1066-B0014	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Myrtika System	迈尔提卡星系	暂定·官方待核	所给英文底稿	A1066-B0016	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Paradyce System	帕拉迪斯星系	暂定·官方待核	所给英文底稿	A1066-B0017	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ramasus System	拉马苏斯星系	暂定·官方待核	所给英文底稿	A1066-B0018	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Skahren System	斯卡伦星系	暂定·官方待核	所给英文底稿	A1066-B0019	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Tredica System	特雷迪卡星系	暂定·官方待核	所给英文底稿	A1066-B0020	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Zeidos System	泽多斯星系	暂定·官方待核	所给英文底稿	A1066-B0021	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Vertigus II	维提戈斯二号	暂定·官方待核	所给英文底稿	A1066-B0024	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Terrinor	特林诺尔	暂定·官方待核	所给英文底稿	A1066-B0025	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Hive Dominar	统御巢都	暂定·官方待核	所给英文底稿	A1067-B0029	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Quan Zhou	泉州	暂定·官方待核	所给英文底稿	A1068-B0049	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Mount Kardunn	喀耳顿山	暂定·官方待核	所给英文底稿	A1068-B0053	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Altak	阿尔塔克	暂定·官方待核	所给英文底稿	A1068-B0054	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ulaav Mountains	乌拉夫山脉	暂定·官方待核	所给英文底稿	A1068-B0056	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Kherbal Flats	赫尔巴尔平地	暂定·官方待核	所给英文底稿	A1068-B0060	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Lon-Suen Plain	龙孙平原	暂定·官方待核	所给英文底稿	A1068-B0063	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Cophasta	克法斯塔	暂定·官方待核	所给英文底稿	A1068-B0065	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Kuzil Quan Desert	库兹·泉沙漠	暂定·官方待核	所给英文底稿	A1068-B0067	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Huanjan	胡安詹	暂定·官方待核	所给英文底稿	A1068-B0073	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Haelun	哈伦	暂定·官方待核	所给英文底稿	A1068-B0074	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Khin-zan	钦赞	暂定·官方待核	所给英文底稿	A1068-B0075	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Khitan	契丹	暂定·官方待核	所给英文底稿	A1068-B0076	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Khwarezmians	花剌子模	暂定·官方待核	所给英文底稿	A1068-B0077	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Nyomen	尼奥门	暂定·官方待核	所给英文底稿	A1068-B0079	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Qo	科	暂定·官方待核	所给英文底稿	A1068-B0080	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Szechijak	塞奇亚克	暂定·官方待核	所给英文底稿	A1068-B0081	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Talskars	塔斯卡尔	暂定·官方待核	所给英文底稿	A1068-B0082	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ulg-Zar	乌尔格—扎尔	暂定·官方待核	所给英文底稿	A1068-B0084	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Purging of Nostramo Quintus	诺斯特拉莫昆图斯净化	暂定·官方待核	所给英文底稿	A1069-B0029	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Fall of Nostramo	诺斯特拉莫之陨	暂定·官方待核	所给英文底稿	A1069-B0034	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Tizca	提兹卡	暂定·官方待核	所给英文底稿	A1070-B0045	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Great Library of Tizca	提兹卡大图书馆	暂定·官方待核	所给英文底稿	A1070-B0046	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Silver Spires	银塔	暂定·官方待核	所给英文底稿	A1070-B0048	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
The Desolation of Prospero	普罗斯佩罗荒原	暂定·官方待核	所给英文底稿	A1070-B0050	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Kellenport	凯伦港	暂定·官方待核	所给英文底稿	A1071-B0029	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Magalan continent	马加兰大陆	暂定·官方待核	所给英文底稿	A1073-B0044	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Dorado	多拉多	暂定·官方待核	所给英文底稿	A1073-B0045	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Macarro	马卡罗	暂定·官方待核	所给英文底稿	A1073-B0047	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Telenna	泰伦纳	暂定·官方待核	所给英文底稿	A1073-B0049	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Calliona continent	卡利奥纳大陆	暂定·官方待核	所给英文底稿	A1073-B0051	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Ijua	伊尤阿	暂定·官方待核	所给英文底稿	A1073-B0052	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Casserva	卡塞瓦	暂定·官方待核	所给英文底稿	A1073-B0054	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Minessa	米内萨	暂定·官方待核	所给英文底稿	A1073-B0056	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Deoz	德奥斯	暂定·官方待核	所给英文底稿	A1073-B0058	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Sorocco continent	索罗科大陆	暂定·官方待核	所给英文底稿	A1073-B0060	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
West Sariba	西萨里巴	暂定·官方待核	所给英文底稿	A1073-B0063	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Rynnland	瑞恩之地	暂定·官方待核	所给英文底稿	A1073-B0065	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
East Sariba	东萨里巴	暂定·官方待核	所给英文底稿	A1073-B0067	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Inpharis	因法里斯	暂定·官方待核	所给英文底稿	A1073-B0069	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Orpeo	奥尔佩奥	暂定·官方待核	所给英文底稿	A1073-B0071	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Hellestro	赫勒斯特罗	暂定·官方待核	所给英文底稿	A1073-B0073	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
River Pakamac	帕卡马克河	暂定·官方待核	所给英文底稿	A1073-B0075	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
Jadeberry Hills	杰德伯里山	暂定·官方待核	所给英文底稿	A1073-B0076	本批已逐段对照英文；沿现稿或据上下文修订，未获得此完整专名的官方中文对应。
