英文标准词	采用中文	译名状态	依据	定位	编辑说明
Bullet Road	子弹之路	暂定·官方待核	所给英文底稿	A0980-B0125	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Cinderak Crater	辛德拉克环形山	暂定·官方待核	所给英文底稿	A0980-B0126	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Cinderak City	辛德拉克城	暂定·官方待核	所给英文底稿	A0980-B0127	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Great Ash Road	大灰烬路	暂定·官方待核	所给英文底稿	A0980-B0129	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Great Equatorial Wastes	大赤道荒原	暂定·官方待核	所给英文底稿	A0980-B0130	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Road of Bones	骨路	暂定·官方待核	所给英文底稿	A0980-B0131	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Worldsump Ocean	世污洋	暂定·官方待核	所给英文底稿	A0980-B0132	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Cinderak Helmawr	辛德拉克·赫尔玛沃	暂定·官方待核	所给英文底稿	A0980-B0161	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hyrodo Helmawr	希罗多·赫尔玛沃	暂定·官方待核	所给英文底稿	A0980-B0162	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Targan Helmawr III	塔根·赫尔玛沃三世	暂定·官方待核	所给英文底稿	A0980-B0163	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Voss Helmawr	沃斯·赫尔玛沃	暂定·官方待核	所给英文底稿	A0980-B0164	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Dagorn Helmawr	达戈恩·赫尔玛沃	暂定·官方待核	所给英文底稿	A0980-B0165	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Marius Helmawr	马里乌斯·赫尔玛沃	暂定·官方待核	所给英文底稿	A0980-B0166	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
House Cawdor	考多家族	暂定·官方待核	所给英文底稿	A0980-B0180	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Europa, (Ancient Europa)	欧罗巴（古欧罗巴）	暂定·官方待核	所给英文底稿	A0988-B0072	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Old Muscovy	古俄国	暂定·官方待核	所给英文底稿	A0988-B0081	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Sumatura, or Sumaturan	苏马图拉，或苏马图兰	暂定·官方待核	所给英文底稿	A0988-B0085	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Obsidian Keep	黑曜石要塞	暂定·官方待核	所给英文底稿	A0988-B0141	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Bhab Bastion	巴布要塞	暂定·官方待核	所给英文底稿	A0988-B0144	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Tower of Heroes	英雄之塔	暂定·官方待核	所给英文底稿	A0988-B0145	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Investiary	群英广场	暂定·官方待核	所给英文底稿	A0988-B0148	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Library Sanctus	神圣图书馆	暂定·官方待核	所给英文底稿	A0988-B0150	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Dark Cells	黑暗囚牢	暂定·官方待核	所给英文底稿	A0988-B0151	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Principa Collegiate	普林西帕学院	暂定·官方待核	所给英文底稿	A0988-B0152	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Basilica of the Order of the Ebon Chalice	乌木圣杯修会圣殿	暂定·官方待核	所给英文底稿	A0988-B0175	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Damocles Space Port	达摩克利斯太空港	暂定·官方待核	所给英文底稿	A0988-B0184	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Citadel of the Estate Imperium	帝国档案局堡垒	暂定·官方待核	所给英文底稿	A0988-B0189	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Plaza of the Nine Primarchs	九原体广场	暂定·官方待核	所给英文底稿	A0988-B0190	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Dorn's Redoubt	多恩棱堡	暂定·官方待核	所给英文底稿	A0988-B0192	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Ways of Mourning	哀悼之路	暂定·官方待核	所给英文底稿	A0988-B0193	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Salvator	萨尔瓦托巢都	暂定·官方待核	所给英文底稿	A0988-B0198	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Malliax	马利亚克斯巢都	暂定·官方待核	所给英文底稿	A0988-B0199	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Xericho	泽里科巢都	暂定·官方待核	所给英文底稿	A0988-B0202	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Hive Ababa	亚贝巴巢都	暂定·官方待核	所给英文底稿	A0988-B0203	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Convent Prioris of the Adepta Sororitas	战斗修女首席修道院	暂定·官方待核	所给英文底稿	A0988-B0243	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
The Legio Ignatum Titan Legion	烈焰泰坦军团	暂定·官方待核	所给英文底稿	A0988-B0246	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Knights of House Taranis	塔兰尼斯家族骑士	暂定·官方待核	所给英文底稿	A0988-B0247	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
Skitarii Forces	护教军部队	暂定·官方待核	所给英文底稿	A0988-B0249	已逐段校读的双语专名清单；名称沿本处现稿或语义校订，暂无官方对应。
