英文标准词	采用中文	译名状态	依据	定位	编辑说明
Avachrus	阿瓦赫鲁斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Barnassus	巴纳索斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Belacane	贝勒凯恩	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Bellicos	贝利科斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Bellona	贝罗纳	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Beta Cornix	贝塔-科洛尼斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Bronta-Median	布朗塔中星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Cadamine	卡达明	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Cahim II	卡希姆二号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Cavor Sarta	卡沃尔·萨塔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Columnus	科卢姆努斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Crucible-Omega	坩埚-欧米伽	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Cyclopea	独眼巨人	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Cyclothrathe	赛克洛特拉特	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Cypra Mundi	塞浦拉·蒙迪	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Dantris III	丹特里斯三号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Daxxos	达克索斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Deimos	迪莫斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Delphi	德尔斐	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Demios Binary	德米奥斯双星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Diamat	迪亚马特	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Diesos	迪索斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Driantum	德里安图姆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Duos	二重唱	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Dykurnos VI	迪库诺斯六号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Eontar	埃昂塔尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ermune	厄尔穆内	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Estaban III	埃斯塔班三号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Estaban VII	埃斯塔班七号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Esteban VII	埃斯特班七号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Eufrates II	幼发拉底二号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Forge Polix	铸造波利克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Forge World Thule	图勒铸造世界	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Fortis Binary	福蒂斯双星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Fusiria	弗西里亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Galatia	加拉提亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gamanede	加马内德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gantz	甘茨	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gehn Quora	根·奎拉	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Glenescrede Raptus	格莱内斯克里德·拉普图斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Glomus	格洛姆斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Goralech	戈拉莱赫	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gorgonum	戈尔贡努姆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gorvallon	戈尔瓦隆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Goth	哥特	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Graia	格莱亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gryphonne IV	格里芬四号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gulgorahd	古尔戈拉德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Gylax VI	吉拉克斯六号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Hadd	哈德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Haddrack	哈德拉克	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Halfus	哈尔弗斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Hervara	赫尔瓦拉	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Hesh	赫什	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Het	赫特	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Hydra Cordatus	海德拉之心	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Hypnoth	希普诺斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Idumea	埃多米亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Iktomia	伊克托米亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Illium	伊利姆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Incaladion	因卡拉迪翁	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Iridial	伊里迪亚尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ironghast Foundry	铁妖铸造厂	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ixas	伊克萨斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Jerulas Station	杰鲁拉斯站	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Jupiter	木星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
JXM A18Z	JXM A18Z	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Kai	凯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Kalibrax	卡利布拉克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Kantakkha	坎塔克哈	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Kantrael	坎特拉尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Kappa Prime	卡帕一号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Kernak III	克纳克三号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Khania	坎尼亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Konor	康诺	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Krawbek	克劳贝克	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Krytos	克瑞托斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Lankast	兰卡斯特	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Lannar IV	兰纳尔四号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Lector's Lowell	莱克托洛厄尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Lentrel Prime	伦特雷尔一号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Lliax Lucius	利亚克斯卢修斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
M'khand	姆'坎德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
M'Pandex	姆'潘德克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Magnax	马格纳克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Magnos Omicron	马格诺斯·奥密克戎	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Mars	火星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Megyre	迈吉尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Melior-Tertia	梅利奥尔三号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Metalica	梅塔利卡	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Mezoa	梅佐亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Milhand	米尔汉德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Moirae	摩伊赖	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Moredakka	莫雷达卡	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Morod	莫罗德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Morvane	莫凡	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Mpandex	姆'潘德克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Nekkar	内卡尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ninevah	尼尼微	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Novios	恋人星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Nullivar	努利瓦尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Nysairene Delta	奈塞林·德尔塔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ohmn-Mat	奥姆-马特	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Oktos	奥克托斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Omnicron 71-DX	奥姆尼克戎71-DX	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Onos	奥诺斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ophelia VII	奥菲利亚七号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Opus Macharius	马卡里乌斯之作	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ordex-Thaag	奥尔德克斯-萨格	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Orestes	俄瑞斯忒斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Palatine III	帕拉蒂尼三号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Palomar	帕洛马尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Perinetus	佩里内图斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Phaeton	法厄同	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Phoebe	菲比	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Porphetus	波菲图斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Qartos	卡塔尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Qintos	秦托斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Quir	奎尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Raeddon	雷登	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Retlaxi	雷特拉西	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Rho-Delpha	洛-德尔法	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ryboth	莱博斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ryza	瑞扎	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Samech	萨姆西	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Sanctus Valorium	神圣瓦洛里姆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Sarcosa-Omikron	萨尔科萨-奥米克隆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Sareme	萨雷姆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Satyraes XII	萨蒂亚斯十二号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Seixios	塞克西奥斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Septios	塞普蒂奥斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Shenlong	神龙	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Shern	舍恩	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Sidon 452	西顿452	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Sigma-Ulstari	西格玛-乌斯塔利	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Silent Forge	寂静铸造	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Skorgulian	斯科格利安	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Solemnium	庄严星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Stryken Primus	斯特莱肯一号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Stygies VIII	黄泉八号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Synford	辛弗德	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Synford II	辛弗德二号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Temaxia	特马西亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tephusa Binary	特弗萨双星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Thrax	特拉克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Thrios	斯里奥斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Thule	图勒	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tigrus	泰格鲁斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Titanslair	泰坦巢穴	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Toil	劳役星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tolkan	托尔坎	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tolkhan	托尔罕	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tophet VI	托斐特六号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Transix Seven	特兰西克斯七号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Triplex Phall	三重法尔	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Trisolian A-4	特里索兰-A4	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Turanshush	图兰舒什	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tydeus	堤丢斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Tymatros Aleph	泰马特罗斯·阿列夫	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Ulan Huda	乌兰·胡达	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Unverrdt IX	昂维尔特九号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Uraniborg 1572	乌拉尼堡1572	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Urdesh	乌尔迪什	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Vanaheim	瓦纳海姆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Vantius	万提乌斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Vastum-01	空地-01	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Vellung	维隆	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Venatoria	维纳托里亚	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Verica VII	维瑞卡七号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Vindalex	文达莱克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Voss	沃斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Voss Prime	沃斯主星	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Weldcog	焊接齿轮	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Xana	夏娜	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Xana II	夏娜二号	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Zhao-Arkkad	赵—阿卡达	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Zosma	佐斯玛	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Zpandex	兹潘德克斯	暂定·官方待核	所给英文底稿	篇0864	按英文语境沿现稿或修正；官方对应待核。
Viridia IV	维里迪亚四号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Exactis Prima	第一级上等	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Exactis Particular	第一级特等	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Three Planets	三星	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Harvest Tithe	什一税收获节	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Noctis Aeterna	永恒之夜	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Ostia	奥斯蒂亚	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Ancra	安克拉	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Grox	格洛克斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Bovian	博维安	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Gronlock	格隆洛克	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Regulus (Agri World)	轩辕十四（农业世界）	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Tephaine Minor	忒法因次星	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Archaea IV	古菌四号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Argus	阿耳戈斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Barbarossa IV	巴巴罗萨四号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Boonhaven	布恩港	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Candau	坎道	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Chiros	彻洛斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Colcha	科尔查	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Crultus	克鲁特斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Cyrus Vulpa	西鲁斯·沃尔帕	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Danik's World	丹尼克世界	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Delta-Garmon II	德尔塔-伽蒙二号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Dentor	登托尔	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Dinorwyc Cluster	迪诺威克群星	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Dreah	德里亚	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Durer	杜雷尔	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Eireius	埃瑞乌斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Epirus	伊庇鲁斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Erinia	厄里尼亚	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Fleishgate	血肉之门	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Gehöft	格霍夫特	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Gheistos	盖斯托斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Gravalax	格拉瓦拉克斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Gruss	格鲁斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Hesiod's Wake	赫西奥德的觉醒	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Hilarion	希拉里翁	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Hubris IV	傲慢四号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Iax	艾克斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Iocanthos	伊卡索斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Jouran V	约兰五号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Kataris	卡塔里斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Khai-zhan	凯詹	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Kurkaris	库尔卡里斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Libro	利布罗	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Loressa	洛蕾莎	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Masali	马萨里	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Numinal	努米纳尔	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Orbel Quill	奥贝尔·奎尔	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
The Pearl Moon	明珠卫星	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Percipre	珀西普里	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Peridos	佩里多斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Phagir	法吉尔	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Picus	皮库斯	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Quintarn	昆坦	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Rashad Prime	拉沙德主星	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Rocyria	罗西利亚	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Sameter	萨米特	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
San Leor	桑洛尔	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Saras VII	萨拉斯七号	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
Siculi	西库利	暂定·官方待核	所给英文底稿	篇0865	按英文语境沿现稿或修正；官方对应待核。
