英文标准词	采用中文	译名状态	依据	定位	编辑说明
Judgement Class Battleship	审判级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Jupiter-class Battleship	木星级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Majestic-class Super-Carrier	雄伟级超级航母	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Nemesis Class Fleet Carrier	复仇女神级舰队航母	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Oberon Class Battleship	天卫四级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Torrent-class Battleship	洪流级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Vanquisher Class Battleship	征服者级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Excessive Force	过度武力号	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Reach of Judgement	审判范围号	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Lunar Class Battleship	月球级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Ark Mechanicus	机械方舟	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Explorator Class Battleship	探索者级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Redeemer (Inquisition ship)	救世主号（审判庭舰船）	暂定·官方待核	所给英文底稿	篇1575	与23篇救赎者称号以及其他同名载具分义。
Abyss Class Battleship	深渊级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Carrion-class Battleship	腐肉级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Despoiler Class Battleship	掠夺者级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Desolator Class Battleship	荒芜者级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Desecrator Class Battleship	亵渎者级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Eradicus	埃拉迪库斯号	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Juggernaut Battleship	主宰战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Planet Killer	行星杀手	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Stygian Beast	冥界野兽	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Star Hunter Battleship	星辰猎手战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Void Stalker	虚空追猎者	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Dying Sun Class Battleship	死日级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Falling Moon Class Battleship	陨月级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Obsidian Rose Class Battleship	黑曜石玫瑰级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Cairn Class Tomb Ship	石冢级墓穴舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Hive Ship	虫巢舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Gal'leath Class Battleship	伽'莱斯级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Or'es El'leath Class Battleship	奥'埃斯·埃'莱斯级战列舰	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Stronghold Class Commerce Vessel	要塞级贸易船	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Sharak-Fraka	沙拉克-弗拉卡	暂定·官方待核	所给英文底稿	篇1575	按英文语境沿现稿或修正；官方对应待核。
Basileus Class	巴西琉斯级	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Dominus Class	统御级	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Legatus Class	特使级	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Ryza Class	瑞扎级	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Laurels of Victory	胜利桂冠号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Resilient	坚韧号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Aeternus	永恒号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Allfather's Honour	全父荣誉号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Baal's Fury	巴尔之怒号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Nicor	水怪号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Wage of Sin	罪恶之酬号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Spectre of Ruin	毁灭幽魂号	暂定·官方待核	所给英文底稿	篇1576	按英文语境沿现稿或修正；官方对应待核。
Inquisitorial Black Ship	审判庭黑船	暂定·官方待核	所给英文底稿	篇1577	按英文语境沿现稿或修正；官方对应待核。
Aeria Gloris	苍穹荣耀	暂定·官方待核	所给英文底稿	篇1577	按英文语境沿现稿或修正；官方对应待核。
Ecclesiarch Nevsky	教宗涅夫斯基	暂定·官方待核	所给英文底稿	篇1577	按英文语境沿现稿或修正；官方对应待核。
Spear Excelsis	崇高之矛	暂定·官方待核	所给英文底稿	篇1577	按英文语境沿现稿或修正；官方对应待核。
Validus (Black Ship)	坚不可摧	暂定·官方待核	所给英文底稿	篇1577	按英文语境沿现稿或修正；官方对应待核。
Punisher Class Strike Cruiser	惩罚者级打击巡洋舰	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Olympia Class Strike Cruiser	奥林匹亚级打击巡洋舰	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Agentha Class Strike Cruiser	阿根塔级打击巡洋舰	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Excelsior Class Strike Cruiser	精益级打击巡洋舰	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Maegaron Class Strike Cruiser	梅加隆级打击巡洋舰	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Bronze Minos	青铜米诺斯号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Claw of Russ	鲁斯之爪号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Death's Cowl	死亡之罩号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Defiance of Calth	考斯之抗号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Echo of Damnation	天谴回响号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Lord of Vespator	维斯帕托领主号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Northwind	北风号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Sacrum Finem	神圣终点号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Skulltaker (Strike Cruiser)	夺颅者号（打击巡洋舰）	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Sword of Caliban	卡利班之剑号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Wolf of Fenris	芬里斯之狼号	暂定·官方待核	所给英文底稿	篇1578	按英文语境沿现稿或修正；官方对应待核。
Inquisitorial Cruiser	审判庭巡洋舰	暂定·官方待核	所给英文底稿	篇1579	按英文语境沿现稿或修正；官方对应待核。
Astor Sabbathiel	阿斯特·萨巴蒂尔	暂定·官方待核	所给英文底稿	篇1579	按英文语境沿现稿或修正；官方对应待核。
Vanguard Class Light Cruiser	先锋级轻型巡洋舰	暂定·官方待核	所给英文底稿	篇1580	按英文语境沿现稿或修正；官方对应待核。
Cantatum Bellum	咏颂战争号	暂定·官方待核	所给英文底稿	篇1580	按英文语境沿现稿或修正；官方对应待核。
Mitrah	米特拉号	暂定·官方待核	所给英文底稿	篇1580	按英文语境沿现稿或修正；官方对应待核。
Obsidia (Vanguard cruiser)	黑曜石号（先锋级巡洋舰）	暂定·官方待核	所给英文底稿	篇1580	按英文语境沿现稿或修正；官方对应待核。
Turbulent Class Heavy Frigate	湍流级重型护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Invictor Class Heavy Frigate	不败者级重型护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Sword Class Frigate	剑级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Firestorm Class Frigate	火风暴级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Tempest Class Frigate	暴风级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Havoc Class Frigate	浩劫级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Cobra Class Destroyer	眼镜蛇级驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Viper Class Destroyer	蝰蛇级驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Falchion Class Escort	弯刀级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Claymore Class Corvette	阔剑级小型护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Viper Class Support Sloop	蝰蛇级支援舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Praetor-class Frigate	执政官级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Lancet-class Corvette	柳叶刀级小型护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Sica-class Corvette	弯刃级小型护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Fire Ship	火船	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
System Ship	星系舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Defence Monitor	防御重炮舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Nova Frigate	新星级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Gladius Frigate	短剑级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Azkaellon Class Frigate	阿兹卡隆级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Hunter Destroyer	猎手驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Wrath Hammer Class Escort	愤怒之锤级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Tiamat Class Destroyer	提亚马特级驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Idolator Raider	圣像崇拜者袭击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Infidel Raider	不信者袭击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Apostate Raider	叛教者袭击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Iconoclast Destroyer	圣像破坏者驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Hellebore Frigate	藜芦护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Aconite Frigate	附子护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Nightshade Destroyer	龙葵驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Hemlock Destroyer	铁杉驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Shadowhunter Escort	暗影猎手护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Corsair Escort	海盗护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Talon Cyriix Class Frigate	猛兽利爪级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Venom Blade Class Frigate	毒液之刃级护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Immortality Denied Class Destroyer	否认不朽级驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Sigil Class Destroyer	印记级驱逐舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Onslaught Attack Ship	猛攻攻击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Savage Gunship	野蛮炮艇	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Ravager Attack Ship	蹂躏者攻击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Brute Ram Ship	暴力撞击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Grunt Assault Ship	步兵突击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Jackal Raider	豺狼袭击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Dirge Raider	挽歌袭击舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Kraken	克拉肯	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Vanguard Drone Ship	先锋雄蜂舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Escort Drone	护卫雄蜂舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Kir'Qath Escort	基尔'卡斯护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Skether'Qan Escort	斯凯瑟'坎护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Kass'l Escort	卡斯'尔护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Kir'la Carrier Escort	基尔'拉母舰护卫舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Kir'shasvre	基尔'沙斯维尔	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Nicassar Dhow	尼卡萨尔三角舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Escort Carrier	护卫母舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Q-Ship	伪装舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Armed Freighter	武装货舰	暂定·官方待核	所给英文底稿	篇1581	按英文语境沿现稿或修正；官方对应待核。
Warhammer World	战锤世界	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Bugman's Bar	布格曼酒吧	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Josef Bugman	约瑟夫·布格曼	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Battle for Angelus Prime	天使一号之战	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Ferro-Giant Alphus	铁巨人阿尔弗斯	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Makhis Cove	马奇斯湾	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Return to Vigos	返回维戈斯	暂定·官方待核	所给英文底稿	篇1582	按英文语境沿现稿或修正；官方对应待核。
Forge World (brand)	Forge World	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Citadel Miniatures	Citadel 微缩模型	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Games Workshop	Games Workshop	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Paul Robins	保罗·罗宾斯	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Imperial Armour	帝国装甲	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Warhammer Forge	战锤铸造	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Alan Bligh	艾伦·布莱	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Monstrous Arcanum	怪物奥秘	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Tamurkhan: The Throne of Chaos	塔穆尔可汗：混沌王座	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Mike Biasi	迈克·比亚西	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Tim Dupertuis	蒂姆·杜佩蒂斯	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Armorcast	Armorcast	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Expert Kits	专家套件	暂定·官方待核	所给英文底稿	篇1583	按英文语境沿现稿或修正；官方对应待核。
Epic	史诗	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
Adeptus Titanicus (game)	泰坦修会	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
Epic 40,000	史诗40,000	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
Epic: Armageddon	史诗：阿玛吉多顿	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
Epic Armageddon	史诗：阿玛吉多顿	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
Titan Legions	泰坦军团	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
Final Liberation	最终解放	暂定·官方待核	所给英文底稿	篇1585	按英文语境沿现稿或修正；官方对应待核。
The Horus Heresy: Legions Imperialis	荷鲁斯之乱：帝国军团	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
Legions Imperialis	帝国军团	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
Legions Imperialis: The Great Slaughter	帝国军团：大屠杀	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
Legions Imperialis: The Devastation of Tallarn	帝国军团：塔兰的毁灭	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
Legions Imperialis: The Rise of the Dark Mechanicum	帝国军团：黑暗机械教的崛起	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
Liber Strategia	战略册	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
Journal Strategia: The Ruin of the Salamanders	战略杂志：火蜥蜴的毁灭	暂定·官方待核	所给英文底稿	篇1586	按英文语境沿现稿或修正；官方对应待核。
The Horus Heresy: Age of Darkness	荷鲁斯之乱：黑暗时代	暂定·官方待核	所给英文底稿	篇1587	按英文语境沿现稿或修正；官方对应待核。
Sulem Rei	苏莱姆·雷	暂定·官方待核	所给英文底稿	篇1587	按英文语境沿现稿或修正；官方对应待核。
John French	约翰·弗伦奇	暂定·官方待核	所给英文底稿	篇1587	按英文语境沿现稿或修正；官方对应待核。
Andy Hoare	安迪·霍尔	暂定·官方待核	所给英文底稿	篇1587	按英文语境沿现稿或修正；官方对应待核。
Neil Wylid	尼尔·怀利德	暂定·官方待核	所给英文底稿	篇1587	按英文语境沿现稿或修正；官方对应待核。
