英文标准词	采用中文	译名状态	依据	定位	编辑说明
Phaeton Laurentis	法顿·劳伦蒂斯	暂定·官方待核	所给英文底稿	篇0811	贤者。
Prime-Orks	欧克之首	暂定·官方待核	所给英文底稿	篇0811	六名巨型战争头目，沿原稿。
44 Thoosa	44 图萨	暂定·官方待核	所给英文底稿	篇0811	登陆用改造小行星，不是普通岩石。
The Beast of Beasts	野兽之中的野兽	暂定·官方待核	所给英文底稿	篇0811	最强野兽战争头目称号，沿原稿润色。
Radiant King	光辉之王	暂定·官方待核	所给英文底稿	篇0812	混沌领主。
Oleander Koh	欧利昂德·科赫	暂定·官方待核	所给英文底稿	篇0812	帝皇之子药剂师。
Tzimiskes Flay	提兹米斯克·弗莱	暂定·官方待核	所给英文底稿	篇0812	沿原稿人物。
Fulgrim’s Song	福格瑞姆之歌	暂定·官方待核	所给英文底稿	篇0812	原译之子误读Song；沿英文修正。
mind-leech	心灵水蛭	暂定·官方待核	所给英文底稿	篇0812	获取记忆的生物／工具，沿原稿。
Saqqara Ur-Damak Thresh	萨卡拉·乌尔-达马克·斯雷什	暂定·官方待核	所给英文底稿	篇0812	怀言者恶魔学者。
Plaza of Reflection	映像广场	暂定·官方待核	所给英文底稿	篇0812	方舟世界内地点。
Cana System	迦南星系	暂定·官方待核	所给英文底稿	篇0813—0814	沿原稿，不自行改成其他圣经地名。
Ur-Council	乌尔议会	暂定·官方待核	所给英文底稿	篇0813—0814	新泰拉叛离政权。
Cataclysm of Souls	灵魂巨变	暂定·官方待核	所给英文底稿	篇0813—0814	沿原稿事件名。
Saviour of Praxus	普拉克萨斯救世主	暂定·官方待核	所给英文底稿	篇0813—0814	仅怀疑为塞弗，不改成确定身份。
Tellarite Rebellion	泰勒莱特叛乱	暂定·官方待核	所给英文底稿	篇0813—0814	沿原稿。
Hrakon Campaign	赫拉康战役	暂定·官方待核	所给英文底稿	篇0813—0814	沿原稿。
Obidiah Hrakon	奥比迪亚·赫拉康	暂定·官方待核	所给英文底稿	篇0813—0814	新泰拉支持者。
Hemlock Wraithfighter	铁杉幽冥战机	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09/GW-10 PDF均第6页；A0812-B0029	直接读取两版同名单位项核对；原铁杉幽冥战士更正。
Benedin IV	贝尼丁四世	暂定·官方待核	所给英文底稿	篇0815	教宗。
Greigor XI	格雷戈尔十一世	暂定·官方待核	所给英文底稿	篇0815	教宗。
Alexis XXI	亚历克西斯二十一世	暂定·官方待核	所给英文底稿	篇0815	教宗。
Paulis III	保利斯三世	暂定·官方待核	所给英文底稿	篇0815	被范迪尔推翻的教宗。
Reign of Blood	血腥统治	暂定·官方待核	所给英文底稿	篇0815	范迪尔统治时期。
Calana VII	卡拉纳七号	暂定·官方待核	所给英文底稿	篇0815	巢都世界。
Boras Minor	波瑞亚斯次星	暂定·官方待核	所给英文底稿	篇0815	沿原稿地名；不是红衣主教博拉斯号舰名。
Jhanna	雅纳	暂定·官方待核	所给英文底稿	篇0815	遭冰盖融化灾难的世界。
Daughters of the Emperor	帝皇之女	暂定·官方待核	所给英文底稿	篇0815	早期女性宗教组织。
conversion field	转换力场	暂定·官方待核	所给英文底稿	篇0815	Rosarius防护场类型，原偏转力场非对应词。
Sebastian Thor	塞巴斯蒂安·托尔	暂定·官方待核	所给英文底稿	篇0815	沿原稿及本线早篇。
Clax	克拉克斯	暂定·官方待核	所给英文底稿	篇0815	舰队出发基地所在星系。
Storm of the Emperor’s Wrath	帝皇之怒风暴	暂定·官方待核	所给英文底稿	篇0815	亚空间风暴专名。
Gaius Welkonnen	盖乌斯·韦尔科宁	暂定·官方待核	所给英文底稿	篇0815	迪马默总督；去除原名中误拼的地名成分。
Abstracta Preomnis	阿布斯塔克塔·普雷奥姆尼斯	暂定·官方待核	所给英文底稿	篇0815	托尔称号，原文释义Master of the Warp亚空间之主，不作职衔大师。
Tech-Guard	技术卫队	暂定·官方待核	所给英文底稿	篇0815	本文机械修会历史军队称谓。
Longinus	朗基努斯	暂定·官方待核	所给英文底稿	篇0815	禁军近侍百夫长。
Wars of Vindication	辩护战争	暂定·官方待核	所给英文底稿	篇0815	沿原稿刺客庭内战名。
Arch-Cardinal	大红衣主教	暂定·官方待核	所给英文底稿	篇0816	沿原稿职衔，区别普通红衣主教。
The Benedictine War	本笃战争	暂定·官方待核	所给英文底稿	篇0817	沿混合标题原译。
The Great Cull	大剔除	暂定·官方待核	所给英文底稿	篇0817	沿原稿事件名。
Saint Basillius	圣巴西利乌斯	暂定·官方待核	所给英文底稿	篇0817	沿原稿人物名。
The Waning	大衰落	暂定·官方待核	所给英文底稿	篇0817	历史分期名，沿原稿。
Helios	赫利俄斯	暂定·官方待核	所给英文底稿	篇0818	制造世界，与本线兰德车型名称统一。
Waaagh! Grimgut	格里姆古特的 Waaagh!	暂定·官方待核	所给英文底稿	篇0818	战争头目名沿稿。
Bomb Squig	炸弹史古格	暂定·官方待核	所给英文底稿	篇0818	沿原稿生物名。
Hive Manufactory 33 Delta Thule	第 33 德尔塔·图勒巢都制造厂	暂定·官方待核	所给英文底稿	篇0818	地点名而非大贤者姓名。
Inovian III	伊诺维安三世	暂定·官方待核	所给英文底稿	篇0819	教宗。
Telos IV	泰洛斯四号	暂定·官方待核	所给英文底稿	篇0819	沿原稿星系。
Shan’s World	尚恩世界	暂定·官方待核	所给英文底稿	篇0819	Shan专名暂音译；原掸世界留对照。
Macharian Crusade	马卡里安远征	暂定·官方待核	所给英文底稿	篇0820	沿原稿远征名。
Macharius	马卡里乌斯	暂定·官方待核	所给英文底稿	篇0820	沿原稿人物名。
Lord Commander Solar	太阳领主指挥官	暂定·官方待核	所给英文底稿	篇0820	完整职衔沿稿，简称Lord Solar太阳领主。
Army Group	集团军群	暂定·官方待核	所给英文底稿	篇0820	此处七支大型陆军集群，层级区别Army集团军。
General Sejanus	塞扬努斯将军	暂定·官方待核	所给英文底稿	篇0820	与30K哈斯塔·赛詹努斯分开。
General Tarka	塔尔卡将军	暂定·官方待核	所给英文底稿	篇0820	沿稿。
General Lysander	莱桑德将军	暂定·官方待核	所给英文底稿	篇0820	与达纳斯·莱山德分开。
Borgen Crassus	博尔根·克拉苏	暂定·官方待核	所给英文底稿	篇0820	将军。
General Arrian	阿里安将军	暂定·官方待核	所给英文底稿	篇0820	与阿里安·波菲里乌斯不强并。
Cyrus of Larrentine	来自拉伦廷的赛勒斯	暂定·官方待核	所给英文底稿	篇0820	将军，非血鸦侦察军士或西鲁斯·沃尔帕。
Ulrik Grimfang	乌尔里克·冷牙	暂定·官方待核	所给英文底稿	篇0820	太空野狼领袖，沿稿。
Al’rahem	阿尔·拉希姆	暂定·官方待核	所给英文底稿	篇0820	卫队连长，沿稿。
Barus	巴鲁斯	暂定·官方待核	所给英文底稿	篇0820	星际战士连长。
Richter	里希特	暂定·官方待核	所给英文底稿	篇0820	叛徒将军。
Ashterioth	阿什特利奥斯	暂定·官方待核	所给英文底稿	篇0820	黑暗灵族领主。
Donia / Doria	多尼亚／多里亚	暂定·官方待核	所给英文底稿	篇0820	同篇远征出发世界英文有异，注释保留。
Macharia	马卡里亚	暂定·官方待核	所给英文底稿	篇0820	马卡里乌斯母星后名。
Cult of the Angel of Fire	火焰天使教派	暂定·官方待核	所给英文底稿	篇0820	奸奇教派，不与火焰天使战团合并。
Karsk System	卡尔斯克星系	暂定·官方待核	所给英文底稿	篇0820	沿稿。
Gedrosia	德洛西亚	暂定·官方待核	所给英文底稿	篇0820	沿稿沙漠所在名。
Indijona the Vagrant	流浪者因迪乔纳	暂定·官方待核	所给英文底稿	篇0820	古代探险家。
Zaga IV	扎加四号	暂定·官方待核	所给英文底稿	篇0820	沿稿。
Thoth	透特	暂定·官方待核	所给英文底稿	篇0820	沿稿世界。
Loki	洛基	暂定·官方待核	所给英文底稿	篇0820	沿稿世界。
Demetrius	德米特里厄斯	暂定·官方待核	所给英文底稿	篇0820	沿稿世界。
Procrastes	普罗克拉斯提斯	暂定·官方待核	所给英文底稿	篇0820	沿稿世界。
Fist of Russ	鲁斯之拳	暂定·官方待核	所给英文底稿	篇0820	神器。
Reality Engine	现实引擎	暂定·官方待核	所给英文底稿	篇0820	神器。
Goranna	格拉纳	暂定·官方待核	所给英文底稿	篇0820	沿稿世界。
Charaxdis	查拉克迪斯	暂定·官方待核	所给英文底稿	篇0820	沿稿战场。
Jucha	朱查	暂定·官方待核	所给英文底稿	篇0820	沿稿世界。
Kallastin	卡拉斯汀	暂定·官方待核	所给英文底稿	篇0820	沿稿战场。
Virida	维里达	暂定·官方待核	所给英文底稿	篇0820	具有感知能力的丛林世界，依英文修饰。
Arrian’s Wrath	阿里安之怒	暂定·官方待核	所给英文底稿	篇0820	以阿里安将军命名区域；原阿里亚统一姓名。
Jotungarth	约顿加特	暂定·官方待核	所给英文底稿	篇0820	冰封世界。
Hectacore	百核	暂定·官方待核	所给英文底稿	篇0820	沿混合列表原稿名，词源待核。
Hegemony of Iskander	伊斯坎德尔霸权	暂定·官方待核	所给英文底稿	篇0820	沿稿政权。
Elaric Combine	埃拉里克联合体	暂定·官方待核	所给英文底稿	篇0820	沿稿政权。
Macharian Heresy	马卡里安叛乱	暂定·官方待核	所给英文底稿	篇0820	沿稿内战名。
Pilgrimage of Macharius	马卡里乌斯朝圣之旅	暂定·官方待核	所给英文底稿	篇0820	历史航路朝圣。
Grand Army of Reconquest	再征服大军	暂定·官方待核	所给英文底稿	篇0820	沿稿合称。
Retribution Incarnate	报应化身	暂定·官方待核	所给英文底稿	篇0820	骑士项下名称，性质未强定。
Avenger	复仇者号	暂定·官方待核	所给英文底稿	篇0820	本处单舰；非同形舰级。
Defiance	反抗号	暂定·官方待核	所给英文底稿	篇0820	战列巡洋舰。
Imperius	英普瑞斯号	暂定·官方待核	所给英文底稿	篇0820	战列巡洋舰。
Lord of Light	光之领主号	暂定·官方待核	所给英文底稿	篇0820	帝皇级战列舰。
Opus Dei	天主之业号	暂定·官方待核	所给英文底稿	篇0820	战列巡洋舰。
Pax Imperium	和平帝国号	暂定·官方待核	所给英文底稿	篇0820	火星级战列巡洋舰。
Armageddon Secundus	阿玛吉多顿塞孔杜斯地区	暂定·官方待核	所给英文底稿	篇0821	主大陆地区，非第二颗行星；与核心Prime普赖姆地区并列。
Equatorial Jungle	赤道丛林	暂定·官方待核	所给英文底稿	篇0821	大陆分界。
Styx	斯提克斯河	暂定·官方待核	所给英文底稿	篇0821	沿原稿河名。
Chaeron	卡戎河	暂定·官方待核	所给英文底稿	篇0821	沿原稿河名，英文非Charon亦不改英文。
Skchalick	斯卡尔利克	暂定·官方待核	所给英文底稿	篇0821	混沌领主。
Hans Kho’ren	汉斯·科伦	暂定·官方待核	所给英文底稿	篇0821	沿原稿人物，撇号保留在英文。
Akor Doomflayer	阿克尔·毁灭剥皮者	暂定·官方待核	所给英文底稿	篇0821	沿原稿。
Gustav Karlson II	古斯塔夫·卡尔森二世	暂定·官方待核	所给英文底稿	篇0821	卫队领主将军。
Hive Infernus	炼狱巢都	暂定·官方待核	所给英文底稿	篇0821	与同名车辆/舰级分开。
Hive Helsreach	赫尔斯利奇巢都	暂定·官方待核	所给英文底稿	篇0821	沿原稿。
Ralas Meridian	拉斯·梅里迪安站	暂定·官方待核	所给英文底稿	篇0821	星语庭设施。
Jendara Quintus	詹达拉五号	暂定·官方待核	所给英文底稿	篇0821	沿原稿。
Tybuilt	泰博尔德	暂定·官方待核	所给英文底稿	篇0821	沿原稿。
Priam Novus	普里阿姆·诺维斯	暂定·官方待核	所给英文底稿	篇0821	机械修会前哨。
Clysm	克利斯姆	暂定·官方待核	所给英文底稿	篇0821	战帮名原冲洗者缺乏语境依据，暂音译。
The Justified Ancients	称义先民	暂定·官方待核	所给英文底稿	篇0821	邪教专名，Ancients非旗手。
Legio Vulcanum II	火神二号军团	暂定·官方待核	所给英文底稿	篇0821	沿原稿泰坦军团。
Legio Annihilator	歼灭者军团	暂定·官方待核	所给英文底稿	篇0821	沿原稿泰坦军团。
Metalica Battle Congregations	梅塔利卡战斗修会	暂定·官方待核	所给英文底稿	篇0821	沿原稿机械修会作战编制，非宗教教会。
Nerosa	奈罗莎	暂定·官方待核	所给英文底稿	篇0821	审判官。
Daemar	戴玛尔	暂定·官方待核	所给英文底稿	篇0822	红色猎手战团长。
Gylfarheim	吉尔法海姆号	暂定·官方待核	所给英文底稿	篇0822	野狼战斗驳船，沿原稿。
Jarlsdottyr	贾尔斯多蒂尔	暂定·官方待核	所给英文底稿	篇0822	审判官。
Bladebreaker	破刃者	暂定·官方待核	所给英文底稿	篇0822	许珀里翁称号。
Taggarath	塔加拉斯	暂定·官方待核	所给英文底稿	篇0824	科林托先知。
Corrinto	科林托	暂定·官方待核	所给英文底稿	篇0824	先知来源地点。
Incursion of Fools	愚者入侵	暂定·官方待核	所给英文底稿	篇0825	沿原稿事件名。
Fenris Incident	芬里斯事件	暂定·官方待核	所给英文底稿	篇0825	国教会对此冲突的称呼。
Huron Blackheart	休伦·黑心	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09/GW-10 PDF均第15页；A0826-B0004	直接逐名核对；不自动将较早时期全名Lugft Huron称为黑心。
Lugft Huron	鲁夫特·休伦	暂定·官方待核	所给英文底稿	篇0826	巴达布时期全名，区别后来的休伦·黑心称号。
Maelstrom Warders	大漩涡看守者	暂定·官方待核	所给英文底稿	篇0826	驻守大漩涡区的战团联盟。
Astral Claws	星辰之爪	暂定·官方待核	所给英文底稿	篇0826	沿本篇及既有正文。
Yarvan Sartaq	亚尔文·萨尔塔克	暂定·官方待核	所给英文底稿	篇0826	螳螂勇士战团长。
Ahazra Redth	阿哈兹拉·雷德斯	暂定·官方待核	所给英文底稿	篇0826	首席智库员。
Malakim Phoros	马拉金·福罗斯	暂定·官方待核	所给英文底稿	篇0826	恸哭者战团长。
Arkash Hakkon	阿卡什·哈肯	暂定·官方待核	所给英文底稿	篇0826	处刑者战团长。
Verant Ortys	韦朗特·奥尔蒂斯	暂定·官方待核	所给英文底稿	篇0826	红蝎战团长。
Jarndyce Frain	贾代斯·弗兰	暂定·官方待核	所给英文底稿	篇0826	使节审判官，沿本篇。
Tyberos the Red Wake	红色尾流泰伯鲁斯	暂定·官方待核	所给英文底稿	篇0826	沿原稿称号，Red Wake不按舰尾实体解释。
Lazaerek	拉扎雷克	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Silas Alberec	西拉斯·阿尔伯莱克	暂定·官方待核	所给英文底稿	篇0826	驱魔者连长。
Zhrukal Androcles	兹鲁卡尔·安德罗克勒斯	暂定·官方待核	所给英文底稿	篇0826	星辰幻影连长。
Corwin Admatha	科尔温·阿德玛塔	暂定·官方待核	所给英文底稿	篇0826	战团长。
Tyrant’s Legion	暴君军团	暂定·官方待核	所给英文底稿	篇0826	休伦所属作战组织。
Karthargo / Karthago	卡尔塔戈	暂定·官方待核	所给英文底稿	篇0826	同篇星区英文拼法不同，中文统一；派生Karthargan/Karthagan按卡尔塔戈人。
Edict of Obliteration	灭迹法令	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Segmentum Procurator-General	星域总检察长	暂定·官方待核	所给英文底稿	篇0826	内政部职衔沿稿待核，不宣称等于现实司法机关。
Articles of Just Seccession	公正割据条款	暂定·官方待核	所给英文底稿	篇0826	原拼Seccession保留，中文沿稿。
Red Harbinger	赤红先兆号	暂定·官方待核	所给英文底稿	篇0826	火鹰舰艇。
Endymion Cluster	恩底弥翁星群	暂定·官方待核	所给英文底稿	篇0826	与禁军人物同形根词分开。
Iblis III	伊布利斯三号	暂定·官方待核	所给英文底稿	篇0826	沿原稿世界。
Sagan III	萨甘三号	暂定·官方待核	所给英文底稿	篇0826	沿原稿世界。
Sacred Tetrarch	神圣英杰号	暂定·官方待核	所给英文底稿	篇0826	大漩涡舰队火星级战列巡洋舰，沿稿。
Star Jackal	星辰豺狼号	暂定·官方待核	所给英文底稿	篇0826	游侠战士主力舰。
Bellerophon’s Fall	柏勒罗丰之陨	暂定·官方待核	所给英文底稿	篇0826	沿原稿世界。
Sacristan	萨克里斯坦	暂定·官方待核	所给英文底稿	篇0826	世界专名，区别骑士技术职务圣物保管者。
Battle of Silent Reach	寂静河段之战	暂定·官方待核	所给英文底稿	篇0826	沿原稿事件名，Reach是否需另译留主审统一。
Gauntlet of Wrath	愤怒臂铠号	暂定·官方待核	所给英文底稿	篇0826	天卫四级战列舰。
Shadim	沙迪姆	暂定·官方待核	所给英文底稿	篇0826	格里夫星系行星。
Vengeance Station	复仇空间站	暂定·官方待核	所给英文底稿	篇0826	忠诚派前进基地。
Gangreatha III	甘格瑞萨三号	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Surngraad	桑格拉德	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Khymarian Raids	凯玛瑞安袭扰战	暂定·官方待核	所给英文底稿	篇0826	沿图注原名，纠正语法关系。
Night Hag	午夜恶女号	暂定·官方待核	所给英文底稿	篇0826	处刑者先遣舰艇。
Kyro	凯罗	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Iscario Seneca	伊斯卡里奥·塞内卡	暂定·官方待核	所给英文底稿	篇0826	虎爪药剂师。
Tiger Claws	虎爪	暂定·官方待核	所给英文底稿	篇0826	星辰之爪子战团。
Cygnax	西格纳克斯	暂定·官方待核	所给英文底稿	篇0826	武器储藏地。
Angstrom Incident	埃格斯特朗事件	暂定·官方待核	所给英文底稿	篇0826	按当前核心Angstrom世界名统一，原安斯特罗姆事件保留对照。
Mater Lachrymarum	眼泪之母号	暂定·官方待核	所给英文底稿	篇0826	恸哭者战团舰，原轻舰删去无据型号。
Galen VI	盖伦六号	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Tranquility system	宁静星系	暂定·官方待核	所给英文底稿	篇0826	螳螂勇士家园。
Shaprias / Shaprais	沙普里亚斯	暂定·官方待核	所给英文底稿	篇0826	英文两拼，统一中文并注。
Corpse Taker	夺尸者	暂定·官方待核	所给英文底稿	篇0826	星辰之爪药剂师称号。
Bale Raid	贝尔突袭	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Kargat	卡尔加特	暂定·官方待核	所给英文底稿	篇0826	红蝎无畏机甲。
Shavra	沙夫拉	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Uzeal	乌泽尔	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Fulcram IV/C	弗尔克拉姆 IV/C	暂定·官方待核	所给英文底稿	篇0826	编号保留。
Hallow’s Point	圣点	暂定·官方待核	所给英文底稿	篇0826	沿原稿地点。
Pireaus	比雷埃夫斯	暂定·官方待核	所给英文底稿	篇0826	沿原稿。
Voral	沃拉尔	暂定·官方待核	所给英文底稿	篇0826	星辰之爪无畏机甲。
Endymion Prime	恩底弥翁主星	暂定·官方待核	所给英文底稿	篇0826	行星名，Prime非直接数字一。
Herulian	赫鲁里安	暂定·官方待核	所给英文底稿	篇0826	新星战士无畏机甲。
Palace of Thorns	荆棘宫殿	暂定·官方待核	所给英文底稿	篇0826	巴达布最终堡垒。
Deff Dread	死亡无畏机甲	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第30页；GW-10 英文第29页；A0827-B0068	欧克单位；单复数按同一单位处理。
Killa Kans	杀戮机甲	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09 中文第30页；GW-10 英文第29页；A0827-B0068	欧克单位；单复数按同一单位处理。
Ghattana Bay	加塔纳湾	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Judrog Irontoof	朱德罗格·铁牙	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Damos	达莫斯	暂定·官方待核	所给英文底稿	篇0827	斑岩天使无畏机甲兄弟。
Weylands	韦兰德	暂定·官方待核	所给英文底稿	篇0827	无畏机甲兄弟。
Battle of Haunted Gulf	闹鬼湾之战	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Red Angel’s Gate	红天使之门	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Hive Thoraddis	索拉迪斯巢都	暂定·官方待核	所给英文底稿	篇0827	统一同段托拉迪斯异译。
Berkant	伯坎特	暂定·官方待核	所给英文底稿	篇0827	钢铁军团第473团上校。
Orkimedes	兽基米德	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Armageddon Secundus	阿玛吉多顿塞孔杜斯地区	暂定·官方待核	所给英文底稿	篇0827	大陆地区而非二号行星。
Lord General Kurov	领主将军库罗夫	暂定·官方待核	所给英文底稿	篇0827	沿原稿姓名。
Admiral Parol	海军上将帕罗尔	暂定·官方待核	所给英文底稿	篇0827	沿原稿姓名。
Inquisitor Lichtenstein	审判官利希滕斯坦	暂定·官方待核	所给英文底稿	篇0827	沿原稿姓名。
Schaeffer	谢弗	暂定·官方待核	所给英文底稿	篇0827	最后机会部队指挥官。
Herman von Strab	赫尔曼·冯·斯特拉布	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Ragnarork	诸神黄昏	暂定·官方待核	所给英文底稿	篇0827	欧克语双关战名，保留原文。
Solemnus Crusade	庄严远征	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Halstron	霍尔斯特朗	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Oberon Eurys	奥伯伦·欧里斯	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Angron Monolith	安格隆独石	暂定·官方待核	所给英文底稿	篇0827	沿原稿。
Octarius War	奥克塔琉斯战争	暂定·官方待核	所给英文底稿	篇0828	战役名。
Zog Steeltoof	佐格·钢牙	暂定·官方待核	所给英文底稿	篇0828	沿原稿人名。
Kogfist Steelsnappa	齿拳·碎铁者	暂定·官方待核	所给英文底稿	篇0828	沿原稿。
Stugbrog da Facegrinda	碎脸者斯塔格博格	暂定·官方待核	所给英文底稿	篇0828	原文亦写Stubrog，未另立人物。
Kagrit the Redtoof	红牙卡格里特	暂定·官方待核	所给英文底稿	篇0828	沿原稿。
Nabrot Stubfingers	纳布罗特·粗指	暂定·官方待核	所给英文底稿	篇0828	沿原稿；后文Stubfinger同指。
Baddkrasha	坏粉碎者	暂定·官方待核	所给英文底稿	篇0828	沿原稿绰号。
Mezonyki Reio	梅佐基·雷奥	暂定·官方待核	所给英文底稿	篇0828	沿原稿。
Krijeni Luceior	克里杰尼·卢西奥尔	暂定·官方待核	所给英文底稿	篇0828	黑暗海妖连长。
Akrep Xie	阿克雷普·谢	暂定·官方待核	所给英文底稿	篇0828	守望大师。
Rakmeyr Bluewolf	拉克梅尔·蓝狼	暂定·官方待核	所给英文底稿	篇0828	狼矛战斗领袖。
Arneld Heifaast	阿内尔德·海法斯特	暂定·官方待核	所给英文底稿	篇0828	帝国卫队军务领主将军。
Abrahoma Bentaal	阿布拉马·本塔尔	暂定·官方待核	所给英文底稿	篇0828	行星总督。
Helmghut Karst	赫尔姆古特·喀斯特	暂定·官方待核	所给英文底稿	篇0828	行星总督。
Ezmeralda Brynlokh	埃兹梅拉达·布林洛克	暂定·官方待核	所给英文底稿	篇0828	女性铸造将军。
Athocles Van Roth	阿托克利斯·范·罗斯	暂定·官方待核	所给英文底稿	篇0828	审判官。
Janzig Danathios	扬齐格·达纳西奥斯	暂定·官方待核	所给英文底稿	篇0828	海军领主上将。
Herika Ajon	赫里卡·阿琼	暂定·官方待核	所给英文底稿	篇0828	海军至高上将。
Barcelia Mung	巴塞利亚·蒙格	暂定·官方待核	所给英文底稿	篇0828	沿原稿。
Eyva Phalomor	埃娃·法洛莫尔	暂定·官方待核	所给英文底稿	篇0828	行商浪人。
Balandiel	巴兰迪尔	暂定·官方待核	所给英文底稿	篇0828	灵族司战。
Yeltioc	耶蒂奥克	暂定·官方待核	所给英文底稿	篇0828	大先知。
Lendathai	伦达泰	暂定·官方待核	所给英文底稿	篇0828	海盗王子。
Entythras	恩提斯拉斯	暂定·官方待核	所给英文底稿	篇0828	战巫。
Vodha Bloodprice	沃达·血价	暂定·官方待核	所给英文底稿	篇0828	吞世者头领。
Da Maw	咽喉	暂定·官方待核	所给英文底稿	篇0828	欧克世界，沿原稿。
Goredrenched	浸血者号	暂定·官方待核	所给英文底稿	篇0828	战舰，补舰名号。
Pankallis Sub-sector	潘卡利斯次星区	暂定·官方待核	所给英文底稿	篇0828	统一Sub-sector地理层级。
Pankallis Cauldron	潘卡利斯坩埚	暂定·官方待核	所给英文底稿	篇0828	前线战区绰号。
Semythis System	塞米蒂斯星系	暂定·官方待核	所给英文底稿	篇0828	沿原稿。
Kernak	克纳克	暂定·官方待核	所给英文底稿	篇0828	星系／行星名词根。
Anelanni	阿内兰尼	暂定·官方待核	所给英文底稿	篇0828	星系名。
Bianzeer’s Hollow	比安泽尔空洞	暂定·官方待核	所给英文底稿	篇0828	星系名；英文直撇号同形。
Gydisk	吉迪斯克	暂定·官方待核	所给英文底稿	篇0828	星系／行星词根。
Kherusk	赫鲁斯克	暂定·官方待核	所给英文底稿	篇0828	统一本篇赫尔斯克异译。
Death of Bianzeer	比安泽尔之死	暂定·官方待核	所给英文底稿	篇0828	完整行星专名，非指比安泽尔死亡世界这一分类。
Holy Toil	圣托伊尔	暂定·官方待核	所给英文底稿	篇0828	沿原稿行星名。
Eye of Octos	奥克图斯之眼	暂定·官方待核	所给英文底稿	篇0828	死亡守望堡垒。
Mirror Sea	镜海	暂定·官方待核	所给英文底稿	篇0828	海域。
Great Lakes of Peldathusa	佩达图萨大湖	暂定·官方待核	所给英文底稿	篇0828	冰封湖区。
ursun-wolves	厄孙狼	暂定·官方待核	所给英文底稿	篇0828	当地动物，不强行套其他神名。
Talin	塔林	暂定·官方待核	所给英文底稿	篇0828	黑暗海妖教士。
Ekko	艾克	暂定·官方待核	所给英文底稿	篇0828	典记员。
Paraon Uari	帕拉翁·瓦里	暂定·官方待核	所给英文底稿	篇0828	编修员。
Eroan	埃罗安	暂定·官方待核	所给英文底稿	篇0828	科技战士。
Herrdalo	赫达洛	暂定·官方待核	所给英文底稿	篇0828	森林名。
Glonhil Valley	格洛希尔山谷	暂定·官方待核	所给英文底稿	篇0828	战场。
Glacialx	格莱西克斯	暂定·官方待核	所给英文底稿	篇0828	堡垒。
House Xiphos	希弗家族	暂定·官方待核	所给英文底稿	篇0828	骑士家族，沿原稿。
Xiphon	剑尾	暂定·官方待核	所给英文底稿	篇0828	该家族堡垒，沿原稿。
Kusolst Prime	库索斯特主星	暂定·官方待核	所给英文底稿	篇0828	Prime为星名限定，原一号；与星系区分。
Veloria	维洛里亚	暂定·官方待核	所给英文底稿	篇0828	少女世界；原文亦写Velloria。
Pctarius Belt	派克塔留斯带	暂定·官方待核	所给英文底稿	篇0828	源文拼写如此，未擅自改为Octarius。
Daox Glykas	道克斯·格莱卡斯	暂定·官方待核	所给英文底稿	篇0828	守望连长。
Avon Muir	埃文·缪尔	暂定·官方待核	所给英文底稿	篇0828	审判官。
