英文标准词	采用中文	译名状态	依据	定位	编辑说明
Hengis Blackhand	亨吉斯·黑手	暂定·官方待核	所给英文底稿	653 B0023	钢铁牧师。
Fangs of Fenris	芬里斯之牙号	暂定·官方待核	所给英文底稿	653 B0029	打击巡洋舰。
Vhaldon IX	瓦哈顿九号	暂定·官方待核	所给英文底稿	653 B0029	行星。
Mirrored Gate	镜门	暂定·官方待核	所给英文底稿	653 B0029	防御地名。
Anvil Shield	铁砧盾	暂定·官方待核	所给英文底稿	653 B0038	巨型风暴盾。
Foehammer	破敌锤	暂定·官方待核	所给英文底稿	653 B0038	可投掷并传送回手的雷霆锤。
Deathwolves	死狼	暂定·官方待核	所给英文底稿	654 B0002	大连。
Icetooth	冰牙	暂定·官方待核	所给英文底稿	654 B0006	哈拉尔德雷狼。
Fangir	方吉尔	暂定·官方待核	所给英文底稿	654 B0006	卡尼斯雷狼。
Ravening Jaw	凶颌	暂定·官方待核	所给英文底稿	654 B0006	吞星狼图腾。
Mordant Hex	莫丹特·海克斯	暂定·官方待核	所给英文底稿	654 B0008	千子巫师。
Tide Hounds	潮汐猎犬	暂定·官方待核	所给英文底稿	654 B0011	芬里斯部落。
Leif Snowfang	雷夫·雪牙	暂定·官方待核	所给英文底稿	654 B0013	前任狼主。
Thunderson	雷霆之子	暂定·官方待核	所给英文底稿	654 B0013	哈拉尔德早期绰号。
Rygar	莱加	暂定·官方待核	所给英文底稿	654 B0013	行星。
Rokbad Necksnapper	洛克巴德·折颈者	暂定·官方待核	所给英文底稿	654 B0013	欧克战争头目。
Jorek the Giant	巨人乔雷克	暂定·官方待核	所给英文底稿	654 B0017	太空野狼新兵。
Alpha Fang	獠牙之首号	暂定·官方待核	所给英文底稿	654 B0021	打击巡洋舰。
Svane Vulfbad	斯瓦恩·沃夫巴德	暂定·官方待核	所给英文底稿	654 B0026	叛徒狼主。
Nurades	努拉德斯	暂定·官方待核	所给英文底稿	654 B0028	战役地点。
Svardeghul	斯瓦德格尔	暂定·官方待核	所给英文底稿	654 B0028	地名。
Glacius	格雷休斯	暂定·官方待核	所给英文底稿	654 B0033	霜斧。
Zslabin	兹斯拉宾	暂定·官方待核	所给英文底稿	654 B0035	地名。
Phaenoc the Unclean	不净者费农	暂定·官方待核	所给英文底稿	654 B0035	敌方人物。
Mantle of the Ice Troll King	冰巨魔王斗篷	暂定·官方待核	所给英文底稿	654 B0036	魔法毛皮披风。
Growlthroat	咆哮之喉	暂定·官方待核	所给英文底稿	655 B0002	卡尼斯尊号，原巨喉。
The Feral Knight	野性骑士	暂定·官方待核	所给英文底稿	655 B0002	卡尼斯尊号，原野蛮之王。
Fangrider	尖牙骑手	暂定·官方待核	所给英文底稿	655 B0002	卡尼斯尊号。
Lone Hunt	独猎试炼	暂定·官方待核	所给英文底稿	655 B0011	太空野狼新兵试炼。
Korvak Bladelord	科罗瓦克·刃主	暂定·官方待核	所给英文底稿	655 B0015	恐虐先驱。
Morkai’s Keep	莫凯要塞	暂定·官方待核	所给英文底稿	655 B0015	弗罗斯特海姆防御设施，不将 Keep 译为守护动作。
Frostheim	弗罗斯特海姆	暂定·官方待核	所给英文底稿	655 B0015	行星，统一654已有形式。
Drakeslayers	屠龙者	暂定·官方待核	所给英文底稿	656 B0007	克罗姆大连。
Fierce-eye	凶眼	暂定·官方待核	所给英文底稿	656 B0007	克罗姆尊号。
Wyrmclaw	龙爪	暂定·官方待核	所给英文底稿	656 B0009	霜斧。
Sun Wolf / Sunwolf	日狼	暂定·官方待核	所给英文底稿	656 B0009	神话狼与大连徽记。
Worldsmasha	世界粉碎者号	暂定·官方待核	所给英文底稿	656 B0024	欧克巡洋舰。
Ragnar Thunderfist	拉格纳·雷拳	暂定·官方待核	所给英文底稿	657 B0010	拉格纳改名之前的名字。
Thunderfists	雷拳	暂定·官方待核	所给英文底稿	657 B0010	芬里斯部落。
Grimskulls	冷颅	暂定·官方待核	所给英文底稿	657 B0010	芬里斯部落。
Madox	马多克斯	暂定·官方待核	所给英文底稿	657 B0015	千子巫师。
Magdelon Incursion	马格德隆入侵	暂定·官方待核	所给英文底稿	657 B0015	战役。
Sternberg	斯特恩伯格	暂定·官方待核	所给英文底稿	657 B0018	审判官，统一斯滕伯格异写。
Botchulaz	博楚拉兹	暂定·官方待核	所给英文底稿	657 B0018	恶魔。
Wolfblade	狼刃	暂定·官方待核	所给英文底稿	657 B0026	驻泰拉护卫部队。
Gabriela Belisarius	加芙列拉·贝利萨留斯	暂定·官方待核	所给英文底稿	657 B0026	导航员贵族家族人物，非考尔。
Xenothan	赛纳坦	暂定·官方待核	所给英文底稿	657 B0026	帝国刺客。
Jeremiah Gieyus	杰里迈亚·吉尤斯	暂定·官方待核	所给英文底稿	657 B0026	黑暗天使。
Charys	查瑞斯	暂定·官方待核	所给英文底稿	657 B0030	行星及其镜像世界。
Veregelt	维勒格特号	暂定·官方待核	所给英文底稿	657 B0033	舰名。
Baryonyx	重爪龙号	暂定·官方待核	所给英文底稿	657 B0033	撕肉者舰。
Sorael	索瑞尔	暂定·官方待核	所给英文底稿	657 B0033	黑暗天使军士。
Nalfir Razortongue	纳菲尔·剃刀舌	暂定·官方待核	所给英文底稿	657 B0035	野狼守卫。
Scarath	斯卡拉斯	暂定·官方待核	所给英文底稿	657 B0035	撕肉者教士。
Borzag Khan	博尔扎格可汗	暂定·官方待核	所给英文底稿	657 B0038	欧克军阀。
Ghorox Bloodfist	格洛克斯·血拳	暂定·官方待核	所给英文底稿	657 B0042	混沌勇士。
Leon Chirastes	莱昂·奇拉斯特斯	暂定·官方待核	所给英文底稿	657 B0051	异端枢机主教。
Dawnrunner	黎明跑者号	暂定·官方待核	所给英文底稿	657 B0051	护卫舰。
Krongar	克朗加	暂定·官方待核	所给英文底稿	657 B0054	行星。
Svangir	斯万吉尔	暂定·官方待核	所给英文底稿	657 B0054	芬里斯狼。
Ulfgir	乌尔夫吉尔	暂定·官方待核	所给英文底稿	657 B0054	芬里斯狼。
Frostfang	霜牙	暂定·官方待核	所给英文底稿	657 B0057	霜刃武器。
Belt of Russ	鲁斯之带	暂定·官方待核	所给英文底稿	657 B0057	护具。
Gift of Blackmane	黑鬃之赠	暂定·官方待核	所给英文底稿	657 B0063	血鸦工匠所造动力斧。
Strifeson	纷争之子	暂定·官方待核	所给英文底稿	658 B0002	卢卡斯尊号。
The Laughing One	嘲笑者	暂定·官方待核	所给英文底稿	658 B0002	卢卡斯尊号。
Jackalwolf	豺狼	暂定·官方待核	所给英文底稿	658 B0002	卢卡斯尊号。
Hrothgar Ironblade	赫罗斯加尔·铁刃	暂定·官方待核	所给英文底稿	658 B0007	狼主。
bloat-toad	胀蟾	暂定·官方待核	所给英文底稿	658 B0007	产毒动物。
Sea of Lost Souls	失魂之海	暂定·官方待核	所给英文底稿	658 B0007	地名。
Doppelgangrel / Doppegangrel	多普尔甘雷尔	暂定·官方待核	所给英文底稿	658 B0007、B0018	源文异写；能制造变幻影像的生物。
Dvorjac	德沃贾克	暂定·官方待核	所给英文底稿	658 B0009	狼主。
Climatrope	气候调控装置	暂定·官方待核	所给英文底稿	658 B0009	据作用作功能性暂译。
Megamek	超级技霸	暂定·官方待核	所给英文底稿	658 B0009	欧克战争头目专名及其Waaagh名。
Sliscus	斯里斯克斯	暂定·官方待核	所给英文底稿	658 B0013	黑暗灵族公爵。
Praetorian of Terra	泰拉禁卫	暂定·官方待核	所给英文底稿	659 B0004	多恩尊号，沿现稿。
Inwit Cluster	因维特星群	暂定·官方待核	所给英文底稿	659 B0010	行星周边多星系区域。
Astranii Campaign	阿斯特拉尼战役	暂定·官方待核	所给英文底稿	659 B0023	原阿斯特罗尼缺乏对应音节，暂修。
Imperial Fistmas	帝国之拳节	暂定·官方待核	所给英文底稿	659 B0023	涅克罗蒙达节庆。
Shard Bastion	破片堡垒	暂定·官方待核	所给英文底稿	659 B0043	防御设施。
Mercury-Exultant Killzone	水星—欢欣杀戮区	暂定·官方待核	所给英文底稿	659 B0043	皇宫防区。
Bronwin Abermort	布朗温·阿伯莫特	暂定·官方待核	所给英文底稿	659 B0076	帝国之拳前战团长。
Kalman Flodensbog	卡尔曼·弗洛登斯博格	暂定·官方待核	所给英文底稿	659 B0076	前战团长。
Ambrosian Spactor	安布罗西安·斯帕克托	暂定·官方待核	所给英文底稿	659 B0076	前战团长。
Storm’s Teeth	风暴之牙	暂定·官方待核	所给英文底稿	659 B0082	多恩链锯剑。
Voice of Terra	泰拉之声	暂定·官方待核	所给英文底稿	659 B0082	爆矢枪。
The Auric Armour	正金之甲	暂定·官方待核	所给英文底稿	659 B0082	原体护甲，沿原稿。
Ætos Dios	神鹰	暂定·官方待核	所给英文底稿	659 B0082	特制雷鹰。
Soulspear	灵魂之矛	暂定·官方待核	所给英文底稿	659 B0082	装置专名。
Ionus Plateau	约纳斯高原	暂定·官方待核	所给英文底稿	660 B0008	泰拉地区。
Thera	锡拉	暂定·官方待核	所给英文底稿	660 B0008	保护孤儿的少女。
Nestro	内斯特罗	暂定·官方待核	所给英文底稿	660 B0008	孤儿。
Corpse Kings	死尸之王	暂定·官方待核	所给英文底稿	660 B0008	难民营帮派。
Appius	阿庇乌斯	暂定·官方待核	所给英文底稿	660 B0019	圣殿武器匠，统一原文多处中文异写。
Anaxsus	阿纳克苏斯	暂定·官方待核	所给英文底稿	660 B0023	圣殿战士。
Ecturo	艾克图罗	暂定·官方待核	所给英文底稿	660 B0023	圣殿战士。
Calivar	卡利瓦尔	暂定·官方待核	所给英文底稿	660 B0023	圣殿战士。
Imperator Rex	统御君主	暂定·官方待核	所给英文底稿	660 B0028	圣物动力剑。
Thos	托斯	暂定·官方待核	所给英文底稿	660 B0030	钢铁之手百夫长，原拖斯统一。
Cheraut campaign	切劳特战役	暂定·官方待核	所给英文底稿	660 B0040	与659 Chernaut疑为异拼，未强合。
Retribution Fleet	惩戒舰队	暂定·官方待核	所给英文底稿	660 B0047	原报复舰队。
Lachrymae	泪痕号	暂定·官方待核	所给英文底稿	660 B0053	护卫舰。
Persphone	珀耳塞福涅号	暂定·官方待核	所给英文底稿	660 B0053	原英文疑缺 e，保留源文拼法。
Boreas	波瑞亚斯	暂定·官方待核	所给英文底稿	660 B0053	帝国之拳副官。
Skulidas Gehrerg	斯库利达斯·格赫尔格	暂定·官方待核	所给英文底稿	660 B0060	死亡守卫。
Indras Archeta	因德拉斯·阿切塔	暂定·官方待核	所给英文底稿	660 B0058	荷鲁斯之子。
Selgar Dorgaddon	塞尔加尔·多尔加顿	暂定·官方待核	所给英文底稿	660 B0073	荷鲁斯之子。
Janvar Kell	贾恩瓦尔·凯尔	暂定·官方待核	所给英文底稿	660 B0079	帝皇之子。
Jarkon Darol	雅孔·达罗尔	暂定·官方待核	所给英文底稿	660 B0081	帝皇之子。
Archamus II	阿坎姆斯二世	暂定·官方待核	所给英文底稿	660 B0084	沿 Archamus I同词根，原阿尔卡穆斯二世。
Sword of the High Marshals	至高元帅之剑	暂定·官方待核	所给英文底稿	660 B0097	圣物剑；与黑剑不同。
Valorous Vow	英勇誓言号	暂定·官方待核	所给英文底稿	660 B0104	黑色圣堂舰。
Raptor Imperialis	帝国猛禽	暂定·官方待核	所给英文底稿	660 B0107	曾与帝皇并肩作战者的荣誉徽记。
Lord Castellan	堡主领主	暂定·官方待核	所给英文底稿	661 B0011	军团高级职衔；原领主堡主语序调整。
Siege Master	攻城大师	暂定·官方待核	所给英文底稿	661 B0011	迪亚兹职衔，沿原稿。
Fortress of Eternity	永恒堡垒号	暂定·官方待核	所给英文底稿	661 B0011	战斗驳船。
Pons Solar	太阳之桥	暂定·官方待核	所给英文底稿	661 B0013	永恒之墙太空港桥梁。
Durenda	杜伦达	暂定·官方待核	所给英文底稿	661 B0016	动力剑。
Shadryss	沙德瑞斯	暂定·官方待核	所给英文底稿	662 B0008	教士。
Pillar of Bone	白骨之墩	暂定·官方待核	所给英文底稿	662 B0008	泰拉纪念碑，原白骨之墩。
Liber Honorus Imperial Fists	帝国之拳荣誉册	暂定·官方待核	所给英文底稿	662 B0014	军团功勋记录。
Iduno	伊杜诺	暂定·官方待核	所给英文底稿	662 B0014	行星。
Blood of Khaine	凯恩之血号	暂定·官方待核	所给英文底稿	662 B0014	灵族巡洋舰。
Haddrake Tor	哈德雷克·托尔	暂定·官方待核	所给英文底稿	662 B0018	围城地点。
Kleitus	克雷图斯	暂定·官方待核	所给英文底稿	662 B0018	前第一连长。
Fist of Dorn	多恩之拳	暂定·官方待核	所给英文底稿	662 B0018	雷霆锤。
Shield of Valour	英勇之盾号	暂定·官方待核	所给英文底稿	662 B0022	失踪舰船。
Vernalis	维纳利斯	暂定·官方待核	所给英文底稿	662 B0025	行星。
Sybaris	席巴里斯	暂定·官方待核	所给英文底稿	662 B0025	混沌统帅。
Vladimir Pugh	弗拉基米尔·普格	暂定·官方待核	所给英文底稿	662 B0027	帝国之拳战团长。
Droknog Redfist	德罗克诺格·红拳	暂定·官方待核	所给英文底稿	662 B0029	欧克自由掠夺者，原德罗康少字。
Mons Magnifica	蒙斯·马格尼菲卡	暂定·官方待核	所给英文底稿	662 B0029	铸造世界。
Legio Unctator	昂克塔托军团	暂定·官方待核	所给英文底稿	662 B0031	泰坦军团，原涂者军团。
Terminator Titanhammer Squad	终结者泰坦之锤小队	暂定·官方待核	所给英文底稿	662 B0031	编组。
Rampart	壁垒	暂定·官方待核	所给英文底稿	662 B0034	风暴盾专名。
Kraegon Thul	克雷贡·图尔	暂定·官方待核	所给英文底稿	662 B0042	某来源所记俘获莱山德的战争铁匠。
Nosfer Planetstrike	诺斯弗行星突击战	暂定·官方待核	所给英文底稿	663 B0008	战役。
Zangeneb	赞格尼布	暂定·官方待核	所给英文底稿	663 B0008	太空死灵领主。
Opara	奥帕拉	暂定·官方待核	所给英文底稿	663 B0008	前第三连长。
Julius Vogen	尤利乌斯·沃根	暂定·官方待核	所给英文底稿	663 B0010	前第三连长。
Victorix	胜利星	暂定·官方待核	所给英文底稿	663 B0022	圣地世界，沿原稿。
Triumph at Victorix	胜利星大捷	暂定·官方待核	所给英文底稿	663 B0022	战役。
Trevaux	特雷沃	暂定·官方待核	所给英文底稿	663 B0032	山阵号人员。
Furan	弗兰	暂定·官方待核	所给英文底稿	663 B0032	第一连战士。
Pride of St Cerephos	圣塞勒福斯之傲号	暂定·官方待核	所给英文底稿	663 B0038	失去动力的撤离舰船。
Xalladin	沙拉丁	暂定·官方待核	所给英文底稿	663 B0043	战役地点。
Spartean	斯巴达	暂定·官方待核	所给英文底稿	663 B0050	圣物爆矢手枪。
Hand of Defiance	反抗之手	暂定·官方待核	所给英文底稿	663 B0050	动力拳。
Piety	虔诚星	暂定·官方待核	所给英文底稿	664 B0010	巢都世界。
Grateion Artabane	格拉提翁·阿塔班	暂定·官方待核	所给英文底稿	664 B0010	天鹰之盾禁军首领。
Doomscryers	末日卜者	暂定·官方待核	所给英文底稿	664 B0010	禁军据其预言行动。
Cephian IV	塞斐安四号	暂定·官方待核	所给英文底稿	664 B0013	世界。
Daidin	戴丁	暂定·官方待核	所给英文底稿	664 B0013	圣堂元帅。
Kordhel	科尔德赫	暂定·官方待核	所给英文底稿	664 B0016	前至高元帅。
Cythor Fiends	西索尔凶魔	暂定·官方待核	所给英文底稿	664 B0016	食尸鬼群星异形种族，非据字面判定混沌恶魔。
Sigilare Nebula	西吉拉尔星云	暂定·官方待核	所给英文底稿	664 B0016	泽纳克所在星云。
Ricard	里卡德	暂定·官方待核	所给英文底稿	664 B0019	元帅。
Dimaris Crusade	迪马瑞斯远征	暂定·官方待核	所给英文底稿	664 B0019	圣堂远征军。
Tiberior Crusade	提贝里奥远征	暂定·官方待核	所给英文底稿	664 B0019	圣堂远征军。
Kill Wrecka	杀戮破坏者号	暂定·官方待核	所给英文底稿	664 B0023	碎骨者旗舰。
Inevitable Conqueror	天命征服者号	暂定·官方待核	所给英文底稿	664 B0031	太空死灵墓穴舰。
Davatas	达瓦塔斯	暂定·官方待核	所给英文底稿	664 B0031	地点。
Holgher	霍尔格尔	暂定·官方待核	所给英文底稿	664 B0039	圣堂元帅。
Purgus Crusade	普格斯远征	暂定·官方待核	所给英文底稿	664 B0039	圣堂远征军。
Bloheim	布洛海姆	暂定·官方待核	所给英文底稿	664 B0042	帝皇勇士。
Hevaran	海瓦兰	暂定·官方待核	所给英文底稿	664 B0042	世界。
Faith Adamant	信仰坚定号	暂定·官方待核	所给英文底稿	664 B0044	新星级护卫舰。
Lykas	雷卡斯	暂定·官方待核	所给英文底稿	664 B0044	钢铁勇士。
Nivelo	尼维洛	暂定·官方待核	所给英文底稿	664 B0044	圣剑兄弟。
Flame of Terra	泰拉之火号	暂定·官方待核	所给英文底稿	664 B0044	霸主炮艇。
Torven Vakra	托文·瓦克拉	暂定·官方待核	所给英文底稿	664 B0044	战争铁匠。
Laren	拉伦	暂定·官方待核	所给英文底稿	664 B0044	朝圣者首领。
Ferocity	凶猛	暂定·官方待核	所给英文底稿	664 B0054	复合热熔枪。
Mordred	莫德雷德	暂定·官方待核	所给英文底稿	A0665-B0012	沿原稿，格里玛度斯的导师。
Cyneric	塞内里克	暂定·官方待核	所给英文底稿	A0665-B0039	沿原稿，进阶者及教士候选者。
Battle of Fire and Blood	火与血之战	暂定·官方待核	所给英文底稿	A0665-B0012	沿原稿，战役名称暂定。
Battle of Alfava Metraxis	阿尔法瓦·梅特里克斯之战	暂定·官方待核	所给英文底稿	A0665-B0046	沿原稿，地名拼写按源文。
Imperial Savior Cult	帝国救主教派	暂定·官方待核	所给英文底稿	A0665-B0032	本处崇拜格里玛度斯的地方性教派，并非已核统一机构名。
Lord Hellblade	狱刃领主	暂定·官方待核	所给英文底稿	A0666-B0004	沿原稿，佩德罗·坎托的称号。
Battle of Melchitt Sound	梅尔奇特海峡之战	暂定·官方待核	所给英文底稿	A0666-B0009	沿原稿地名。
Da Growla	大咆哮号	暂定·官方待核	所给英文底稿	A0666-B0009	沿原稿，欧克杀戮巡洋舰。
The Crusader	十字军号	暂定·官方待核	所给英文底稿	A0666-B0009	沿现稿，绯红之拳打击巡洋舰，区别黑色圣堂永恒远征号。
Kardian Campaign	卡迪安战役	暂定·官方待核	所给英文底稿	A0666-B0011	沿原稿，不据相似拼写直接等同 Cadia。
Dirkden Fortwall	德克登堡垒防线	暂定·官方待核	所给英文底稿	A0666-B0017	补足 Fortwall 防御体系含义。
Dorn's Arrow	多恩之箭	暂定·官方待核	所给英文底稿	A0666-B0024	沿原稿，坎托的风暴爆矢枪。
Nostramo Quintus	诺斯特拉莫昆图斯	暂定·官方待核	所给英文底稿	A0667-B0014	诺斯特拉莫的城市名称，删除原稿多余“的”。
Sheldroon	谢尔德伦号	暂定·官方待核	所给英文底稿	A0667-B0071	沿原稿音译，补舰名后缀。
Elver	埃尔弗	暂定·官方待核	所给英文底稿	A0667-B0071	沿原稿，打捞船船员。
Gun	甘	暂定·官方待核	所给英文底稿	A0667-B0071	沿原稿，卡利杜斯神庙学徒的姓名。
Nightmare Mantle	梦魇斗篷	暂定·官方待核	所给英文底稿	A0667-B0082	沿原稿专名；实为动力甲，非普通斗篷。
Mercy	仁慈	暂定·官方待核	所给英文底稿	A0667-B0082	科兹的闪电爪之一。
Forgiveness	宽恕	暂定·官方待核	所给英文底稿	A0667-B0082	科兹的闪电爪之一。
The Dark	《黑暗》	暂定·官方待核	所给英文底稿	A0667-B0075	科兹回忆录书名，沿原稿暂定。
Shadows of Treachery	《背叛之影》	暂定·官方待核	所给英文底稿	A0667-B0091	书名沿原稿，未核官方中文。
Carnodon	卡诺顿兽	暂定·官方待核	所给英文底稿	A0668-B0025	按物种名暂音译；原译仅作食肉动物，漏专名。
People of the Pure Blood	纯血者	暂定·官方待核	所给英文底稿	A0668-B0010	沿原稿，收养圣吉列斯的人类部落。
The Blood	鲜血	暂定·官方待核	所给英文底稿	A0668-B0010	纯血者部落简称，行文加部落消歧。
Ragefire	愤怒之火	暂定·官方待核	所给英文底稿	A0668-B0039	沿原稿，西格纳斯仪式相关实体/火焰。
Battle of Pyrrhan	派尔罕之战	暂定·官方待核	所给英文底稿	A0668-B0057	沿原稿，原体穿越毁灭风暴期间战役。
Daughter of Torment	折磨之女号	暂定·官方待核	所给英文底稿	A0668-B0074	沿原稿，叛军掠夺者级泰坦。
Idamas	伊达玛斯	暂定·官方待核	所给英文底稿	A0668-B0074	沿原稿，圣血天使连长。
Sanguinala	圣吉列斯节	暂定·官方待核	所给英文底稿	A0668-B0096	沿原稿，纪念原体的节日。
Golden Sarcophagus	金棺	暂定·官方待核	所给英文底稿	A0668-B0093	沿原稿，巴尔陵墓内安置原体遗体的棺椁。
Luis Dante	路易斯·但丁	暂定·官方待核	所给英文底稿	A0669-B0010	全名沿原稿；但丁本人官方名不自动认证此前名Luis。
Arreas	阿雷亚斯	暂定·官方待核	所给英文底稿	A0669-B0010	但丁父亲，沿原稿。
Malafael	马拉法尔	暂定·官方待核	所给英文底稿	A0669-B0012	圣血天使教士，沿原稿。
Araezon	阿拉松	暂定·官方待核	所给英文底稿	A0669-B0012	圣血祭司，沿原稿。
Great Salt Waste	大盐荒地	暂定·官方待核	所给英文底稿	A0669-B0010	巴尔二号地名，沿原稿。
Scrolls of Sanguinius	《圣吉列斯之卷》	暂定·官方待核	所给英文底稿	A0669-B0027	沿原稿，原体预言记载。
Night Terror	午夜恐惧号	暂定·官方待核	所给英文底稿	A0669-B0037	沿原稿，噩兆方舟。
Saganas Belt	萨加纳斯带	暂定·官方待核	所给英文底稿	A0669-B0037	沿原稿地理名，不预设为小行星带。
Calistarius	卡利斯塔留斯	暂定·官方待核	所给英文底稿	A0670-B0002	墨菲斯顿旧名，沿原稿。
Sin of Damnation	诅咒之罪号	暂定·官方待核	所给英文底稿	A0670-B0012	太空废船名，沿原稿。
Gaius Rhacelus	盖乌斯·莱切罗斯	暂定·官方待核	所给英文底稿	A0670-B0027	智库员，沿原稿。
Lucius Antros	卢修斯·安特罗斯	暂定·官方待核	所给英文底稿	A0670-B0027	智库员，沿原稿，区别不灭者卢修斯。
Vitarus	维塔鲁斯	暂定·官方待核	所给英文底稿	A0670-B0037	墨菲斯顿灵能剑名，沿原稿。
Redeemer of the Lost	迷失者的救赎者	暂定·官方待核	所给英文底稿	A0671-B0009	阿斯托拉斯称号，沿现稿。
Guardian of the Lost	迷失者的守护者	暂定·官方待核	所给英文底稿	A0672-B0002	雷马特斯职衔，区别阿斯托拉斯称号。
Executioner's Axe	刽子手之斧	暂定·官方待核	所给英文底稿	A0671-B0022	阿斯托拉斯武器，沿原稿。
Blood Crozius	鲜血权杖	暂定·官方待核	所给英文底稿	A0672-B0018	雷马特斯教士权杖专名，沿原稿。
Rydae	瑞达	暂定·官方待核	所给英文底稿	A0673-B0016	血红天使连长，沿原稿。
Sentikan	森提坎	暂定·官方待核	所给英文底稿	A0673-B0016	血红天使战团长，沿原稿。
Bloodfiends	血魔	暂定·官方待核	所给英文底稿	A0673-B0016	沿原稿，此处怪物不据词面直接认定为恶魔。
Heaven's Teeth	天堂之牙	暂定·官方待核	所给英文底稿	A0673-B0024	科布罗链锯剑专名，沿原稿。
Barestyr XIX	巴雷斯蒂尔十九号	暂定·官方待核	所给英文底稿	A0674-B0009	沿原稿行星名。
Waaagh! Kruggdak	克鲁格达克 Waaagh!	暂定·官方待核	所给英文底稿	A0674-B0009	沿原稿，欧克战争群体。
Doom of Vorgoth	沃尔戈斯的毁灭号	暂定·官方待核	所给英文底稿	A0674-B0011	沿原稿，太空废船名。
Divine Purgatory	神圣炼狱号	暂定·官方待核	所给英文底稿	A0674-B0011	沿原稿，太空废船名。
Twilight Aegis	黄昏神盾号	暂定·官方待核	所给英文底稿	A0674-B0011	沿原稿，太空废船名。
Necrogolem	亡灵魔像	暂定·官方待核	所给英文底稿	A0674-B0011	沿原稿，血肉与金属构成的纳垢恶魔。
Doom of Perdita	珀迪塔的毁灭号	暂定·官方待核	所给英文底稿	A0674-B0013	沿原稿，太空废船名。
Forlorn Falls	福尔伦瀑布	暂定·官方待核	所给英文底稿	A0674-B0015	按地名语法暂修原福尔伦陷落，位置与地貌待核。
Solace in Sorrow	悲伤慰藉号	暂定·官方待核	所给英文底稿	A0674-B0015	沿原稿，太空废船。
Corinth Belt Campaign	科林斯带战役	暂定·官方待核	所给英文底稿	A0674-B0019	沿原稿。
Reliquary of Amit	阿密特圣物箱	暂定·官方待核	所给英文底稿	A0676-B0031	沿原稿，圣血天使圣物。
Rehew Netjer	雷赫乌·奈杰尔	暂定·官方待核	所给英文底稿	A0677-B0010	依源文作为名称暂音译，源文并列释义为人类之子；原威权之神缺依据。
Karaashi Pinnacle	卡拉希巨峰	暂定·官方待核	所给英文底稿	A0677-B0010	沿原稿；源文拼作 Pinacle，英文不改。
Karaashi Heights	卡拉希高地	暂定·官方待核	所给英文底稿	A0677-B0049	沿原稿，卡尔古氏族守望地。
Naim Morvox	奈姆·莫尔沃克斯	暂定·官方待核	所给英文底稿	A0677-B0051	沿原稿并规范姓名连接符。
Draor	德拉尔	暂定·官方待核	所给英文底稿	A0677-B0058	沿原稿，发现古代方尖碑的世界。
Kinebad	凯恩巴德	暂定·官方待核	所给英文底稿	A0677-B0058	沿原稿，审判官姓名。
Scar-borne	承疤者	暂定·官方待核	所给英文底稿	A0677-B0058	沿原稿，审判官同伴称号。
Medusan Carapace	美杜莎之甲	暂定·官方待核	所给英文底稿	A0677-B0066	沿原稿，费鲁斯的终结者甲。
Shadrak Smyth	沙德拉克·史密斯	暂定·官方待核	所给英文底稿	A0678-B0002	梅杜森原名，沿原稿。
Ironside	铁边号	暂定·官方待核	所给英文底稿	A0678-B0020	沿原稿，梅杜森在伊斯塔万时所在舰船。
Hand Elect	受选之手	暂定·官方待核	所给英文底稿	A0678-B0024	战争领袖的副手职衔，沿原稿。
Crown of Flame	火焰之冠号	暂定·官方待核	所给英文底稿	A0678-B0026	沿原稿，被荷鲁斯之子摧毁的旗舰。
Iron Heart	钢铁之心号	暂定·官方待核	所给英文底稿	A0678-B0026	沿原稿，奥格与梅杜森先后使用的旗舰。
Battle of the Aragna Chain	阿拉格纳星链之战	暂定·官方待核	所给英文底稿	A0678-B0049	沿原稿。
Grimfist	冷拳	暂定·官方待核	所给英文底稿	A0679-B0013	沿原稿，欧克首领名。
Varlag the Butcher	屠夫瓦拉格	暂定·官方待核	所给英文底稿	A0679-B0015	沿原稿，吞世者混沌勇士。
Fall'yth	法尔’伊斯	暂定·官方待核	所给英文底稿	A0679-B0015	沿原稿星球名。
Skarvus Ambush	斯卡维斯伏击	暂定·官方待核	所给英文底稿	A0680-B0009	沿原稿。
Gorgon's Wrath	戈尔贡之怒	暂定·官方待核	所给英文底稿	A0680-B0016	费洛斯肩装重爆矢枪，原美杜莎之怒混淆原体绰号与星球。
Harrowhand	折磨之手	暂定·官方待核	所给英文底稿	A0680-B0016	费洛斯动力斧，沿原稿。
Karax Gaarman	卡拉克斯·加尔曼	暂定·官方待核	所给英文底稿	A0681-B0006	沿原稿，已故钢铁圣父。
Varakon Decimation	瓦拉康毁灭行动	暂定·官方待核	所给英文底稿	A0681-B0006	沿原稿，行动名称，未确认其为抽杀仪式。
Ahrak Deathshriek	阿拉克·死亡尖叫	暂定·官方待核	所给英文底稿	A0681-B0008	沿原稿，午夜领主混沌领主。
Angronius	安格隆尼斯	暂定·官方待核	所给英文底稿	A0682-B0002	原名沿原稿，区别常用名安格隆。
High-Riders	高骑士	暂定·官方待核	所给英文底稿	A0682-B0008	努凯里亚统治阶层，沿稿；与高阶帝国骑士无关。
Desh'ea	德锡安	暂定·官方待核	所给英文底稿	A0682-B0008	努凯里亚首都，沿原稿。
