英文标准词	采用中文	译名状态	依据	定位	编辑说明
Vindicare Assassin	文迪卡刺客	官方已核	GW-09 简中军务部野战手册与 GW-10 英文军务部野战手册第24页直接对应	GW09/GW10 第24页	两版同名单位直接核对。
The Pythian Scales	皮提亚之鳞	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0086	动力护甲，沿现稿。
The Hydra’s Spite	九头蛇之怨	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0086	等离子武器，沿现稿。
Cameleoline	变色龙伪装材料	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0086	原亚麻布误义；暂取材料类别表达，不擅定纤维或涂层形制。
Ani Nezra	阿尼·奈兹拉	暂定·官方待核	所给英文底稿与全书统一决定	A0715-B0091	沿现稿人物名。
Tenebrae Installation	黑暗设施	暂定·官方待核	所给英文底稿与全书统一决定	A0716-B0006	沿561黑暗任务及917黑暗装置词根，同一小行星基地；区别灵能泰坦黯灭炮。
Titansword	泰坦之剑	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0002	迪亚哥武器，沿现稿。
Acralem	阿克莱姆	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0007	沿现稿世界名。
Kornovin	科尔诺温	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0009	沿现稿战役地点。
Lexek Hasimir	莱克塞克·哈西米尔	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0012	沿现稿人物名。
Damnation Cache	诅咒密藏	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0012	按 cache 名词含义暂定，原诅咒隐藏。
Pythos	派索斯	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0012	世界名沿现稿，区别同名侦察机。
Revenge (Grey Knights ship)	复仇号	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0016	沿现稿舰名。
J’ian-Lo	杰’安-罗	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0016	恶魔亲王，沿现稿。
Kar’Voth	卡尔’沃斯	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0019	嗜血狂魔，沿现稿。
Six Sisters	六姐妹	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0019	色孽选中的六名魅魔，沿现稿。
Terminus Decree	最终法令	暂定·官方待核	所给英文底稿与全书统一决定	A0717-B0022	沿现稿，内容未在本段披露。
Vortimer Pattern Land Raider Redeemer	救赎者型兰德掠袭者战车（沃蒂默型）	暂定·官方待核	所给英文底稿与全书统一决定	A0718-B0002	基础单位名称沿官方救赎者型兰德掠袭者战车；沃蒂默型修饰具体配置，不作整个名称的直接官译认证。
Vortimer Pattern Razorback	沃蒂默型豪猪战车	暂定·官方待核	所给英文底稿与全书统一决定	A0718-B0002	沿现稿改型名称。
Warden of the Librarius	智库守望者	暂定·官方待核	所给英文底稿与全书统一决定	A0719-B0002	沿464篇既有定译；原本批智库守护者回改。
Valdar Aurikon	瓦尔达尔·奥里康	暂定·官方待核	所给英文底稿与全书统一决定	A0719-B0007	大导师名，沿现稿。
Doriam Narathem	多里安·纳拉泰姆	暂定·官方待核	所给英文底稿与全书统一决定	A0719-B0007	大导师名，沿现稿。
Nemesis Daemon Hammer	复仇女神恶魔锤	暂定·官方待核	所给英文底稿与全书统一决定	A0719-B0018	沿本稿复仇女神灵能武器系列；不同于完整骇骑机甲官译，不擅改词根。
Malleus Argyrum	阿格鲁姆之锤	暂定·官方待核	所给英文底稿与全书统一决定	A0719-B0018	沃尔达斯武器，沿现稿。
Brother-Captain (Grey Knights)	兄弟会连长	官方已核	GW-09 中文军务部野战手册与 GW-10 英文军务部野战手册均第23页直接核对	GW09/GW10均第23页	灰骑士职衔/单位直接对应；完整个人姓名另行定译。
Cult of the Red Talon	红爪教派	暂定·官方待核	所给英文底稿与全书统一决定	A0720-B0007	混沌教派，沿现稿。
Blade of Antwyr	安特维尔之刃	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0002	沿原稿魔剑专名；Antywr 为同篇拼写差异。
Merrat Gavallan	默拉特·加瓦兰	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0009	前任堡主，沿现稿。
Sandava System	桑达瓦星系	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0009	含二号、三号世界，沿现稿。
Envoy of Discipline	纪律特使号	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0009	传教船，沿现稿。
Beautus Rannoch	比尤图斯·兰诺克	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0009	红衣主教，沿现稿。
Mnay’salath	姆奈’萨拉特	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0009	守密者，沿现稿。
Otto Glas	奥托·格拉斯	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0011	行星总督，沿现稿。
Varangallax	瓦兰加莱克斯	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0011	恶魔，沿现稿。
Setheno	赛特诺	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0013	大修女，沿现稿。
Hive Skoria	斯科里亚巢都	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0013	与711 Scoria熔渣星不同地名。
Excoris Dominus	驱魔天主号	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0017	巡洋舰，暂沿现稿。
Tyndaris	廷达里斯号	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0019	原稿里斯与利斯不一，沿首次。
Styer	斯泰尔	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0019	仲裁官，沿现稿。
Angriff Primus	安格里夫主星	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0019	行星专名，简称Angriff不另译愤怒。
Vismar	维斯马尔	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0019	总督，沿现稿。
Tarautas	塔拉乌塔斯	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0019	噪音战士冠军，沿现稿。
Algidus	阿尔吉杜斯	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0019	首都，沿现稿。
Furia	福里亚	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0021	审判官，沿现稿。
Knight of the Flame	火焰骑士	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0021	净化者职衔，沿现稿。
Drake (Grey Knight)	德雷克	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0021	火焰骑士人名，区别普通龙类生物。
Iron Helm (strike force)	铁盔	暂定·官方待核	所给英文底稿与全书统一决定	A0721-B0025	灰骑士突击部队，沿现稿。
Watch Captain Artemis	守望连长阿尔忒弥斯	官方已核	GW-09 简中军务部野战手册与 GW-10 英文军务部野战手册均第24、25页直接核对	GW09/GW10均第24、25页	完整单位名直接对应。
Posul	波苏尔	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0007	蛮荒世界，沿现稿。
Severnius	塞维纽斯	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0009	审判官；源文后段Servenius拼写不一。
St. Capilene	圣卡皮伦	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0009	传教世界，沿现稿。
Varnix Prime	瓦尔尼克斯主星	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0009	沿现稿。
Tarrenhorst	塔伦地垒	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0009	农业世界，暂沿现稿已有音意混译。
Donorian Sector	多诺里安星区	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0013	沿现稿。
Assumptus V	升格五号	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0013	沿现稿世界名。
Kaslon Regiment	卡斯隆团	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0013	团级部队，原卡斯隆兵团。
Alcayde (K’nib)	要塞司令	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0013	克尼卜统治职衔，暂沿现稿，不据此断定人类军衔。
Watch Company Tertius	特尔蒂乌斯守望连	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0021	沿现稿部队专名。
Hellfire Extremis	极端地狱火	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0026	复合火焰枪专名，沿现稿。
Exterminatus (power sword)	灭绝令	暂定·官方待核	所给英文底稿与全书统一决定	A0722-B0026	动力剑名称，与同名灭绝命令分别记录。
Judgment of Carrion / Judgement of Carrion	腐尸审判号	暂定·官方待核	所给英文底稿与全书统一决定	A0723-B0001	太空废船名称，英美拼写视同物；沿7及本篇。
Moriah	莫里亚	暂定·官方待核	所给英文底稿与全书统一决定	A0723-B0008	沿318原名，本篇摩利亚归一。
Galan (Blood Ravens Apothecary)	加兰	暂定·官方待核	所给英文底稿与全书统一决定	A0723-B0010	血鸦药剂师，区别其他同名人物。
Second Aurelian Crusade	第二次奥瑞利安远征	暂定·官方待核	所给英文底稿与全书统一决定	A0723-B0013	沿7/25 Aurelian Crusade 奥瑞利安远征词根；地域 Aurelia 奥瑞利亚另保留。
Maledictum	诅咒之印	暂定·官方待核	所给英文底稿与全书统一决定	A0723-B0024	囚禁恶魔的古物，沿318/724既有名称，本篇诅咒之石为别译。
Cyrene (planet)	昔兰尼	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0008	血鸦征兵世界，区别人物昔兰尼·瓦兰蒂恩。
Blood Trials	鲜血试炼	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0008	血鸦选拔仪式，沿现稿。
Isador Akios	伊萨多·阿基奥斯	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0008	智库员，加百列旧友，沿现稿。
Ulray	乌尔雷	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0011	军士，沿现稿。
Esmond Angelos	埃斯蒙德·安杰罗斯	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0015	加百列之父；姓氏随全书安杰罗斯统一。
Tartarus (planet)	塔尔塔罗斯	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0018	世界名，沿现稿；区别终结者护甲型号。
Lord Bale	贝尔领主	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0018	混沌军阀，沿现稿。
God-Splitter	裂神者	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0024	恶魔锤，沿现稿。
Macha	玛查	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0024	大先知人名，沿现稿。
Rahe’s Paradise	拉赫天堂	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0027	世界名，沿现稿。
Lsanthranil’s Shield	兰桑瑟兰尼尔之盾	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0029	装置专名，原兰桑瑟兰尼尔的屏障；暂定。
Spirit Pool	灵魂池	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0031	灵族神殿装置，沿现稿。
Taldeer	塔迪尔	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0034	大先知，沿现稿。
Ulantis	乌兰蒂斯	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0036	第九连连长，沿现稿。
Rhamah	拉玛	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0036	智库员，沿现稿。
World of Law	律法世界	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0036	阿卡迪亚称谓，沿现稿。
Ckrius Qurius	克里乌斯·库里乌斯	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0036	新战士，沿现稿。
Vorga System	沃伽星系	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0039	沿现稿。
Spear of Khaine	凯恩之矛	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0049	据称为武器的陷阱，沿现稿。
Lady Solaria	索拉莉亚夫人	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0049	帝国骑士指挥官，沿现稿。
Gorgutz	戈古兹	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0049	欧克领袖，沿现稿。
The Dauntless (Blood Ravens battle barge)	无畏号	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0053	血鸦战斗驳船，区别无畏级轻巡。
Omnis Arcanum	全知奥秘号	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0058	沿229/318及本篇战斗驳船名。
Atanaxis	阿塔纳西斯	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0060	第七连连长，沿现稿。
Gabriel of the Hidden Heart	隐心者加百列	暂定·官方待核	所给英文底稿与全书统一决定	A0724-B0065	丑角给予的绰号暂定，原隐藏内心的加百列。
Manstompa Megakilla	踏人大杀手	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0011	欧克战争头目，沿现稿。
Anupharis the Cruel	残酷者阿努法瑞斯	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0011	混沌巫师，沿现稿。
Priam	普里阿姆	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0015	侦察军士，沿现稿。
Thaddeus	撒迪厄斯	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0015	血鸦战士，沿现稿。
Cyrus	赛勒斯	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0015	侦察军士；统一本篇赛勒斯/塞勒斯。
Firebase Argus	阿格斯火力基地	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0015	沿现稿。
Ferox Rift Crusade	费罗克斯裂隙远征	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0022	沿现稿专名，区别同形舰名凶猛号。
Araghast the Pillager	掠夺者阿拉格斯特	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0025	混沌军阀，沿现稿。
Tarkus	塔库斯	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0028	血鸦战士，沿现稿。
Martellus	马特勒斯	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0032	科技战士，沿现稿。
The Ancient (Tarkus)	古老者	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0032	塔库斯绰号，区别普通单位 Ancient 旗手。
Ladon Swamplands	拉冬沼泽地	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0032	沿现稿。
Ladon Temple Ruins	拉冬神殿遗址	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0043	沿现稿地名。
targeting cogitator	瞄准沉思者	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0045	瞄准控制装置，原目标士兵/目标沉思者统一。
Lysandros	莱桑德罗斯	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0052	血鸦军士，沿现稿。
Strike Force Omega	欧米伽突击部队	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0052	血鸦编组，不与阿尔法军团原体欧米伽混同。
The Ascendant / Lord Ascendant	升格者／升格领主	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0052	凯拉斯秘密身份，依英文带Lord与否区分称号形式。
Argus Settlement	阿格斯聚落	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0052	居住区，区别同名火力基地。
Smashface	碎脸	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0056	欧克战争头目，沿现稿。
Minos Ironworks	米诺斯钢铁厂	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0059	沿现稿。
31st Harakoni Warhawks	哈拉考尼战鹰第三十一团	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0063	沿原稿词根并明确团级番号。
Meridian (planet)	梅里迪安	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0070	行星名，区别其他同形词。
Capitol Spire	国会尖塔	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0070	沿现稿地名。
Spire Golgotha	各各他尖塔	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0074	沿现稿。
Daisy (Battlewagon)	黛西	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0074	战斗堡垒车名，沿现稿。
Mad Mek	疯技师	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0084	此处欧克头目的称呼，沿现稿；单位Mek官译蛮人技师。
labour engine	工程机车	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0086	结合货舱与护送语境暂定，原劳工引擎待核。
Cadian 85th Fire Drakes	卡迪亚第八十五火龙团	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0091	帝国卫队叛军部队，区别火蜥蜴的Fire Drakes。
Fortress Militant	军事要塞	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0091	场景地点名，暂沿现稿。
Pit of the Maledictum	诅咒之坑	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0093	仪式地点，沿现稿；不擅认为等同诅咒之印圣物。
Jonah Orion	约拿·俄里翁	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0093	血鸦智库员，沿现稿。
Skull Towers	颅骨之塔	暂定·官方待核	所给英文底稿与全书统一决定	A0725-B0093	为升格仪式提供庇护的高塔，沿现稿。
Yriel Rikarius	伊瑞尔·里卡里乌斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0726	统一原稿里卡留斯异写。
M’Lell	姆’莱尔	暂定·官方待核	所给英文底稿与全书统一决定	篇0726	火星贤者姓名，保留撇号。
Razorback Rikarius	里卡里乌斯型豪猪战车	暂定·官方待核	所给英文底稿与全书统一决定	篇0726	以人物命名的豪猪战车型号。
Zaebus Minoris	泽巴斯·米诺若斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	沿现稿，完整行星名不省略后缀。
Usaml	乌萨姆	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	指挥官姓名。
Vulgator	沃尔盖托尔号	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	太空废船。
Betrayal at Grief	格里夫背叛事件	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	Grief 为地名，沿319格里夫，不误译悲伤。
The Anphelion Project	远日计划	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	沿现稿；专名 Anphelion 不同于 aphelion。
Beta-Anphelion	贝塔-安菲利翁	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	沿现稿。
Solomon Lok	所罗门·洛克	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	审判官姓名。
Angstrom XIII	安斯特罗姆十三号	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	沿现稿。
Great Beast of Sarum	萨勒姆巨兽	暂定·官方待核	所给英文底稿与全书统一决定	篇0727—0729	沿核心 Sarum 萨勒姆词根；原萨鲁姆巨兽。
Blade of Vord	沃德之剑	暂定·官方待核	所给英文底稿与全书统一决定	篇0727	第一连圣物。
Blade of the Scorpion	蝎剑	暂定·官方待核	所给英文底稿与全书统一决定	篇0727—0728	沿现稿。
Lord-Regent (Red Scorpions)	领主摄政	暂定·官方待核	所给英文底稿与全书统一决定	篇0728—0729	红蝎代理领导职衔，区别帝国摄政。
Ancient-Invigilus	警戒旗手	暂定·官方待核	所给英文底稿与全书统一决定	篇0729	沿现稿，监督领主摄政的特殊职衔。
Vexilla Imperialis Battle Standard	维西拉帝国战旗	暂定·官方待核	所给英文底稿与全书统一决定	篇0729	沿现稿，红蝎战团圣物。
naysmith	谏官	暂定·官方待核	所给英文底稿与全书统一决定	篇0729	依质疑领袖命令的职责意译，暂定；原否决铁匠误按字面拆词。
Satrap of the Daedelos Krata	代达洛斯·克拉塔号总督	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	沿已定舰名词根；人物称号。
Bringer of Wrath	愤怒使者	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	摩洛克称号，沿现稿。
The Brazen Warlord	黄铜军阀	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	摩洛克称号，沿现稿。
Spear of Judgement	审判之矛	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	摩洛克称号，沿现稿。
Calibron Laan	卡利布隆·拉安	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	总督姓名。
Amarah	阿玛拉	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	星系名称。
Dead Hand	死亡之手号	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	太空死灵战舰。
Maktlan Kutlakh	马克特兰·库特拉克	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	太空死灵人物全名。
Maynarkh	美奈克	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	沿现稿王朝名称。
Hexarchy	六头集团	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	组织名称；与事件六头政变区分，主审确认。
Hexarchy coup	六头政变	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	沿80事件名。
Irthu Haemotalion	伊图·哈默塔利昂	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	主审确认沿更早80定译，624原哈莫塔里昂同步回改。
Helac	赫拉克	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	古泰拉符文名称，含义源文未明。
Black Spear	黑矛	暂定·官方待核	所给英文底稿与全书统一决定	篇0730	摩洛克圣物武器。
Ivanus Enkomi	伊万努斯·恩科米	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	沿现稿。
Voice of the Minotaur	米诺陶之音	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	恩科米称号。
Dawn Reaper	黎明收割者号	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	恸哭者打击巡洋舰。
Optera	奥普特拉	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	战役地点。
Shaprias	沙普里亚斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	大漩涡内世界。
Gathetris	加特里斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	战役地点。
Crozius Arkanos	阿卡诺斯权杖	暂定·官方待核	所给英文底稿与全书统一决定	篇0731	恩科米所持命名武器，区别通用教士权杖。
The Eight (King in Yellow)	八人众	暂定·官方待核	所给英文底稿与全书统一决定	篇0732	黄衣之王核心圈子，原八界修正；不同于其他同名八人组织。
Mam Mordaunt	莫当特夫人	暂定·官方待核	所给英文底稿与全书统一决定	篇0732	闻道学派特工，沿现稿。
Elathec	埃拉特克	暂定·官方待核	所给英文底稿与全书统一决定	篇0732	方舟世界。
Nyatho	尼亚托	暂定·官方待核	所给英文底稿与全书统一决定	篇0732	方舟世界。
Olhn-Tann	奥尔恩-坦恩	暂定·官方待核	所给英文底稿与全书统一决定	篇0732	方舟世界。
City of Dust	尘埃之城	暂定·官方待核	所给英文底稿与全书统一决定	篇0732	口袋维度。
End of Empires	帝国终结	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	德拉科尼恩别称。
Echo of the First Murder	首桩谋杀的回响	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	德拉科尼恩别称。
Thorn in Reality	现实之刺	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	德拉科尼恩别称。
Shard of Madness	疯狂碎片	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	德拉科尼恩别称。
Tower of Silence (Uralan)	寂静之塔	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	乌拉兰高塔，依地点区分同名事物。
Kromarch	克罗马奇	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	沿现稿，未擅推定为人物或政权职衔。
Great Technomandrite of Danth	丹斯大技术牧首	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	称号暂译，不与技术祭司混同。
Lemuel Cluster	莱缪尔星团	暂定·官方待核	所给英文底稿与全书统一决定	篇0733	沿现稿名称，Cluster 译星团。
Kyriss the Perverse	悖逆者凯瑞斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0734	守密者姓名与称号。
Kyriss	凯瑞斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0734	沿现稿。
Meros	梅洛斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0734	药剂师姓名。
Ka’Bandha	卡’班哈	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	统一中文撇号，英文源文各拼法保持。
Corocoro Sahzë	科罗科罗·萨赫泽	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	星语者姓名；英文附加符保留。
Ragefire	愤怒之火	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	按主审确认沿已校前文定译，回改本批异写。
Formless Wastes	无形荒原	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	亚空间地域，沿现稿。
Colossi Gate	巨像门	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	按主审确认沿已校前文定译，回改本批异写。
Solor	索洛尔	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	灰骑士兄弟会连长。
Abel Zorael	亚伯·佐拉尔	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	圣血天使连长。
Khartas	卡尔塔斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	战役名称。
Kalagazaar	卡拉格扎尔	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	恶魔世界。
Angel’s Bane	天使之灾	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	卡班哈称号。
Ammonai	阿莫奈	暂定·官方待核	所给英文底稿与全书统一决定	篇0735	巴尔星系行星，保留来源冲突。
Vendatha	文达萨	暂定·官方待核	所给英文底稿与全书统一决定	篇0736	禁军姓名。
Staff of Ulthamar	乌萨玛之杖	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	沿现稿圣物名。
Tarsus	塔苏斯	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	少女世界。
Khiraen Goldhelm	希兰·金盔	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	幽冥领主姓名，沿现稿。
Auric Stormcloud	奥里克·风云	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	大先知姓名。
Pact of Anwyn	安温契约	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	灵族与导航员家族订立的契约。
Shaha Gaathon	沙哈·加松	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	恶魔亲王姓名。
Days of Blood	鲜血之日	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	沿现稿。
Haran	哈兰	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	蛮荒灵族世界旧名。
Haranshemash	哈兰舍玛什	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	哈兰战后名称，原文释义血泪之世界。
Andante IV	安丹特四号	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	行星名称。
Coheria	科赫里亚	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	德梅斯努斯港所在世界。
The Exiles (Eldrad)	流亡者	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	艾尔德拉德建立的团体，按组织语境分义。
Falls of Unshead Tears	未落之泪瀑布	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	英文 Unshead 疑为 Unshed 笔误；旧无首之泪不合词义，仍待核。
Armour of the Last Runes	最终符文之甲	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	沿旧最终符文盔甲润色。
Witch Blade	巫刃	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	灵族武器通称，原女巫之人错字。
Ghosthelm	幽灵头盔	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	沿现稿，未标官方。
Line of Manan	马南家系	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	line 在家族语境指血脉家系，原马南之界。
House Belisarius	贝利萨留斯家族	暂定·官方待核	所给英文底稿与全书统一决定	篇0737	导航员家族；沿657名字词根，非考尔。
Gharkul Blackfang	伽尔库·黑牙	暂定·官方待核	所给英文底稿与全书统一决定	篇0738	沿现稿。
Bucephelus	布塞弗勒斯号	暂定·官方待核	所给英文底稿与全书统一决定	篇0738	帝皇战斗驳船，沿现稿。
Beast of Beasts	野兽中的野兽	暂定·官方待核	所给英文底稿与全书统一决定	篇0739	沿现稿，最大野兽称号。
Lesser Beasts	小野兽	暂定·官方待核	所给英文底稿与全书统一决定	篇0739	对相较最大野兽较小的其他欧克之首的称呼，不指幼兽。
Vibro-Mace	振动槌	暂定·官方待核	所给英文底稿与全书统一决定	篇0739	mace 为钝击武器，原振动杖修正。
The Beast of Armageddon	阿玛吉多顿之兽	暂定·官方待核	所给英文底稿与全书统一决定	篇0740	碎骨者称号，区别 M32 野兽。
Dome of Seers	先知穹顶	暂定·官方待核	所给英文底稿与全书统一决定	篇0740	乌斯维场所。
