英文标准词	采用中文	译名状态	依据	定位	编辑说明
Nemesis Force Weapon	复仇女神灵能武器	暂定·官方待核	所给英文底稿	A0464-B0340	与涅墨西斯骇骑机甲共享Nemesis词根，但官方证据只适用于完整机甲名；按全书决定暂保留武器既定名，待直接证据。
Terminator Titanhammer Squad	终结者泰坦之锤小队	暂定·官方待核	所给英文底稿	662 B0031	编组。
Dragonfire Bolts	龙火爆矢	暂定·官方待核	所给英文底稿	篇1246	按英文语境沿现稿或修正；官方对应待核。
Hellfire Rounds	地狱火弹	暂定·官方待核	所给英文底稿	篇1245	按英文语境沿现稿或修正；官方对应待核。
Kraken Pattern Penetrator Rounds	克拉肯型穿甲弹	暂定·官方待核	所给英文底稿	篇1245	按英文语境沿现稿或修正；官方对应待核。
Metal Storm Shells	金属风暴弹	暂定·官方待核	所给英文底稿	篇 0251—0297	按已逐段核读的具体语境统一；同形普通词不自动替换。
Tempest Bolts	暴风爆矢	暂定·官方待核	所给英文底稿	篇1245	按英文语境沿现稿或修正；官方对应待核。
Vengeance Rounds	复仇弹	暂定·官方待核	所给英文底稿	篇1245	按英文语境沿现稿或修正；官方对应待核。
Gravis Pattern Power Armour	重装型动力甲	暂定·官方待核	所给英文底稿	篇 0251—0297	按已逐段核读的具体语境统一；同形普通词不自动替换。
Plasma Incinerator	等离子焚化枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Battlewagon	战斗堡垒	官方已核对	GW-09 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09中文第30页；GW10英文第29页	两版官方单位清单按名称对应；非按行位置或点数匹配。
Vengor Launcher	威格尔发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Castellan Launcher	堡主发射器	暂定·官方待核	所给英文底稿	篇1192	按英文语境沿现稿或修正；官方对应待核。
Chaplain	教士	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Judiciar	裁决者	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Iron Father Feirros	钢铁圣父费洛斯	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Chaplain Grimaldus	格里玛度斯教士	官方已核对	GW-09；GW-10	GW-09 中文10页；GW-10 英文10页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Lemartes	雷马特斯	官方已核对	GW-09；GW-10	GW-09 中文11页；GW-10 英文11页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Asmodai	阿斯莫德	官方已核对	GW-09；GW-10	GW-09 中文17页；GW-10 英文17页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Iron Priest	钢铁牧师	官方已核对	GW-09；GW-10	GW-09 中文34页；GW-10 英文33页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Apothecary	药剂师	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Apothecary Biologis	生物药剂师	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Fabius Bile	法比乌斯·拜尔	官方已核对	GW-09；GW-10	GW-09 中文15页；GW-10 英文15页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Ancient	旗手	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Bladeguard Ancient	剑卫旗手	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Bladeguard Veteran Squad	剑卫老兵小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Sanguinary Guard	圣血守卫	官方已核对	GW-09；GW-10	GW-09 中文11页；GW-10 英文11页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Inner Circle Companions	内环近卫	官方已核对	GW-09；GW-10	GW-09 中文17页；GW-10 英文17页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Ravenwing Command Squad	鸦翼指挥小队	官方已核对	GW-09；GW-10	GW-09 中文17页；GW-10 英文17页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Rhino	犀牛战车	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Razorback	豪猪战车	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Sternguard Veteran Squad	肃卫老兵小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Terminator Assault Squad	终结者突击小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Terminator Squad	终结者小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Devastator Squad	破坏者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Tactical Squad	战术小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Intercessor Squad	仲裁者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Infernus Squad	焚狱者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Hellblaster Squad	地狱轰击者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Desolation Squad	寂灭小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Aggressor Squad	侵略者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Eradicator Squad	根除者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Inceptor Squad	先驱者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Infiltrator Squad	渗透者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Incursor Squad	入侵者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Reiver Squad	掠夺者小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Eliminator Squad	歼灭者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Suppressor Squad	压制者小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Scout Squad	侦察小队	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Outrider Squad	摩托警卫小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Drop Pod	空降舱	官方已核·中英对照	GW-09第32页 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf；GW-10第31页 https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	1423—1437	官方中英文单位名对应。
Heavy Intercessor Squad	重装仲裁者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Assault Intercessor Squad	突击仲裁者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Grey Hunters	灰色猎手	官方已核对	GW-09；GW-10	GW-09 中文34页；GW-10 英文33页	按官方中英文同名单位表对应核对；不得扩大到仅名称相近的其他单位。
Aethon Shaan	艾索·沙恩	官方已核对	GW-06；https://www.warhammer-community.com/en-gb/articles/8wocrwoc/aethon-shaan-master-of-shadows/	GW-06 人物卡；官网英文人物页	只统一人物姓名，不用新版现职覆盖本书描述的历史职务。
Plasma Exterminator	等离子灭绝枪	暂定·官方待核	所给英文底稿	篇1292	按英文语境沿现稿或修正；官方对应待核。
Phobos Armour	恐惧型护甲	官方已核	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW-09第32页 / GW-10第31页	已核连长、智库员、副官装备名；与火卫一卫星区分。
Phobos Strike Team	恐惧打击小队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Omni-Scrambler	全频扰频器	暂定·官方待核	所给英文底稿	篇1350	沿298定译，单复数同一设备。
Marksman Bolt Carbine	射手型爆矢卡宾枪	暂定·官方待核	所给英文底稿	篇1249	按英文语境沿现稿或修正；官方对应待核。
Saboteur	破坏专家	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Divinator-class Auspex	占卜师级鸟卜仪	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Haywire Mine	紊乱地雷	暂定·官方待核	所给英文底稿	篇1369	按英文语境沿现稿或修正；官方对应待核。
Executioner rounds	处刑者弹	暂定·官方待核	所给英文底稿	篇1220	按英文语境沿现稿或修正；官方对应待核。
Omnis Pattern Power Armour	全知型动力甲	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Accelerator Autocannon	加速自动炮	暂定·官方待核	所给英文底稿	篇1237	按英文语境沿现稿或修正；官方对应待核。
Scout Sergeant	侦察兵军士	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Heavy Gunner	侦察兵重炮手	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Hunter	侦察兵猎手	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Sniper	侦察兵狙击手	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Tracker	侦察兵追踪者	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Warrior	侦察兵战士	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Squad Kill Team	侦察兵杀戮小队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Terror Scout	恐怖侦察兵	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Scout Armour	侦察护甲	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Primaris Outrider	原铸摩托警卫	暂定·官方待核	所给英文底稿	篇 0298—0315	由已核官译 Outrider Squad 摩托警卫小队对应到个体；原稿先遣者，单独个体名仍标暂定。
Centurion Warsuit	百夫长战甲	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Devastator Centurion	破坏者百夫长	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Suppression Force	压制部队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Jagrvelj Skyhammer	贾格维利·天锤	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Storm Ravens	风暴渡鸦	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Armoured Spearhead	装甲矛头编队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Line Breaker Squadron	破阵者中队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Automated Defence Force	自动防御部队	暂定·官方待核	所给英文底稿与全书统一决定	1433	沿现稿。
Tarantula Sentry Gun	狼蛛哨戒炮	暂定·官方待核	所给英文底稿与全书统一决定	1433	沿现稿。；主审统一回修，原本批译名：狼蛛哨兵枪。
Strike Force Nerva	涅尔瓦打击部队	暂定·官方待核	所给英文底稿	篇1466—1472	沿原稿。
Taros Intervention Force	塔罗斯干预部队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Deathstorm Strike Force	死亡风暴打击部队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Skyhammer Orbital Strike Force	天锤轨道打击部队	暂定·官方待核	所给英文底稿	篇 0298—0315	按所给英文语境统一，待核官方直接对应。
Centurion Assault Squad	百夫长突击小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	中英文同名单位对应核对。
Centurion Devastator Squad	百夫长破坏者小队	官方已核对	GW-09；GW-10	GW-09 中文32页；GW-10 英文31页	中英文同名单位对应核对。
Vindicator	维护者战车	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	中英文同名单位对应核对。
Predator Annihilator	歼灭者型掠食者战车	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09第33页／GW10第32页	同名单位直接对照，避免舰炮变体与步兵兵种混同
Predator Destructor	破坏者型掠食者战车	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09第33页／GW10第32页	同名单位直接对照，避免舰炮变体与步兵兵种混同
Whirlwind	旋风战车	官方已核对	GW-09；GW-10	GW-09 中文33页；GW-10 英文32页	中英文同名单位对应核对。
Adept	帝国任职者（广义）／文吏（行政语境）	语境定译·官方待核	所给英文底稿及主审统一决定	篇 69	第0069篇使用广义头衔；普通能力形容词按句翻译。
Tech Adept	技术专家	暂定·官方待核	所给英文底稿；当前审校与主审统一决定	第101—175篇	按第0155篇火星祭司体系职衔及第0069篇原译统一。
Mystic	神秘者	暂定·官方待核	所给英文底稿及主审统一决定	篇 68	随从类型，保留职业专名。
Bolt Magnet	爆矢磁铁	暂定·官方待核	所给英文底稿及主审统一决定	篇 68	行话，指吸引火力的随从。
Armorplas	甲塑	暂定·官方待核	所给英文底稿及主审统一决定	篇 59	材料暂译，非普通钢甲。
Warrant of Trade	贸易许可	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	沿用现稿，特许权文书。
Letter of Marque	特许信件	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	本设定文书类别，沿用现稿，不据现实私掠语义直接等同。
Merchant Charter	商船特许状	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	与贸易许可区分。
Lord-Captain Laomyr	领主舰长劳梅尔	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	人名与头衔暂译。
Katrina Zaat	卡特里娜·扎特	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	人名沿现稿。
Gun-Cutter	武装小艇	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	原译枪炮切割舰误按字面。
Sanctioned Xenos	合法异形	暂定·官方待核	所给英文底稿及主审统一决定	篇 70	经许可随从类别。
Kommando	特种兵	官方已核对	GW-09／GW-10官方中英军务手册	GW09中文第30页；GW10英文第29页；篇0070	复数Kommandos单位名称对应；沿后续已核官译回改旧暂译突击小子。
Repulsor Shield	排斥盾	暂定·官方待核	所给英文底稿及主审统一决定	篇 71	特殊频率舰载护盾，非反击动作。
Talisman of Seven Hammers	七锤护身符	暂定·官方待核	所给英文底稿及主审统一决定	篇 75	统一73七锤护符的缩写。
Pieter Helian Achelieux	彼得·赫利安·阿舍利厄	暂定·官方待核	所给英文底稿及主审统一决定	篇 74	与73简写 Pieter Achelieux 统一姓氏。
Pieter Achelieux	彼得·阿舍利厄	暂定·官方待核	所给英文底稿及主审统一决定	篇 73	Pieter Helian Achelieux 的简写。
Veil	韦尔	暂定·官方待核	所给英文底稿及主审统一决定	篇 74	导航员家族特工名，沿现稿。
Aghalbor	阿高博尔	暂定·官方待核	所给英文底稿与全书统一决定	70859	沿原稿大不净者。
Draaksward	火龙之剑护卫	暂定·官方待核	所给英文底稿及主审统一决定	篇 75	此处三名护卫不是三把武器。
Theomancer	神术师	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	解读帝皇塔罗牌的灵能者职业，暂沿用现稿。
Discordia	纷争	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
Adeptio	精通	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
Creatio	创造	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色；丰饶是象征义，不用作另一个牌名。
Mandatio	使命	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
Executeria	魔导	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	沿用现稿暂译，词源与官译待核。
Concordia	协和	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	塔罗花色。
The Ragged Fool	褴褛愚者	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	修正 ragged 误作愤怒。
High Priest	高阶祭司	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	本牌名按英文，不等同现实塔罗别称教皇。
The Great Hoste	大敌	暂定·官方待核	所给英文底稿及主审统一决定	篇 76	沿用现稿但存疑：Hoste 或为大军的古拼，待牌面出处核实。
Arik Taranis	阿里克·塔兰尼斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	雷霆战士人物，沿现稿。
Ushotan	乌什坦	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	雷霆军团原体称号持有人，不同于阿斯塔特原体。
Dait'Tar	代特’塔尔	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	幸存雷霆战士群体。
Outcast Dead	放逐亡者	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	原译放逐死亡生硬；指叛逃阿斯塔特群体。
Tarrigata	塔里加塔	暂定·官方待核	所给英文底稿及主审统一决定	篇 77	人名沿现稿。
Biotechnical Division	生物技术部	暂定·官方待核	所给英文底稿及主审统一决定	篇 78	帝皇研究机构。
sub-dermal interface division	皮下接口部	暂定·官方待核	所给英文底稿及主审统一决定	篇 78	同一机构别称。
Ezekiel Sedayne	以西结·赛丹	暂定·官方待核	所给英文底稿及主审统一决定	篇 78	人名沿现稿。
Fabricator-General	铸造将军	暂定·官方待核	所给英文底稿；当前审校与主审统一决定	第101—175篇	沿用机械修会现稿职衔，不视作普通军衔。
Master of the Administratum	内政部之主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一官职。
Speaker for the Chartist Captains	特许舰长代言人	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一官职。
Chirurgeon-General	总医官	暂定·官方待核	所给英文底稿	A0472-B0002	沿80既定官职，非军衔。
Imperial Chancellery	帝国秘书厅	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	主审统一机构暂译。
Paternoval Envoy	最高族长特使	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	代表导航员家族最高族长。
Chancellor of the Imperial Council	帝国议会议长	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	本职负责日常行政，不与 Senatorum 主席等同。
High Twelve	至高十二	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	参议院十二位最高领主。
Mistress Plenary of the Catacombs	地下墓穴全权女领主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	单一官职，不是女主人议会。
Lords Civilian	文官领主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	与平民身份无关。
High Lords Civilian	高阶文官领主	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	统一历史官职。
Primarch's Scourge	原体之灾	暂定·官方待核	所给英文底稿及主审统一决定	篇 80	沿用现稿清洗事件名。
Kleopatra Arx	克利奥帕特拉·阿克斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 80、100	修正80原译尔斯，与100统一。
Imperialis Auxilia	帝国军	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	与 Imperial Army 同指，保留高哥特语名检索。
Excertus Imperialis	帝国武装力量总体系	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	描述性暂译，保留英文；上位体系，不与 Imperial Army 混淆。
Officio Militaris	军备庭	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	军务部的上位机构，沿现稿。
Corps Logisticae	后勤署	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	军务部前身，勿与90后勤部合并。
Old Hundred	老百人团	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	沿现稿，指延续自统一战争的旧部队群体。
First Master	首席舰务官（舰员职务）／第一大师（极限战士职衔）	语境定译·官方待核	所给英文底稿	篇0781	82舰员职务与盖奇在军团中的称号不混同。
Sarcosan Voltigeurs	萨科萨轻步兵团	暂定·官方待核	所给英文底稿及主审统一决定	篇 82	地名式形容词原误译生化。
Tercio	战斗分队	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	三个 section 组成的单位，约三十或六十人；不能与 Regiment 同译步兵团。
Veletaris Tercio	迅捷战斗分队	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	沿用 Veletaris 现稿迅捷，统一编制。
Solar Pattern Void Armour	太阳型虚空甲	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	全环境战斗服，非普通衣装。
Dracosan	天龙座	暂定·官方待核	所给英文底稿及主审统一决定	篇 82—83	统一天龙与天龙座。
Aurox	野牛	暂定·官方待核	所给英文底稿及主审统一决定	篇 82—83	统一原稿野牛／金牛。
Charonite Ogryn	喀戎欧格林	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	按核心 Ogryn Charonite 同指，不作泛称重装欧格林。
Bleak Marchers	黯淡行军者	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	Marchers 在军队名中为行军者，不是游行者。
Bardall Prosecution	巴德尔征讨	暂定·官方待核	所给英文底稿及主审统一决定	篇 83	军事行动名，不是检举。
Uxor	尤克索尔	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	女性指挥阶层；保留专门称谓。
Uxor Primus	尤克索尔之首	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	团总指挥职衔。
Hetman	盖特曼	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	本团最高前线军官为连长；保留文化职衔。
Bashaw	巴夏	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	盖特曼下级军衔。
Genewhip	基诺纪委	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	沿现稿政治军官名，词形未强行改成基因鞭。
'cept	感知	暂定·官方待核	所给英文底稿及主审统一决定	篇 84	尤克索尔的微弱灵能联结，不是抓取动作。
Hurtado Bronzi	乌尔塔多·布朗齐	暂定·官方待核	所给英文底稿及主审统一决定	篇 82、84	按82现稿统一，84原译赫塔多·布朗兹。
Discipline Master	军纪官	暂定·官方待核	所给英文底稿及主审统一决定	篇 86	负责纪律的职业，不按字面大师。
Probitors	见习兵	暂定·官方待核	所给英文底稿及主审统一决定	篇 86	与496 probitor同一见习卫兵身份：获定居权军人的后代，非仲裁官见习生，原正直者为字面误译。
Secundus Levy	塞昆杜斯征召兵	暂定·官方待核	所给英文底稿及主审统一决定	篇 86	番号或地点来源未明，保留音译待核。
Guilliman's Hand	基里曼之手	暂定·官方待核	所给英文底稿及主审统一决定	篇 90	后勤部别称。
Borachae Decree	博拉凯法令	暂定·官方待核	所给英文底稿及主审统一决定	篇 90	后勤援助法令名。
Officio Sabatorum	破袭庭	暂定·官方待核	所给英文底稿及主审统一决定	篇 91	破坏设施为主，与刺客庭区分。
cartomancer	卜图师／纸牌占卜师	暂定·官方待核	所给英文底稿及主审统一决定	篇 84、93	按航道绘制与占卜职能区分；不机械统一为制图员。
Templars Psykologis	灵能圣殿	暂定·官方待核	所给英文底稿及主审统一决定	篇 94	机构名沿现稿。
Strike Force Herald	先驱打击部队	暂定·官方待核	所给英文底稿	950	破坏监狱发电网络的特战部队
Indomitus Crusade Fleet Tertius	不屈远征第三舰队	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	Tertius 为第三。
Vitrian Messinius	维特里安·梅西尼乌斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	人名沿现稿。
Cassandra Van Leskus	卡桑德拉·凡·莱斯库斯	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	人名沿现稿。
Battle Group Alphus	阿尔弗斯战斗群	暂定·官方待核	所给英文底稿及主审统一决定	篇 97	与 Alpha 区分。
Inquisitorial Remit	审判庭职权	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	remit 为授权范围，不是宽恕。
Inquisitorial Mandate	审判庭授权	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	与职权同义称法。
Inquisitorial Conclave	审判庭秘会	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	地区联盟或召集会议。
Inquisitorial Cabal	审判庭密会	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	秘会设立的专案组织，不与灵族 Cabal 混同。
Inquisitorial Cell	审判庭行动小组	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	非正式临时小组。
Xanthism	赞瑟斯派	暂定·官方待核	所给英文底稿及主审统一决定	篇 98	与 Xanthite 统一，不另立腐化派。
Xanthite	赞瑟斯派	暂定·官方待核	所给英文底稿及主审统一决定	篇 73、98	与 Xanthism 同一思想传统。
Warden Planet	守望行星	暂定·官方待核	所给英文底稿及主审统一决定	篇 99	防线所属世界。
Charge of the Malleus	圣锤训令	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	帝皇宣告，不等同 Ordo 的机构名。
Malleus Remit	圣锤职权	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	恶魔审判庭特殊授权。
Extremis Diabolus	极恶者	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	对严重异端审判官的判定，暂译。
Nexxas Exculpation	内克萨斯赦罪行动	暂定·官方待核	所给英文底稿及主审统一决定	篇 100	军事清洗事件名；非法律免责普通词。
