英文标准词	采用中文	译名状态	依据	定位	编辑说明
Rite of Salvage	回收仪式	暂定·官方待核	所给英文底稿与全书统一决定	1433	设备回收语境，原拯救仪式。
Hyperios Anti-Aircraft Platform	许珀里翁防空平台	暂定·官方待核	所给英文底稿与全书统一决定	1433	沿已定导弹名。
Spearhead Sentry Gun	先锋哨戒炮	暂定·官方待核	所给英文底稿与全书统一决定	1434	沿现稿。；主审统一回修，原本批译名：先锋哨兵枪。
Rapier Armoured Carrier	细剑装甲载具	暂定·官方待核	所给英文底稿与全书统一决定	1435	武器平台，统一标题与正文。
Light Hammer Rapier Carrier	轻锤型细剑载具	暂定·官方待核	所给英文底稿与全书统一决定	1435	沿现稿。
Retributor's Strike	天罚之击	暂定·官方待核	所给英文底稿与全书统一决定	1436	炮台专名，沿现稿。
Castraferrum Dreadnought	铸铁型无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1438	沿已定型号词根；源文亦拼Castaferrum。
Mortis Dreadnought	莫提斯无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1438/1450	沿核心Contemptor-Mortis莫提斯型号词根，原莫迪斯。
Furibundus Dreadnought	狂怒无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1438/1445	沿1445主条目标题，原此处音译富里布杜斯。
Chaplain Dreadnought	教士无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1438/1441	沿官译Chaplain教士词根，整名仍待核。
Aeton Macramus	艾顿·麦克雷莫斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Agrippan	阿格里潘	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Bannus	班努斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Damos	达莫斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Eyranthos	埃兰索斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Furnous	弗努斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Kleitor	克莱托	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Moriar the Chosen	受选者莫里亚	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿Morleo Moriar既定词根。
Selatonus	塞拉托努斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Sybra	西布拉	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Thrane Sagaborn	斯兰·萨加博恩	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Vordyn Kasz	沃丁·卡斯	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Vos'kyr	沃斯凯尔	暂定·官方待核	所给英文底稿与全书统一决定	1439	沿现稿。
Librarian Dreadnought	智库无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1440	沿现稿。
Galen	加兰	暂定·官方待核	所给英文底稿与全书统一决定	1440	无畏机甲人物，沿现稿，区别Galen VI行星盖伦六号。
Marest	马雷斯特	暂定·官方待核	所给英文底稿与全书统一决定	1440	沿现稿。
Armand Titus	阿曼德·泰图斯	暂定·官方待核	所给英文底稿与全书统一决定	1441	沿现稿。
Bachorath	巴彻拉斯	暂定·官方待核	所给英文底稿与全书统一决定	1441	沿现稿。
Nalr	纳尔	暂定·官方待核	所给英文底稿与全书统一决定	1441	沿现稿。
Paderi Tentera	帕德里·坦特拉	暂定·官方待核	所给英文底稿与全书统一决定	1441	沿现稿。
Ironclad Dreadnought	铁甲无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1442	沿现稿词根。
Hellfire Dreadnought	地狱火无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1443	沿现稿。
Agies	阿格尼斯	暂定·官方待核	所给英文底稿与全书统一决定	1443	暂沿现稿音译，待核。
Deis	戴斯	暂定·官方待核	所给英文底稿与全书统一决定	1443	沿现稿。
Fidelis	菲德利斯	暂定·官方待核	所给英文底稿与全书统一决定	1443	沿现稿。
Beast of Barac	巴拉克野兽	暂定·官方待核	所给英文底稿与全书统一决定	1443	菲德利斯称号，沿现稿。
Siege Dreadnought	攻城无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1444	沿现稿。
Daeres	达瑞斯	暂定·官方待核	所给英文底稿与全书统一决定	1444	沿现稿。
Sura'kan Foehammer	萨拉肯·克敌之锤	暂定·官方待核	所给英文底稿与全书统一决定	1444	沿现稿。
Agnolinus	阿尼奥利努斯	暂定·官方待核	所给英文底稿与全书统一决定	1446	沿现稿。
Astramael	阿斯塔麦尔	暂定·官方待核	所给英文底稿与全书统一决定	1446	沿现稿。
Faustus (Blood Angels Dreadnought)	浮士德	暂定·官方待核	所给英文底稿与全书统一决定	1446	无畏机甲人物，区别其他同名。
Zariah	扎利亚	暂定·官方待核	所给英文底稿与全书统一决定	1446	沿现稿。
Zorael (Blood Angels Dreadnought)	泽拉尔	暂定·官方待核	所给英文底稿与全书统一决定	1446	现无证据与亚伯·佐拉尔为同一人，暂保留人物全名差异。
Xavion	泽维恩	暂定·官方待核	所给英文底稿与全书统一决定	1446	沿现稿。
Blood Talons	圣血之爪	暂定·官方待核	所给英文底稿与全书统一决定	1446/1447	沿现稿；区别普通闪电爪。
Mortis Requiem	死亡安魂曲	暂定·官方待核	所给英文底稿与全书统一决定	1447	机甲专名，沿现稿。
Kezellon	凯泽隆	暂定·官方待核	所给英文底稿与全书统一决定	1447	沿现稿。
Magni Morkaisson	马格尼·莫尔凯松	暂定·官方待核	所给英文底稿与全书统一决定	1448	沿现稿。
Brothers Berzerk	贝塞克兄弟	暂定·官方待核	所给英文底稿与全书统一决定	1448	沿现稿。
Blizzard Shield	暴雪盾	暂定·官方待核	所给英文底稿与全书统一决定	1448	沿现稿。
Grey Knights Dreadnought	灰骑士无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Herperitus	赫佩里图斯	暂定·官方待核	所给英文底稿与全书统一决定	1449	恶魔亲王，沿现稿。
Chamber of Heroes	英雄大厅	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Garanhir Rebellion	加拉尼尔叛乱	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Doomglaive Dreadnought	毁灭长刀无畏机甲	暂定·官方待核	所给英文底稿与全书统一决定	1449	统一正文与图注，原图注末日长刀。
Aeneas	埃涅阿斯	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Branor	布兰诺	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Moritar	莫里塔	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Steel Vigilance	钢铁警戒	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Uphur	乌弗尔	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Valafar	华拉法	暂定·官方待核	所给英文底稿与全书统一决定	1449	沿现稿。
Malach	马列赫	暂定·官方待核	所给英文底稿与全书统一决定	1450	沿现稿。
Armour of Antilochus	安提洛克斯战甲	官方中文词根参考·英文独立全称待核	GW-09第32页 https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf	1387	中文完整单位名明确装备名称；GW-10旧版只列Marneus Calgar，故不标中英整名直接对应。原安提罗科斯之甲。
