英文标准词	采用中文	译名状态	依据	定位	编辑说明
Boros Gate	博罗斯之门	暂定·官方待核	所给英文底稿；已定核心词根	933 B0224	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Caligula	卡里古拉	暂定·官方待核	所给英文底稿；已定核心词根	933 B0227	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Daizamm	戴扎姆	暂定·官方待核	所给英文底稿；已定核心词根	933 B0229	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Dheneb	天仓二	暂定·官方待核	所给英文底稿；已定核心词根	933 B0231	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Malmar	玛马尔	暂定·官方待核	所给英文底稿；已定核心词根	933 B0233	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Mordriana III	莫德里亚纳三号	暂定·官方待核	所给英文底稿；已定核心词根	933 B0235	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Makenna VII	马金纳七号	暂定·官方待核	所给英文底稿；已定核心词根	933 B0237	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Pascaari	帕斯卡里	暂定·官方待核	所给英文底稿；已定核心词根	933 B0241	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Sigmatus	西格玛图斯	暂定·官方待核	所给英文底稿；已定核心词根	933 B0245	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Urthwart	乌尔斯勒	暂定·官方待核	所给英文底稿；已定核心词根	933 B0247	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Y'gharnak	伊’格哈纳克	暂定·官方待核	所给英文底稿；已定核心词根	933 B0249	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Zosma	佐斯玛	暂定·官方待核	所给英文底稿；已定核心词根	933 B0251	按本篇地点、天体或星系语境保留，原文分类疑点见逐段校注。
Stygius Sector	冥河星区	暂定·官方待核	所给英文底稿	935 B0009	沿本篇原名；与黄泉前线 Stygius Front 地理关联待进一步核对。
Stygius Crusade	冥河远征	暂定·官方待核	所给英文底稿	935 B0031	本星区帝国远征。
Tetrarchy (Mordian)	四分统治	暂定·官方待核	所给英文底稿	935 B0024	莫迪安政府，区别极限星域四方领主。
World of Eternal Night	永夜世界	暂定·官方待核	所给英文底稿	935 B0022	莫迪安别称。
Khethos Vorsch	凯索斯·沃施	暂定·官方待核	所给英文底稿	935 B0033	千子至尊巫师，阿里曼学徒。
The Vessel (Daemonhost)	容器	暂定·官方待核	所给英文底稿	935 B0033	恶魔宿主名，不与其他同形名号合并。
Rillietann (Great Harlequin)	里列坦	暂定·官方待核	所给英文底稿	935 B0033	本篇以其为大丑角称名。
Serevakh	塞雷瓦赫	暂定·官方待核	所给英文底稿	935 B0033	原文并列 Serevakh/Trazyn，身份关系待核，不扩写。
Exactus Extremis	第一级极等	暂定·官方待核	所给英文底稿	936 B0019	暂视作Exactis Extremis拼写变体，译名与级序待核。
Marius Hax	马里乌斯·哈克斯	暂定·官方待核	所给英文底稿	936 B0026	星区总督。
Hive Sibellus	西贝卢斯巢都	暂定·官方待核	所给英文底稿	936 B0026	首都、统治巢都。
Hive Tarsus	塔苏斯巢都	暂定·官方待核	所给英文底稿	936 B0026	商业巢都，区别同形行星Tarsus。
Ambulon	安布隆	暂定·官方待核	所给英文底稿	936 B0026	衍生城市。
Lucid Palace	明澈宫	暂定·官方待核	所给英文底稿	936 B0026	原清醒宫殿，暂修宫殿专名。
Cathedral of Illumination	启明大教堂	暂定·官方待核	所给英文底稿	936 B0026	沿现稿。
Hive Tenebra	阴影巢都	暂定·官方待核	所给英文底稿	936 B0035	已废弃巢都，不与Tenebra次星区混并。
Army of the Scintillan Protectorate	辛提拉保护军	暂定·官方待核	所给英文底稿	936 B0046	行星防卫军组织。
Scintillan Fusiliers	辛提拉燧发枪手	暂定·官方待核	所给英文底稿	936 B0048	帝国卫队单位。
Scints	辛币	暂定·官方待核	所给英文底稿	936 B0051	王座币地方币名之一，面额未列。
Scolds	辛金	暂定·官方待核	所给英文底稿	936 B0051	王座币地方币名之一。
Scabs (currency)	辛票	暂定·官方待核	所给英文底稿	936 B0051	地方币名，不与其他同形事物合并。
Sothus	索托斯	暂定·官方待核	所给英文底稿	936 B0061	卫星。
Lachesis	拉刻西斯	暂定·官方待核	所给英文底稿	936 B0061	卫星。
Bastion Serpentis	天蛇堡垒	暂定·官方待核	所给英文底稿	936 B0061	审判庭要塞。
Settlement 228	228号聚居地	暂定·官方待核	所给英文底稿	936 B0073	航路目的地，原结算228误译。
Luggnum	卢格努姆	暂定·官方待核	所给英文底稿	936 B0073	航路目的地。
Iocanthus	伊卡索斯	暂定·官方待核	所给英文底稿	937 B0003	Iocanthos同一世界异拼。
Ghostfire Flower	鬼火花	暂定·官方待核	所给英文底稿	937 B0023	战斗药剂原料植物。
Ghostfire Pollen	鬼火花粉	暂定·官方待核	所给英文底稿	937 B0023	战斗药剂原料。
Vervai	维尔瓦	暂定·官方待核	所给英文底稿	937 B0026	军阀之首头衔。
vai	瓦	暂定·官方待核	所给英文底稿	937 B0033	部落君主头衔。
King Skull	“王者”颅骨	暂定·官方待核	所给英文底稿	937 B0028	本文时任总督称名。
Port Suffering	痛苦港	暂定·官方待核	所给英文底稿	937 B0038	设防城镇。
Stern Hope	斯特恩希望	暂定·官方待核	所给英文底稿	937 B0040	聚居地。
Abbey of the Dawn	黎明修道院	暂定·官方待核	所给英文底稿	937 B0042	修女会训练地。
soules	灵魂币	暂定·官方待核	所给英文底稿	937 B0052	地方货币。
Luggnam	卢格努姆	暂定·官方待核	所给英文底稿	937 B0059	暂与Luggnum视为同一相邻航路世界的异拼，待核。
41 Pry	41普莱	暂定·官方待核	所给英文底稿	937 B0059	行星名，保留编号位置。
Zillman's Domain	齐尔曼领域	暂定·官方待核	所给英文底稿	937 B0059	世界名。
Heed	希德	暂定·官方待核	所给英文底稿	937 B0059	世界名。
Lachryma III	拉克莉玛三世	暂定·官方待核	所给英文底稿	938 B0029	女王姓名；不与舰名泪痕号混并。
Royal Scourges	皇家天灾	暂定·官方待核	所给英文底稿	938 B0033	王室部队，沿现稿名称。
Mirror Shield	镜盾	暂定·官方待核	所给英文底稿	938 B0054	皇家天灾装备。
Gorgonid Prime	戈尔戈尼德主矿区	暂定·官方待核	所给英文底稿	938 B0058	矿业设施群，不是行星；原一号。
Commons (Gorgonid)	公地区	暂定·官方待核	所给英文底稿	938 B0060	居住区。
Stench Wardens	恶臭守望者	暂定·官方待核	所给英文底稿	938 B0060	贵族随行卫队。
The Face (Gorgonid)	采掘区	暂定·官方待核	所给英文底稿	938 B0062	矿业工作面，原表面区。
Disassemblers’ Guild	拆解行会	暂定·官方待核	所给英文底稿	938 B0062	矿区工程组织。
The Shatters	破碎区	暂定·官方待核	所给英文底稿	938 B0064	矿区深处。
The Tumble	翻滚区	暂定·官方待核	所给英文底稿	938 B0066	矿区外缘区域，沿原名。
Loathers	憎恶者	暂定·官方待核	所给英文底稿	938 B0068	刺客教派。
The Orphan’s Crusade	孤儿远征	暂定·官方待核	所给英文底稿	938 B0070	秘密绑架异能者的结社。
Granit Crown	花岗岩王冠	暂定·官方待核	所给英文底稿	938 B0072	教派。
Brotherhood of Malice	恶意兄弟会	暂定·官方待核	所给英文底稿	938 B0074	异端结社。
Antithesis Stone	对立之石	暂定·官方待核	所给英文底稿	938 B0074	导致突变的诡异之石。
Nihilius	尼希利厄斯	暂定·官方待核	所给英文底稿	938 B0074	政委。
Ganf Magna	甘夫·马格纳	暂定·官方待核	所给英文底稿	938 B0074	航路世界。
The Misericord (Chartist vessel)	慈悲号	暂定·官方待核	所给英文底稿；非官方实体核查 https://wh40k.lexicanum.com/wiki/The_Misericord	938 B0074；Lexicanum开篇及Information	特许商船，区别同名圣血天使舰及Misericordia怜悯之刃；原慈悲之路误作路径。
Markayn Marches	马尔凯恩边区	暂定·官方待核	所给英文底稿	939 B0009	次星区名，边区为其专名。
Lord Spheng	斯彭领主	暂定·官方待核	所给英文底稿	939 B0039	本段总督。
Artaxis	阿尔塔克西斯	暂定·官方待核	所给英文底稿	939 B0039	英文突然出现此名，与斯彭关系不明。
monodominant beliefs	单一主宰信仰	暂定·官方待核	所给英文底稿	939 B0044	信仰称谓暂定，原单优；本段不补教义。
Shatterships	碎舰礁	暂定·官方待核	所给英文底稿	939 B0052	北极附近岩礁群。
Rhanniniods	兰尼奥德	暂定·官方待核	所给英文底稿	939 B0061	大型蟹状海生物。
whale-worm	蠕鲸	暂定·官方待核	所给英文底稿	939 B0061	海生巨虫，沿原稿。
Ministorium Galaxia	银河传教团	暂定·官方待核	所给英文底稿	939 B0070	按Ministorum Galaxia同一组织异拼，区别泛指国教。
Black Order (Maccabeus Quintus)	黑色修会	暂定·官方待核	所给英文底稿	940 B0017	当地组织，原黑色秩序；全称暂定，不与The Order其他组织混并。
Maccabian Janissaries	马卡比安禁卫军	暂定·官方待核	所给英文底稿	940 B0017	本星招募的帝国卫队，中文马加比安/马卡比安统一。
Maccabian Militias	马卡比安民兵	暂定·官方待核	所给英文底稿	940 B0025	作为禁卫军选拔来源的民兵。
Maccabeus System	马卡贝乌斯星系	暂定·官方待核	所给英文底稿	940 B0011	沿行星Maccabeus Quintus词根。
Angevin Crusade	安茹远征	暂定·官方待核	所给英文底稿	940 B0023	沿原稿。
Drusus	德鲁苏斯	暂定·官方待核	所给英文底稿	940 B0023	将军、后获封圣人。
Drusian Cult	德鲁苏斯教派	暂定·官方待核	所给英文底稿	940 B0025	沿守护圣人词根。
Trailward Salient	逆旋战线	暂定·官方待核	所给英文底稿	940 B0023	远征进军方向，原径向突出部误译；官方全名待核。
de Caul family	德·考尔家族	暂定·官方待核	所给英文底稿	941 B0024	原de Cauls复数误加姓末斯，统一单数词根。
Jedidiah de Caul	杰迪代亚·德·考尔	暂定·官方待核	所给英文底稿	941 B0043	行星总督。
Asylum of Saint Vero	圣维罗精神病院	暂定·官方待核	所给英文底稿	941 B0026	医疗修会经营。
Chapel of Blessed Peace	受祝和平礼拜堂	暂定·官方待核	所给英文底稿	941 B0028	审判庭秘密地堡。
Hexagrammic Wards	六芒星防护	暂定·官方待核	所给英文底稿	941 B0028	防护设施/符文，原六芒保护语义不全。
Tyder	泰德	暂定·官方待核	所给英文底稿	941 B0037	卫星。
Sedwyr	塞德维尔	暂定·官方待核	所给英文底稿	941 B0037	卫星或小行星。
Quaddisar Palace	夸迪萨尔宫殿	暂定·官方待核	所给英文底稿	941 B0037	空间站兼赌场。
Nautiline	诺泰林	暂定·官方待核	所给英文底稿	941 B0051	甲壳类状海洋生物，沿原稿。
Vigilance (Reth monitor)	警戒号	暂定·官方待核	所给英文底稿	941 B0059	本地重炮舰，其他同名舰不合并。
Rethian IVth	瑞斯第四团	暂定·官方待核	所给英文底稿	941 B0061	帝国卫队。
Issikunda	伊西昆达	暂定·官方待核	所给英文底稿	941 B0061	岛屿。
Vrran Crusade	弗兰远征	暂定·官方待核	所给英文底稿	941 B0061	第39千年远征。
Phyrr	菲尔	暂定·沿原稿	英文对照	942	死亡世界兼刑罚世界
Port Maw Subsector	巨口港次星区	暂定·沿现稿词根	英文对照	943	统一地理层级
Æstellica	埃斯特利卡	暂定·沿原稿	英文对照	943	巨口港环绕的行星
Nexus System	枢纽系统	暂定·语境分义	英文对照	943 B0020	海军设施名称，不按恒星系处理
Officio Astra	星界署	暂定·修正机构义	英文对照	943 B0030	区别 Ordo Astra 星界审判庭
Grand Admiral	海军元帅	暂定·沿778同人职衔	英文对照	943 B0039/B0054	奥菲斯·拉布雷的海军职衔
The Lexicus Planetarium	星表典籍	暂定·沿原稿	英文对照	943 B0036	书名正文加书名号
Path of the Flame Eternal	永恒之焰之路	暂定·官方待核	所给英文底稿	944	梅佐亚机械教派信仰形式；原火焰永恒之路
Lucien Forge	吕西安铸造厂	暂定·官方待核	所给英文底稿	944	未据此认定独立行星
Lambdan Lions	兰布丹之狮	暂定·官方待核	所给英文底稿	944	暴风军部队
I-Extremis	一级极等	暂定·官方待核	所给英文底稿	945	生产等级，区别 Excelsior 高等
Orb of a Thousand Scars	千疤之球	暂定·官方待核	所给英文底稿	945	阿格里皮娜称号
Temporia	坦珀利亚	暂定·官方待核	所给英文底稿	945	黑暗铸造世界
Legio Praesidium Vortex	旋涡堡垒军团	暂定·官方待核	所给英文底稿	945	泰坦军团，沿原稿
Vows of Integration	整合誓言	暂定·官方待核	所给英文底稿	945	护教军入伍誓言
Leman Russ Eradicator	黎曼鲁斯根除者	暂定·官方待核	所给英文底稿	945	坦克型号，非 Exterminator 灭绝者
Isaia Bendikt	以赛亚·本迪克特	暂定·官方待核	所给英文底稿	946	卡迪亚将军；更名新卡迪亚是否获认可未明
Khai-Zhan	凯詹	暂定·官方待核	所给英文底稿	948	沿865已定地名
Khai-Zhan Uprising	凯詹叛乱	暂定·官方待核	所给英文底稿	948	同一星球事件
Vogen	沃根	暂定·官方待核	所给英文底稿	948	首都
Sniper’s Alley	狙击手之巷	暂定·官方待核	所给英文底稿	948	沃根法庭周围街道
Cadia Prime	卡迪亚主星	暂定·官方待核	所给英文底稿	949	Prime非数字一
Inquisitor-General Neve	审判总长内夫	暂定·官方待核	所给英文底稿	949	General在此为总负责人，职衔暂定
axeltree	轴木	暂定·官方待核	所给英文底稿	949	树木名称，非已知针叶树分类
Baphomael	巴普梅尔	暂定·官方待核	所给英文底稿	949	亚空间风暴
Cadian Interior Guard	卡迪亚内卫	暂定·官方待核	所给英文底稿	949	行星防御部队
Internal Guard	内部卫队	暂定·官方待核	所给英文底稿	949	恶魔审判庭借调人员组成，不与内卫混同
Month of Making	成材月	暂定·官方待核	所给英文底稿	949	儿童接受生存试炼的时期，原制造月
Governor Primus	首席总督	暂定·官方待核	所给英文底稿	949	卡迪亚总督军职
shatrovy	沙特罗维堡	暂定·官方待核	所给英文底稿	949	本地防御工事
Law of Decipherability	碑文可辨法	暂定·官方待核	所给英文底稿	949	原解密法，实际依墓碑可读性决定墓地是否重用
Corrective Rehabilitation Movement	矫正康复运动	暂定·官方待核	所给英文底稿	950	颠覆组织
Strike Force Herald	先驱打击部队	暂定·官方待核	所给英文底稿	950	破坏监狱发电网络的特战部队
Spatian Gate	斯帕提安门	暂定·官方待核	所给英文底稿	951	专名，原空间之门
Avenue of the Victor Bellum	战争胜者大道	暂定·官方待核	所给英文底稿	951	沿原稿
Hive Ferax	丰饶巢都	暂定·官方待核	所给英文底稿	951	沿原稿
Zha’Khan	扎·坎	暂定·官方待核	所给英文底稿	951	掠夺者战团指挥官
Thracian Atrocity	色雷斯暴行	暂定·官方待核	所给英文底稿	951	阅兵袭击事件
Basilica Malefex	恶灵大教堂	暂定·官方待核	所给英文底稿	952	驱魔者要塞修道院
Western Reaches	西部疆域	暂定·官方待核	所给英文底稿	954	银河地区，非河流
Night of a Thousand Rebellions	千叛之夜	暂定·官方待核	所给英文底稿	954	多星球叛乱的统称
Khrul	赫鲁尔	暂定·官方待核	所给英文底稿	955	人物
Baradrin Thaal	巴拉德林·塔尔	暂定·官方待核	所给英文底稿	955	造物持有者
Devian	德维安	暂定·官方待核	所给英文底稿	955	行商浪人
Archmagos Voar	大贤者沃亚尔	暂定·官方待核	所给英文底稿	955	探索舰队指挥者
Antithesis	对立号	暂定·官方待核	所给英文底稿	955	旗舰
Brokenback	断背号	暂定·官方待核	所给英文底稿	955	饮魂者废船
Spiral of the Covenant	圣约螺旋	暂定·官方待核	所给英文底稿	956	建筑地点
Colchisian Torquatii	科尔基斯戴环者	暂定·官方待核	所给英文底稿	956	太阳辅助军部队
Vapourwyrms	雾龙	暂定·官方待核	所给英文底稿	957	本土生物
Konndar	康达尔	暂定·官方待核	所给英文底稿	957	当地主要方言
Ascendant	升腾星堡	暂定·官方待核	所给英文底稿	958	轨道星堡，区别同名人物称号
Chye Balronas	蔡·巴尔罗纳斯	暂定·官方待核	所给英文底稿	958	红衣主教
Loki	洛基	暂定·官方待核	所给英文底稿	959	工业世界
Jouran Dragoons	约兰龙骑兵	暂定·官方待核	所给英文底稿	961	帝国卫队部队
Vulcanis	火神星	暂定·官方待核	所给英文底稿	962	气态行星；星系称火神星系
Sigma 3-Soth	西格玛3-索斯	暂定·官方待核	所给英文底稿	962	黄泉八号铸造将军
Legio Honorum	荣誉军团	暂定·官方待核	所给英文底稿	962	泰坦军团
Tech-Acquisitor Scaevola	技术获取者斯凯沃拉	暂定·官方待核	所给英文底稿	962	技术祭司职衔及姓名沿原稿
Isonovere Holt	伊索诺弗·霍尔特	暂定·官方待核	所给英文底稿	962	探索贤者
Orm Van de Rauss	奥姆·范·德·劳斯	暂定·官方待核	所给英文底稿	962	生物大贤者
Vettaph Leach	维塔普·利奇	暂定·官方待核	所给英文底稿	962	源还贤者
Ratibor al-Aban	拉蒂博尔·阿尔-阿班	暂定·官方待核	所给英文底稿	962	异务贤者
Constantinium	康斯坦丁	暂定·官方待核	所给英文底稿	963	新泰拉旧名，区别叛徒人名
Constantinus	君士坦丁	暂定·官方待核	所给英文底稿	963	叛徒星际战士
Constantinus Iconoclasm	君士坦丁圣像破坏运动	暂定·官方待核	所给英文底稿	963	原文异拼Constaninus按同一事件处理
Viridis Sector	碧翠星区	暂定·官方待核	所给英文底稿	963	沿原稿
