英文标准词	采用中文	译名状态	依据	定位	编辑说明
Nabrik	纳布里克	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Psophis	普索菲斯	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Mellori	梅洛里	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Nyctimus	尼克提姆斯	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
The Blackchine Redoubts	黑脊堡垒	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
House Aramos	阿拉莫斯家族	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Auric Keep	奥瑞克要塞	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Grendl Stars	格伦德尔群星	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Aegis Sector	神盾星区	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Gulgorahd Protectorate	古尔戈拉德保护领	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Kiltor Sector	基尔托星区	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Lithesh Sector	利斯星区	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Thramas Sector	萨拉玛斯星区	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Pandraxx Subsector	潘德拉克斯次星区	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Dovar System	多瓦尔星系	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Lagan System	拉甘星系	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
Yuxa System	尤克萨星系	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
House Terryn	泰林家族	暂定·官方待核	所给英文底稿与全书统一决定	第1101—1108篇	依既定词根与本处语境沿现稿；未取得官方完整名称对应。
T'ros	特’罗斯	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Taros II	塔罗斯二号	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Taros System	塔罗斯星系	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Tarokeen	塔罗肯	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Ak-Sai	阿克-赛	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Em-Sai	埃姆-赛	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Aestus	热浪地区	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Tungusta Station	通古斯塔站	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Aegis Region	神盾地区	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Fornax (Taros settlement)	天炉矿镇	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Tyndaris	廷达里斯	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	塔罗斯上的采矿聚居地；与第721篇同名打击巡洋舰廷达里斯号不同，禁止合并。
Gaidamak	盖达马克	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Sarych Station	萨里奇站	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Deucalion (Taros settlement)	丢卡利翁	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Erebus (Taros settlement)	厄瑞玻斯	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Iracunda Isthmus	愤怒地峡	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Great Sand Sea	大沙海	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
The Furnace (Taros)	熔炉	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
The Phyyra Heights	菲拉高地	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Kreml	克里姆	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Jopall	乔帕尔	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Northern Cross	北十字	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Signus Prime	西格纳斯主星	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Signus Alpha	西格纳斯—阿尔法	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Signus Beta	西格纳斯—贝塔	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Signus Gamma	西格纳斯—伽马	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Kol (Signus planet)	科尔	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Signus Tertiary	西格纳斯三号	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Ta-Loc	塔-洛克	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
The White River	白河	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Holst	霍尔斯特	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Signus VI	西格纳斯六号	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Phorus	福鲁斯	暂定·官方待核	所给英文底稿与全书统一决定	第1109—1110篇	沿本稿及已校词根或依语义修正；未取得官方译名证据。
Warhammer 40,000: Rogue Trader	战锤40000：行商浪人	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Warhammer Fantasy Battle	战锤幻想战斗	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Codex Imperialis	帝国圣典	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Codex Army Lists	军表圣典	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Warhammer 40,000: Wargear (2nd Edition)	战锤40000：战争装备（第二版）	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Big Black Book	大黑皮书	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Rick Priestley	里克·普里斯特利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
John Sibbick	约翰·席彼克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jim Bambra	吉姆·班布拉	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Paul Cockburn	保罗·科伯恩	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Bryan Ansell	布莱恩·安塞尔	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Nick Bibby	尼克·毕比	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
John Blanche	约翰·布兰奇	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jes Goodwin	杰斯·古德温	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Alan Merrett	艾伦·默雷特	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Aly Morrison	阿里·莫里森	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Trish Morrison	特里什·莫里森	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Bob Naismith	鲍勃·奈史密斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mike Brunton	迈克·布伦顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Lyndsey De Le Doux Paton / Lindsey D le Doux Paton	林赛·德·勒杜克斯·佩顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Charles Elliott / Charles Elliot	查尔斯·埃利奥特	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Tony Ackland	托尼·阿克兰	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Dave Andrews	戴夫·安德鲁斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Carl Critchlow	卡尔·克里奇洛	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Colin Dixon	科林·迪克森	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Angus Fieldhouse	安格斯·菲尔德豪斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Dave Gallagher	戴夫·加拉格尔	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Tony Hough	托尼·霍夫	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Pete Knifton	皮特·克尼夫顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Martin McKenna	马丁·麦肯纳	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Wil Rees	威尔·里斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Stephen Tappin	斯蒂芬·塔平	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Phil Lewis	菲尔·刘易斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
John Timms	约翰·蒂姆斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Kevin Adams	凯文·亚当斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mark Copplestone	马克·科普斯通	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Bob Olley	鲍勃·奥利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mike Perry	迈克·佩里	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Alan Perry	艾伦·佩里	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
John Ellard	约翰·埃拉德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Sid	希德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Bruce Atley	布鲁斯·阿特利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mike McVey	迈克·麦克维	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Andy Pritchard	安迪·普里查德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Andy Chambers	安迪·钱伯斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Wayne England	韦恩·英格伦	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mark Gibbons	马克·吉本斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Paul Bonner	保罗·邦纳	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Adrian Smith	阿德里安·史密斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Kevin Walker	凯文·沃克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Carl Brown	卡尔·布朗	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Simon Smith	西蒙·史密斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Gavin Thorpe	加文·索普	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Ian Pickstock	伊恩·皮克斯托克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jervis Johnson	杰维斯·约翰逊	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Iain Compton	伊恩·康普顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Andy Kettlewell	安迪·凯特威尔	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Warwick Kinrade	沃里克·金拉德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Lindsey Priestley	林赛·普里斯特利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Talima Fox	塔莉玛·福克斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Jake Thornton	杰克·桑顿	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Alex Boyd	亚历克斯·博伊德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Des Hanley	德斯·汉利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Neil Hodgson	尼尔·霍奇森	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Nuala Kinrade	努拉·金拉德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Paul Smith	保罗·史密斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
John Wigley	约翰·威格利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Richard Wright	理查德·赖特	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Tim Adcock	蒂姆·阿德科克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Chris Fitzpatrick	克里斯·菲茨帕特里克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Gary Morley	加里·莫利	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Paul Muller	保罗·穆勒	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Brian Nelson	布莱恩·纳尔逊	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Michael Perry	迈克尔·佩里	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Norman Swales	诺曼·斯沃斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Owen Branham	欧文·布拉汉姆	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mark Bedford	马克·贝德福德	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Mark Jones	马克·琼斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Stuart Thomas	斯图尔特·托马斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Ben Jefferson	本·杰斐逊	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Martin Footitt	马丁·福伊特	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Chris Smart	克里斯·斯马特	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Richard Baker	理查德·贝克	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
David Thomas	大卫·托马斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Dave Perry	戴夫·佩里	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Torben Schnoor	托本·施诺尔	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Neil Green	尼尔·格林	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
Adrian Walters	阿德里安·沃尔特斯	暂定·官方待核	所给英文底稿与全书统一决定	第1111—1113篇	出版物或署名人员；中文沿原稿统一，未取得官方译名证据。Gav/Gavin、Mike/Michael等长短形式仅按原英文分别记录。
